fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis,speaker_id,enhanced_file,clean_file,mixture_file,mic_channel,duration_metric_sec,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,metrics_ok,missing_reason
319,mic_fileid_319_doa198_3spk.wav,text_fileid_319_doa198_spk1.txt,198,205,7.0,1,0.16666666666666666,6,36,0.2754312760002904,4.862647570999798,0.39008215600006224,5.52816100300015,THE NEWS FLEW LIKE WILDFIRE GILBERT BLYTHE PORING OVER A TEXT BOOK AT HOME HEARD IT FROM HIS FATHER'S HIRED BOY AT SUNSET AND RUSHED BREATHLESSLY TO GREEN GABLES JOINED ON THE WAY BY FRED WRIGHT,"The news flew like wildfire. Gilbert Blythe, pouring over a textbook at home, heard it from his father's hired boy at sunset and rushed breathlessly to Green Gables, joined on the way by a friend right.",1,enhanced_fileid_319_gt198_pred205_spk1.wav,clean_fileid_319_doa198_spk1.wav,mic_fileid_319_doa198_3spk.wav,1,12.685125,3.6098456382751465,16.46639060974121,12.856544971466064,3.589785575866699,16.097776412963867,12.507990837097168,1.217628002166748,3.4379167556762695,2.2202887535095215,1,
320,mic_fileid_320_doa73_3spk.wav,text_fileid_320_doa73_spk1.txt,73,75,2.0,1,0.0,0,38,0.25243317600006776,4.36980404499991,0.39144527400003426,5.013682495000012,EACH TIME THE FLY TOUCHED HIS FACE IT GAVE HIM A BURNING SENSATION AND YET TO HIS SURPRISE IT DID NOT DESTROY THE STRUCTURE THOUGH IT KNOCKED AGAINST THE VERY REGION OF HIS FACE WHERE IT WAS RISING,"Each time the fly touched his face, it gave him a burning sensation, and yet to his surprise, it did not destroy the structure, though it knocked against the very region of his face where it was rising.",1,enhanced_fileid_320_gt73_pred75_spk1.wav,clean_fileid_320_doa73_spk1.wav,mic_fileid_320_doa73_3spk.wav,1,12.8825,4.946793079376221,18.407503128051758,13.460710048675537,4.9333696365356445,18.260753631591797,13.327383995056152,1.458063006401062,4.0179243087768555,2.5598613023757935,1,
321,mic_fileid_321_doa301_3spk.wav,text_fileid_321_doa301_spk1.txt,301,292,9.0,1,0.05,2,40,0.351447214000018,5.160697475000234,0.40597444600007293,5.918119135000325,IT WAS FORTUNATE THAT JAMES COULD GO A LONG TIME WITHOUT FOOD FOR IT TOOK NEARLY ALL HE COULD EARN FROM HIS PICTURES TO BUY PAINT AND CANVAS FOR OTHERS I DARE SAY THAT QUITE OFTEN WHEN IT WAS SAID,"It was fortunate that James could go a long time without food, for it took nearly all he could earn from his pictures to buy paint and canvas for others. I daresay that quite often, when it was said...",1,enhanced_fileid_321_gt301_pred292_spk1.wav,clean_fileid_321_doa301_spk1.wav,mic_fileid_321_doa301_3spk.wav,1,14.127875,4.502477645874023,14.845451354980469,10.342973709106445,4.4868550300598145,14.646405220031738,10.159550189971924,1.1266422271728516,2.512502670288086,1.3858604431152344,1,
322,mic_fileid_322_doa9_3spk.wav,text_fileid_322_doa9_spk1.txt,9,21,12.0,1,0.0,0,33,0.2749554040001385,4.336007614999744,0.3342397700002948,4.945202789000177,AND THE STORM BROKE THEM OFF AND CAST THEM ON THE GROUND THE OLD OAK HAD NOW ONLY A FEW LEAVES LEFT AT THE VERY TOP THE END IS NEAR HE SAID GRAVELY,"and the storm broke them off and cast them on the ground. The old oak had now only a few leaves left at the very top. The end is near, he said gravely.",1,enhanced_fileid_322_gt9_pred21_spk1.wav,clean_fileid_322_doa9_spk1.wav,mic_fileid_322_doa9_3spk.wav,1,13.839125,2.533785581588745,15.746143341064453,13.212357759475708,2.512180805206299,15.364818572998047,12.852637767791748,1.1962350606918335,3.2234251499176025,2.027190089225769,1,
323,mic_fileid_323_doa189_3spk.wav,text_fileid_323_doa189_spk1.txt,189,189,0.0,1,0.0,0,27,0.24334739799996896,4.2454173390001415,0.27779387200007477,4.766558609000185,BETWEEN MUNICIPAL AND INTERNATIONAL LAW MOREOVER THE QUESTIONS WHICH SOMETIMES INVOLVE NATIONS IN WAR ARE FAR MORE DIFFICULT AND COMPLEX THAN ANY QUESTIONS THAT AFFECT MERELY INDIVIDUALS,"between municipal and international law. Moreover, the questions which sometimes involve nations in war are far more difficult and complex than any questions that affect merely individuals.",1,enhanced_fileid_323_gt189_pred189_spk1.wav,clean_fileid_323_doa189_spk1.wav,mic_fileid_323_doa189_3spk.wav,1,14.579,3.7272865772247314,15.056991577148438,11.329704999923706,3.69767427444458,14.984583854675293,11.286909580230713,1.2285891771316528,3.005194664001465,1.776605486869812,1,
324,mic_fileid_324_doa14_3spk.wav,text_fileid_324_doa14_spk1.txt,14,15,1.0,1,0.11428571428571428,4,35,0.2719221590000416,4.353814074000184,0.4397809749998487,5.065517208000074,WHICH HE TOOK FOR THE OCEAN HE NO LONGER KNEW IN WHAT DIRECTION THE SEA LAY HE RETRACED HIS STEPS STRUCK TO THE LEFT BY MAIDEN STREET AND RETURNED AS FAR AS SAINT ALBAN'S ROW,"which he took for the ocean, he no longer knew in what direction the sea lay. He retraced his steps, struck to the left by Mager's chain, and returned as far as St. Albin's Row.",1,enhanced_fileid_324_gt14_pred15_spk1.wav,clean_fileid_324_doa14_spk1.wav,mic_fileid_324_doa14_3spk.wav,1,14.47875,2.2180566787719727,14.576037406921387,12.357980728149414,2.1968603134155273,14.160322189331055,11.963461875915527,1.0955986976623535,2.507086992263794,1.4114882946014404,1,
325,mic_fileid_325_doa340_3spk.wav,text_fileid_325_doa340_spk1.txt,340,338,2.0,1,0.075,3,40,0.2644911350002985,4.723190127999715,0.44512803099996745,5.432809293999981,ALL HIS GLOOM AND MISERY VANISHED IN A MOMENT AND HE ANXIOUSLY QUESTIONED THE WELCOME MESSENGER AS TO THE FATE OF THE PRINCESS BUT THE MAGPIE KNEW NO MORE THAN THE LESSON HE HAD LEARNT SO HE SOON FLUTTERED AWAY,"All his gloom and misery vanished in a moment, and he anxiously questioned the welcome messenger as to the fate of the princess. But the magpie knew more than the lesson he had learned, so he soon flutter away.",1,enhanced_fileid_325_gt340_pred338_spk1.wav,clean_fileid_325_doa340_spk1.wav,mic_fileid_325_doa340_3spk.wav,1,16.667,3.0530178546905518,14.965778350830078,11.912760496139526,3.037529230117798,14.790231704711914,11.752702474594116,1.1098443269729614,2.674816131591797,1.5649718046188354,1,
326,mic_fileid_326_doa143_3spk.wav,text_fileid_326_doa143_spk1.txt,143,142,1.0,1,0.045454545454545456,2,44,0.30495437800027503,4.815007523000077,0.5448829409997415,5.664844842000093,I'M SURE THAT IS ALL YOU COULD EXPECT FROM US THAT'S A MEASLY SHAME FRANK OBJECTED BLUFF IMPETUOUSLY WHEN IT WAS ANDY LASHER WHO BROKE THE WINDOW ADDED JERRY FILLED WITH RIGHTEOUS INDIGNATION YOU ONLY DUCKED FRANK WHEN YOU SAW IT HEADED YOUR WAY,"I'm sure that is all you could expect from us. That's a measly shame, Frank, objected bluff, impetuously. When it was Andy Ratcher who broke the window, added Jerry filled with righteous indignation, you only dumped Frank when you saw it headed your way.",1,enhanced_fileid_326_gt143_pred142_spk1.wav,clean_fileid_326_doa143_spk1.wav,mic_fileid_326_doa143_3spk.wav,1,17.10025,4.488811492919922,19.993885040283203,15.505073547363281,4.471874713897705,19.868925094604492,15.397050380706787,1.2575972080230713,3.712174654006958,2.4545774459838867,1,
327,mic_fileid_327_doa303_3spk.wav,text_fileid_327_doa303_spk1.txt,303,307,4.0,1,0.0,0,33,0.26090253700022004,4.202421347999916,0.43301426199968773,4.896338146999824,THRILLED EVERY NERVE AND MADE ABSOLUTE EXHAUSTION IMPOSSIBLE I SEEMED TO BE WALKING AND WALLOWING IN A CLOUD BUT HOLDING STEADILY ONWARD BY HALF PAST TEN O'CLOCK I HAD GAINED THE HIGHEST SUMMIT,"Thrilled every nerve and made absolute exhaustion impossible. I seemed to be walking and wallowing in a cloud, but holding steadily onward, by half past ten o'clock, I had gained the highest summit.",1,enhanced_fileid_327_gt303_pred307_spk1.wav,clean_fileid_327_doa303_spk1.wav,mic_fileid_327_doa303_3spk.wav,1,14.611875,5.210938930511475,17.88025665283203,12.669317722320557,5.155925750732422,17.703445434570312,12.54751968383789,1.1592965126037598,3.325749397277832,2.1664528846740723,1,
328,mic_fileid_328_doa119_3spk.wav,text_fileid_328_doa119_spk1.txt,119,121,2.0,1,0.08,4,50,0.2907184440000492,5.047798980999687,0.48785432299973763,5.826371747999474,LEAVING HARD BROWN DEPOSITS IN THE BOWL IT WAS NOT SO BAD WHERE THERE WERE ONLY MEN OR ELSE ONLY WOMEN IT WAS WHEN THEY WERE VILELY HERDED THAT IT ALL SEEMED SO ROTTEN IT WAS SOME SHAME THAT WOMEN GAVE OFF AT HAVING MEN SEE THEM TIRED AND POOR,"living hard, brown deposits in the bowl. It was not so bad where there were only men or else only women. It was when they were violently hurted that it all seemed so rotten. It was some shame that women gave off it, having men see them tired and poor.",1,enhanced_fileid_328_gt119_pred121_spk1.wav,clean_fileid_328_doa119_spk1.wav,mic_fileid_328_doa119_3spk.wav,1,16.409875,4.267866134643555,16.819276809692383,12.551410675048828,4.259346008300781,16.637659072875977,12.378313064575195,1.200866937637329,3.130743980407715,1.9298770427703857,1,
329,mic_fileid_329_doa196_3spk.wav,text_fileid_329_doa196_spk1.txt,196,194,2.0,1,0.045454545454545456,2,44,0.28265900199994576,5.066174572999444,0.4224138019999373,5.771247376999327,HE DID NOT CARE IN THE LEAST WHETHER THEY FOUND OR NOT AND WHEN CAPTAIN GLOMAX WAS HELD TO HAVE DISGRACED HIMSELF THOROUGHLY BY WASTING AN HOUR IN DIGGING OUT AND THEN KILLING A VIXEN HE HAD NOT A WORD TO SAY ABOUT IT,"He did not care in the least whether they found or not. And when Captain Gromax was held to have disgraced himself thoroughly by wasting an hour in digging out and then killing the Vixen, he had not a word to say about it.",1,enhanced_fileid_329_gt196_pred194_spk1.wav,clean_fileid_329_doa196_spk1.wav,mic_fileid_329_doa196_3spk.wav,1,17.300125,5.031170845031738,16.485559463500977,11.454388618469238,5.000665664672852,16.176387786865234,11.175722122192383,1.203633427619934,3.4603235721588135,2.2566901445388794,1,
330,mic_fileid_330_doa67_3spk.wav,text_fileid_330_doa67_spk1.txt,67,70,3.0,1,0.05555555555555555,2,36,0.2549490329997752,4.48596286799966,0.3903061730002264,5.131218073999662,AND I WOULD HAVE REMOVED MY PALLET BED BUT HE WOULD NOT LET ME TILL HE WAS ABLE TO VENTURE HIMSELF WITHOUT ANYBODY TO SIT UP WITH HIM AND THEN I REMOVED TO MY OWN CHAMBER,"And I would have removed my pallet bed, but he would not let me, tell he was able to venture himself without anybody to sit up with him. And then I removed my own chamber.",1,enhanced_fileid_330_gt67_pred70_spk1.wav,clean_fileid_330_doa67_spk1.wav,mic_fileid_330_doa67_3spk.wav,1,11.679,2.089097023010254,14.715134620666504,12.62603759765625,2.0698046684265137,14.464681625366211,12.394876956939697,1.0971252918243408,2.7321441173553467,1.6350188255310059,1,
331,mic_fileid_331_doa39_3spk.wav,text_fileid_331_doa39_spk1.txt,39,35,4.0,1,0.07142857142857142,3,42,0.2750281270000414,5.092860450999979,0.6698792150000372,6.037767793000057,MELANCHOLY FOLLOWED BUT BY DEGREES I GAINED A CLEAR CONCEPTION OF MY MISERIES AND SITUATION AND WAS THEN RELEASED FROM MY PRISON FOR THEY HAD CALLED ME MAD AND DURING MANY MONTHS AS I UNDERSTOOD A SOLITARY CELL HAD BEEN MY HABITATION,"Mellon, calling follow, but by degrees I gained a clear conception of my miseries and situation, and was then released from my prison. For they had called me mad, and during many months as I understood, a solitary cell had been my habitation.",1,enhanced_fileid_331_gt39_pred35_spk1.wav,clean_fileid_331_doa39_spk1.wav,mic_fileid_331_doa39_3spk.wav,1,17.567625,4.473772048950195,16.569643020629883,12.095870971679688,4.465976238250732,16.26093101501465,11.794954776763916,1.4634884595870972,3.6220898628234863,2.158601403236389,1,
332,mic_fileid_332_doa152_3spk.wav,text_fileid_332_doa152_spk1.txt,152,152,0.0,1,0.045454545454545456,1,22,0.24822197599996798,4.567436912999256,0.43102645599992684,5.24668534499915,WE A COMMERCIAL PEOPLE WERE OBLIGED TO BRING SUCH SCHEMES UNDER CONSIDERATION AND THE QUESTION OF CONTAGION BECAME MATTER OF EARNEST DISQUISITION,"We, a commercial people, were obliged to bring such schemes under consideration, and the question of contagion became a matter of earnest disquisition.",1,enhanced_fileid_332_gt152_pred152_spk1.wav,clean_fileid_332_doa152_spk1.wav,mic_fileid_332_doa152_3spk.wav,1,14.074875,3.626600742340088,15.56899356842041,11.942392826080322,3.6000404357910156,15.412500381469727,11.812459945678711,1.3154312372207642,3.3618054389953613,2.046374201774597,1,
333,mic_fileid_333_doa167_3spk.wav,text_fileid_333_doa167_spk1.txt,167,166,1.0,1,0.022727272727272728,1,44,0.3427680039999359,5.453780125000321,0.47974994800006243,6.27629807700032,THESE APARTMENTS ARE MINE NOW THEY HAVE BEEN TRANSFERRED INTO MY NAME AND THEY CAN NEVER AGAIN AFFORD YOU ACCOMMODATION WILL YOU BE SO OBLIGING I AM NOT STRONG AS TO HAND ME THAT WRITING CASE SIR FRANCIS WALKED TO THE TABLE SHE INDICATED,"These apartments are mine now. They have been transferred into my name and they can never again afford you accommodation. Will you be so bludging I am not strong as to hand me that writing case? Sir Francis walked to the table, she indicated.",1,enhanced_fileid_333_gt167_pred166_spk1.wav,clean_fileid_333_doa167_spk1.wav,mic_fileid_333_doa167_3spk.wav,1,15.772625,6.122358322143555,18.011486053466797,11.889127731323242,6.107379913330078,17.748008728027344,11.640628814697266,1.3141205310821533,3.741337537765503,2.4272170066833496,1,
334,mic_fileid_334_doa245_3spk.wav,text_fileid_334_doa245_spk1.txt,245,244,1.0,1,0.08108108108108109,3,37,0.2579037979999157,4.240061210000022,0.3480468220000148,4.846011829999952,BUT WHEN HE TOOK POSSESSION OF MECCA HE MADE THE OLD TEMPLE THE CENTRE OF WORSHIP FOR HIS OWN RELIGION AFTER MOHAMMED DIED A PERSON WAS APPOINTED TO BE HIS SUCCESSOR AS HEAD OF THE MOSLEM CHURCH,"But when he took possession of Mecca, he made the Old Temple the center of worship for his own religion. After Muhammad died, a person was appointed to be his successor as head of the Muslim Church.",1,enhanced_fileid_334_gt245_pred244_spk1.wav,clean_fileid_334_doa245_spk1.wav,mic_fileid_334_doa245_3spk.wav,1,15.259125,2.964132785797119,14.307698249816895,11.343565464019775,2.9513773918151855,14.099589347839355,11.14821195602417,1.2476003170013428,2.64544939994812,1.3978490829467773,1,
335,mic_fileid_335_doa104_3spk.wav,text_fileid_335_doa104_spk1.txt,104,105,1.0,1,0.13513513513513514,5,37,0.2435344730001816,3.890119438999591,0.3465015060000951,4.4801554179998675,BUT I WAS NATURALLY DESIROUS OF DISCOVERING NEXT WHAT LADY RACHEL HAD SAID AND I ASKED TO SPEAK WITH CRISTEL HER FAR SEEING FATHER MIGHT OR MIGHT NOT HAVE PERCEIVED A CHANCE OF LISTENING TO OUR CONVERSATION,"But I was naturally in desires of discovering next what Lady Rachel had said, and I asked to speak with Crystal. Her far-seeing father might or might not have perceived a chance of listening to our conversation.",1,enhanced_fileid_335_gt104_pred105_spk1.wav,clean_fileid_335_doa104_spk1.wav,mic_fileid_335_doa104_3spk.wav,1,13.949125,4.571742057800293,19.68243980407715,15.110697746276855,4.536133766174316,19.446569442749023,14.910435676574707,1.113354206085205,3.870570421218872,2.757216215133667,1,
336,mic_fileid_336_doa91_3spk.wav,text_fileid_336_doa91_spk1.txt,91,88,3.0,1,0.02857142857142857,1,35,0.2600895919999857,4.947965626000041,0.4148903559998871,5.622945573999914,BUT THE MAJESTIC AND IMPOSING ORDER OF HUMAN SOCIETIES THAT I SOMETIMES FIND MYSELF EMBARRASSED IN ATTACKING CERTAIN ABUSES I LIKE TO REBUILD WITH ONE HAND WHEN I AM COMPELLED TO DESTROY WITH THE OTHER,"but the majestic and opposing order of human societies, that I sometimes find myself embarrassed in attacking certain abuses. I like to rebuild with one hand when I am compelled to destroy with the other.",1,enhanced_fileid_336_gt91_pred88_spk1.wav,clean_fileid_336_doa91_spk1.wav,mic_fileid_336_doa91_3spk.wav,1,16.949875,4.082846641540527,15.794255256652832,11.711408615112305,4.07232666015625,15.689241409301758,11.616914749145508,1.1668239831924438,3.248995065689087,2.082171082496643,1,
337,mic_fileid_337_doa302_3spk.wav,text_fileid_337_doa302_spk1.txt,302,307,5.0,1,0.04878048780487805,2,41,0.28505760799998825,4.738768964999963,0.45310450499982835,5.4769310779997795,WHICH YOU MUST ACKNOWLEDGE TO BE TRUE CERTAINLY MY DEAR NOBODY SAID THERE WERE BUT AS TO NOT MEETING WITH MANY PEOPLE IN THIS NEIGHBOURHOOD I BELIEVE THERE ARE FEW NEIGHBOURHOODS LARGER I KNOW WE DINE WITH FOUR AND TWENTY FAMILIES,"which you must acknowledge to be true. Certainly, my dear, nobody said there were, but as to not meeting with many people in this neighborhood, I believe there are few neighborhoods larger. I know we dine with four and twenty families.",1,enhanced_fileid_337_gt302_pred307_spk1.wav,clean_fileid_337_doa302_spk1.wav,mic_fileid_337_doa302_3spk.wav,1,17.001,6.811323642730713,18.02121353149414,11.209889888763428,6.799373626708984,17.81594467163086,11.016571044921875,1.3528940677642822,3.7961342334747314,2.443240165710449,1,
338,mic_fileid_338_doa175_3spk.wav,text_fileid_338_doa175_spk1.txt,175,174,1.0,1,0.03333333333333333,1,30,0.25329887999987477,4.0532623810004225,0.3281462109998756,4.634707472000173,SHALL MY FEAR SHALL MY ZEAL SHALL MY JEALOUSY HAVE LEAVE TO SAY TO THEE HAST THOU CONSIDERED MY HEART THAT THERE IS NOT SO PERVERSE A HEART UPON EARTH,"Shall my fear, shall my zeal, shall my jealousy have led to say to thee, Hast thou considered my heart, that there is not so perverse a heart upon earth?",1,enhanced_fileid_338_gt175_pred174_spk1.wav,clean_fileid_338_doa175_spk1.wav,mic_fileid_338_doa175_3spk.wav,1,14.433125,2.4109249114990234,15.428157806396484,13.017232894897461,2.392655849456787,14.965933799743652,12.573277950286865,1.1239606142044067,3.14036226272583,2.0164016485214233,1,
339,mic_fileid_339_doa48_3spk.wav,text_fileid_339_doa48_spk1.txt,48,48,0.0,1,0.0,0,43,0.2665213870000116,5.135806948999743,0.3971005299999888,5.799428865999744,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,"but has always sought positively to prove or to disprove something that was conceived of or suspected in advance. As I suspected, says this correspondent, I found that the snails were of a familiar land species, that they had been upon the ground.",1,enhanced_fileid_339_gt48_pred48_spk1.wav,clean_fileid_339_doa48_spk1.wav,mic_fileid_339_doa48_3spk.wav,1,16.9865,6.777921199798584,17.378313064575195,10.600391864776611,6.764440536499023,17.26524543762207,10.500804901123047,1.389145851135254,3.4726898670196533,2.0835440158843994,1,
340,mic_fileid_340_doa68_3spk.wav,text_fileid_340_doa68_spk1.txt,68,68,0.0,1,0.04878048780487805,2,41,0.2664026729999023,4.801550150999901,0.4808852040000602,5.548838027999864,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of Ghanim in the objects she beheld, yet in other respects he appeared so different that she durst not imagine it was he that lay before her. Unable, however, to withstand the earnest desire of being satisfied.",1,enhanced_fileid_340_gt68_pred68_spk1.wav,clean_fileid_340_doa68_spk1.wav,mic_fileid_340_doa68_3spk.wav,1,16.467375,4.664535045623779,17.079185485839844,12.414650440216064,4.655792236328125,16.942581176757812,12.286788940429688,1.3819793462753296,3.529555559158325,2.1475762128829956,1,
341,mic_fileid_341_doa196_3spk.wav,text_fileid_341_doa196_spk1.txt,196,195,1.0,1,0.058823529411764705,2,34,0.27165414000000965,5.385872949000259,0.36848926699985896,6.026016356000127,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,"are long, slender, sharp-nosed, slippery people with a fringe of fins along their backs and another fringe along their bellies. They breathe through very small gill openings in the backs of their heads.",1,enhanced_fileid_341_gt196_pred195_spk1.wav,clean_fileid_341_doa196_spk1.wav,mic_fileid_341_doa196_3spk.wav,1,15.418125,4.331226825714111,20.455698013305664,16.124471187591553,4.313057899475098,20.335195541381836,16.02213764190674,1.1413739919662476,3.7796595096588135,2.638285517692566,1,
342,mic_fileid_342_doa60_3spk.wav,text_fileid_342_doa60_spk1.txt,60,58,2.0,1,0.06666666666666667,4,60,0.3263082069997836,5.00158288800003,0.678069983000114,6.0059610779999275,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"And as I was going along, my heart was even overwhelmed with the thoughts of my condition, and that I should have children and a nation which I knew not rule over them. Whereupon I earnestly insreated the Lord, that He would consider my lowest state and show me a token for good, and if it were His blessed will.",1,enhanced_fileid_342_gt60_pred58_spk1.wav,clean_fileid_342_doa60_spk1.wav,mic_fileid_342_doa60_3spk.wav,1,16.911375,5.906818389892578,17.134353637695312,11.227535247802734,5.898978233337402,17.01696014404297,11.117981910705566,1.6134486198425293,3.569030523300171,1.9555819034576416,1,
343,mic_fileid_343_doa53_3spk.wav,text_fileid_343_doa53_spk1.txt,53,50,3.0,1,0.07407407407407407,4,54,0.2887450009998247,4.8171273090001705,0.7475528489999306,5.853425158999926,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Theo's ingoings and outgoings are scarcely our business so long as she enjoys herself, she said. Present my regards to the Miss Gowers, my dear, and say I regret that my health does not permit me to accompany you. A polite fiction, by the way, as my lady was looking her best.",1,enhanced_fileid_343_gt53_pred50_spk1.wav,clean_fileid_343_doa53_spk1.wav,mic_fileid_343_doa53_3spk.wav,1,16.086875,5.126504898071289,15.956954956054688,10.830450057983398,5.112369060516357,15.879705429077148,10.767336368560791,1.177721381187439,3.2276852130889893,2.0499638319015503,1,
344,mic_fileid_344_doa314_3spk.wav,text_fileid_344_doa314_spk1.txt,314,314,0.0,1,0.02564102564102564,1,39,0.3409992450001482,6.6700960220000525,0.6451220420003665,7.656217309000567,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"One spring, after they had been in that land for four years, Eric said, My eyes are hungry for the sight of men in green fields again. My stomach is sick of seal and whale and bear. My throat.",1,enhanced_fileid_344_gt314_pred314_spk1.wav,clean_fileid_344_doa314_spk1.wav,mic_fileid_344_doa314_3spk.wav,1,15.77725,3.9125590324401855,18.714385986328125,14.80182695388794,3.903029441833496,18.617137908935547,14.71410846710205,1.3274869918823242,3.5899534225463867,2.2624664306640625,1,
345,mic_fileid_345_doa61_3spk.wav,text_fileid_345_doa61_spk1.txt,61,69,8.0,1,0.06060606060606061,2,33,0.2874981929999194,6.654827635999936,0.3875589970002693,7.329884826000125,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any piece of experience would be unequivocal. When active, it would figure into physical, and when inactive, in the mental group.",1,enhanced_fileid_345_gt61_pred69_spk1.wav,clean_fileid_345_doa61_spk1.wav,mic_fileid_345_doa61_3spk.wav,1,14.566625,4.718921184539795,17.085912704467773,12.366991519927979,4.702663421630859,16.606037139892578,11.903373718261719,1.296114444732666,3.0948541164398193,1.7987396717071533,1,
346,mic_fileid_346_doa292_3spk.wav,text_fileid_346_doa292_spk1.txt,292,292,0.0,1,0.0,0,49,0.2870680769997307,6.192082272999869,0.5461323500003346,7.025282699999934,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"It was that same day that the three boys from Brighton were for the first time assigned to a regular unit of the signal corps. Also, with a real thrill, they learned that they were almost immediately to see war service for American troops were already in the trenches.",1,enhanced_fileid_346_gt292_pred292_spk1.wav,clean_fileid_346_doa292_spk1.wav,mic_fileid_346_doa292_3spk.wav,1,16.2215,3.483767509460449,16.95326042175293,13.46949291229248,3.474256753921509,16.484880447387695,13.010623693466187,1.2234156131744385,3.6775107383728027,2.4540951251983643,1,
347,mic_fileid_347_doa18_3spk.wav,text_fileid_347_doa18_spk1.txt,18,16,2.0,1,0.0,0,33,0.2866524739997658,6.277188840000235,0.3294240089999221,6.893265322999923,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"He remembered having heard from the old, old people of the tribe that there was a path that led to the land of souls. That if you sought carefully, you could find it.",1,enhanced_fileid_347_gt18_pred16_spk1.wav,clean_fileid_347_doa18_spk1.wav,mic_fileid_347_doa18_3spk.wav,1,14.09675,5.475918292999268,15.388690948486328,9.91277265548706,5.453994274139404,15.164947509765625,9.71095323562622,1.236470103263855,2.292248010635376,1.055777907371521,1,
348,mic_fileid_348_doa173_3spk.wav,text_fileid_348_doa173_spk1.txt,173,173,0.0,1,0.1956521739130435,9,46,0.3148333789999924,5.971185563999825,0.46783930799983864,6.753858250999656,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,only to find every semblance of a road gone. I had lost more than a half a day's precious time and again was thrown in anxiety lest I'd miss the long-stop train. The next incident that I remembered vividly was my attempt to cross the Columbia.,1,enhanced_fileid_348_gt173_pred173_spk1.wav,clean_fileid_348_doa173_spk1.wav,mic_fileid_348_doa173_3spk.wav,1,17.421375,3.571462392807007,15.394822120666504,11.823359727859497,3.5624032020568848,15.27137565612793,11.708972454071045,1.451119303703308,3.7147679328918457,2.2636486291885376,1,
