fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_target_sec,reference,hypothesis
359,mic_fileid_359_doa92_3spk.wav,text_fileid_359_doa92_spk3.txt,92,93,1.0,3,0.0,0,45,0.31704656600004455,5.109549773999788,0.44370242100012547,5.870298760999958,OF WHAT LAY HARDEST UPON MY MIND AND PARTICULARLY THE NARROWNESS OF MY CIRCUMSTANCES AND THE LOSS OF MY FORTUNE BY THE DAMAGE OF MY GOODS AT SEA I TOLD HER ALSO THAT I HAD A MOTHER AND A BROTHER IN VIRGINIA IN GOOD CIRCUMSTANCES,"Of what lay hardest upon my mind, and particularly the narrowness of my circumstances, and the loss of my fortune by the damage of my goods at sea. I told her also that I had a mother and a brother in Virginia in good circumstances."
359,mic_fileid_359_doa252_3spk.wav,text_fileid_359_doa252_spk2.txt,252,264,12.0,2,0.24444444444444444,11,45,0.31704656600004455,5.109549773999788,0.4421273449997898,5.8687236849996225,AS A PUBLISHER BUT THE PRIZE THAT HE HAD SET OUT TO WIN WAS TO OWN THE PUBLIC LEDGER THE OPPORTUNITY CAME IN DECEMBER EIGHTEEN SIXTY FOUR BUT HIS PAPER WAS LOSING MONEY HIS FRIENDS ADVISED AGAINST TAKING SUCH A BURDEN HE WOULD SURELY FAIL,"As a publisher, let's rise that we had set out to then wish to own the public letter. The opportunity came in December 1864, but his paper was losing money. His friend advised against taking such a burden. He would surely fail."
359,mic_fileid_359_doa291_3spk.wav,text_fileid_359_doa291_spk1.txt,291,291,0.0,1,0.045454545454545456,2,44,0.31704656600004455,5.109549773999788,0.5965607979997003,6.023157137999533,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"And a storm of laughter rippled around the throng of heads. She heard an in-rong hiss behind her chair, and the next instant an exclamation from Mabel. What was that? There was a sharp crack, and the tiny gesticulating figure staggered back a step."
360,mic_fileid_360_doa3_3spk.wav,text_fileid_360_doa3_spk2.txt,3,6,3.0,2,0.05405405405405406,2,37,0.2927047819998734,4.954828035999981,0.3747029549999752,5.622235772999829,THEY SHOULD NOT BE COMPLETE REST OR COMPLETE CHANGE OF LIFE FOR ANY LENGTH OF TIME BUT A CONTINUATION OF THE LIFE FOR WHICH ADJUSTMENT HAS BEEN LEARNED WITH A REASONABLE REDUCTION OF THE DEMANDS AND STIMULATIONS,"They should not be complete rest or complete change of life for any length of time, but a continuation of the life or which adjustment has been learned with a reasonable reduction of the demands and simulations."
360,mic_fileid_360_doa104_3spk.wav,text_fileid_360_doa104_spk1.txt,104,107,3.0,1,0.11764705882352941,4,34,0.2927047819998734,4.954828035999981,0.47614049499998146,5.723673312999836,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"whose eyes were closed, his countenance pale, disfigured, and bathed in tears. She gazed earnestly on him, her heart beat, and she fancied to be held gatham, but yet she would not believe her eyes."
360,mic_fileid_360_doa299_3spk.wav,text_fileid_360_doa299_spk3.txt,299,299,0.0,3,0.045454545454545456,2,44,0.2927047819998734,4.954828035999981,0.5679676899999322,5.815500507999786,WELL I'M SURE AND THE THING'S SETTLED HE SAID MORE CALMLY DON'T WORRY MA'AM I'LL LOOK AFTER PATSY AND BETH AND LOUISE WILL LOOK AFTER ALL OF US JUST AS SHE DOES AFTER YOU BECAUSE SHE'S SO DISCREET TALK ABOUT YOUR BEING A CHAPERONE,"Well, I'm sure the things settled he said more calmly. Don't worry, ma'am. I'll look after Patsy and Beth and Louise will look after all of us just as she does after you because she's so discreet. Talk about your being chaperone."
361,mic_fileid_361_doa8_3spk.wav,text_fileid_361_doa8_spk2.txt,8,17,9.0,2,0.12121212121212122,4,33,0.274465059999784,5.0193319189997965,0.37982866299989837,5.673625641999479,WINELAND THE GREEN THE GREAT THE FAT OUR DRAGON FED AND CRAWLS AWAY WITH BELLY STUFFED AND LAZY FEET HOW LONG HER PURPLE TRAILING TAIL SHE FED AND GREW TO TWICE HER SIZE,"Wineland green, the great of the fat, Our dragon fed and crawls away, With belly stuffed in the lazy feet, How long her purple trailing tail, She fed and grew to twice her size."
361,mic_fileid_361_doa188_3spk.wav,text_fileid_361_doa188_spk3.txt,188,208,20.0,3,0.4772727272727273,21,44,0.274465059999784,5.0193319189997965,0.40649284999972224,5.700289828999303,WHO WERE DISPORTING THEMSELVES IN THE MOONLIGHT A FEW HUNDRED FEET ALOFT JASON BADE THEM TELL THE REST OF THE ARGONAUTS TO EMBARK AS SPEEDILY AS POSSIBLE BUT LYNCEUS WITH HIS SHARP EYES HAD ALREADY CAUGHT A GLIMPSE OF HIM BRINGING THE GOLDEN FLEECE,"who were supporting themselves in the brutal and a few hundred year long war. Jason Bainman tell the messity arguments to embark as deeply as possible, but Lindsay is with his sharp eyes, her already calm groups of hands, bringing the golden lace."
361,mic_fileid_361_doa230_3spk.wav,text_fileid_361_doa230_spk1.txt,230,208,22.0,1,1.0256410256410255,40,39,0.274465059999784,5.0193319189997965,0.4276702839997597,5.72146726299934,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"who were supporting themselves in the brutal and a few hundred year long war. Jason Bainman tell the messity arguments to embark as deeply as possible, but Lindsay is with his sharp eyes, her already calm groups of hands, bringing the golden lace."
362,mic_fileid_362_doa47_3spk.wav,text_fileid_362_doa47_spk3.txt,47,66,19.0,3,0.021739130434782608,1,46,0.27833626800020284,4.820036390000041,0.4908586380001907,5.589231296000435,AND I SUPPOSED HIM TO BE STILL THERE HE ALWAYS NEEDED A GREAT DEAL OF SLEEP HE SOMETIMES SLEPT UNTIL QUITE LATE IN THE MORNING I HAD BREAKFAST IN MY SITTING ROOM IT WAS ABOUT TEN WHEN I HEARD THAT MY HUSBAND'S BODY HAD BEEN FOUND,And I supposed him to be still there. He always needed a great deal of sleep. He sometimes slept until quite late in the morning. I had breakfast in my sitting room. It was about 10 when I heard that my husband's body had been found.
362,mic_fileid_362_doa141_3spk.wav,text_fileid_362_doa141_spk2.txt,141,143,2.0,2,0.046511627906976744,2,43,0.27833626800020284,4.820036390000041,0.48822724999990896,5.586599908000153,MISSUS DINSMORE AND ADELAIDE APPROACHED THE TREE AND BEGAN THE PLEASANT TASK OF DISTRIBUTING THE GIFTS EVERYTHING WAS LABELLED AND EACH AS HIS OR HER NAME WAS CALLED OUT STEPPED FORWARD TO RECEIVE THE PRESENT NO ONE HAD BEEN FORGOTTEN EACH HAD SOMETHING,"Mrs. Dinsmore and Adelaide approached the tree and began the pleasant task of distributing the gifts. Everything was labeled, and each, as his or her name was called out, stepped forward to receive the present. No one had been forgotten. Each had something."
362,mic_fileid_362_doa265_3spk.wav,text_fileid_362_doa265_spk1.txt,265,256,9.0,1,0.041666666666666664,2,48,0.27833626800020284,4.820036390000041,0.5569149810003182,5.655287639000562,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"Quite, replied Thorndike, I have entertained it from the first, and the new facts that you have gathered increase its probability. You remember I said that four hypotheses were possible, that the robbery was committed either by Rubin, by Walter, by John Hornby, or by some other person."
363,mic_fileid_363_doa95_3spk.wav,text_fileid_363_doa95_spk2.txt,95,184,89.0,2,1.0,34,34,0.2698624159997962,4.849736598000163,0.07567750199996226,5.195276515999922,AND A HIDEOUS AND UNCONTROLLABLE TERROR SPREAD OVER HER DISTORTED FEATURES OH DO NOT FEAR THE SCAFFOLD MADAME SAID THE MAGISTRATE I WILL NOT DISHONOR YOU SINCE THAT WOULD BE DISHONOR TO MYSELF NO,
363,mic_fileid_363_doa264_3spk.wav,text_fileid_363_doa264_spk3.txt,264,266,2.0,3,0.1,5,50,0.2698624159997962,4.849736598000163,0.504282116000013,5.6238811299999725,EVIL DAYS HAVE FALLEN UPON OUR UNHAPPY KINGDOM THREE DAYS AGO A TERRIBLE DRAGON ALIGHTED IN THE GARDENS OF THE PALACE AND SENT WORD TO PRINCESS ZENZA THAT IF WITHIN THREE DAYS SHE DID NOT PROVIDE HIM WITH SOMEONE BRAVE ENOUGH TO GO HOME WITH HIM AND COOK HIS MEALS,"Evil days have fallen upon our unhappy kingdom. Three days ago, a terrible dragon, the lighted in the guards of the palace, and sent word to Princess Zedda that it within three days she did not provide him with someone brave enough to go home with him and cook his meals."
363,mic_fileid_363_doa336_3spk.wav,text_fileid_363_doa336_spk1.txt,336,337,1.0,1,0.0,0,25,0.2698624159997962,4.849736598000163,0.28730383299989626,5.406902846999856,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"Charles gave them a gracious and a compliant answer to all their remonstrances. He was, however, in his heart extremely averse to these furious measures."
364,mic_fileid_364_doa50_3spk.wav,text_fileid_364_doa50_spk2.txt,50,348,62.0,2,1.0,32,32,0.2953678220001166,5.0049999289999505,0.3945949250000922,5.694962676000159,YES I CAME OFTEN I WAS ALMOST LIKE AN INMATE HE BEGAN TO WANDER SLOWLY ABOUT THE ROOM EXAMINING THE PICTURES IN FRONT OF THE BABY TWINS HE PAUSED A LONG TIME,"Dear me, it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now. So you will do your best, I hope. Dear, dear."
364,mic_fileid_364_doa210_3spk.wav,text_fileid_364_doa210_spk3.txt,210,216,6.0,3,0.02127659574468085,1,47,0.2953678220001166,5.0049999289999505,0.48097154800007047,5.7813392990001375,ISABELLA IS WRONG BUT I AM SURE SHE CANNOT MEAN TO TORMENT FOR SHE IS VERY MUCH ATTACHED TO MY BROTHER SHE HAS BEEN IN LOVE WITH HIM EVER SINCE THEY FIRST MET AND WHILE MY FATHER'S CONSENT WAS UNCERTAIN SHE FRETTED HERSELF ALMOST INTO A FEVER,"Isabella is wrong. For I am sure she cannot mean to torment, for she is very much attached to my brother. She has been in love with him ever since they first met, and while my father's consent was uncertain, she fretted herself almost into a fever."
364,mic_fileid_364_doa345_3spk.wav,text_fileid_364_doa345_spk1.txt,345,348,3.0,1,0.0,0,32,0.2953678220001166,5.0049999289999505,0.41655392600023333,5.7169216770003,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"Dear me, it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now. So you will do your best, I hope. Dear, dear."
365,mic_fileid_365_doa174_3spk.wav,text_fileid_365_doa174_spk3.txt,174,169,5.0,3,0.0,0,35,0.315878058999715,4.894807049000065,0.39979142800029877,5.610476536000078,AND WE SHALL HAVE EVERYTHING PERFECT THE DUKE IS GOING TO LOOK AFTER EVERY SINGLE THING AH MY DEAR SHE ADDED KISSING ME YOU'RE IN LUCK IT'S A MILLIONAIRE WHO MAKES YOUR BED FOR YOU,"And we shall have everything perfect. The Duke is going to look after every single thing. Ah, my dear, she added, kissing me. You're in luck. It's a millionaire who makes your bed for you."
365,mic_fileid_365_doa212_3spk.wav,text_fileid_365_doa212_spk1.txt,212,212,0.0,1,0.024390243902439025,1,41,0.315878058999715,4.894807049000065,0.3810728809999091,5.591757988999689,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"This third book, the story of ancient Irish civilization, gives in simple, plain language an account of the condition of the country in the olden time. But as it is here to speak for itself, I need not describe it further."
365,mic_fileid_365_doa265_3spk.wav,text_fileid_365_doa265_spk2.txt,265,263,2.0,2,0.1875,6,32,0.315878058999715,4.894807049000065,0.36232026799962114,5.573005375999401,AND THEIR INSISTENCE NOW ON THE FULL SATISFACTION OF ALL THE ENGLISH DEMANDS MADE A CONTINUATION OF HOSTILITIES INEVITABLE TROMP AFTER SUCCESSFULLY BRINGING IN TWO LARGE CONVOYS OF MERCHANTMEN ENCOUNTERED JUNE TWELFTH,"And their insistence now on the full satisfaction of all the English commands made a continuation of hostilities inevitable. From after successfully bringing the two large convoys of merchantmen, encounter in 12."
366,mic_fileid_366_doa75_3spk.wav,text_fileid_366_doa75_spk2.txt,75,76,1.0,2,0.1282051282051282,5,39,0.25669164900000396,4.203476767000211,0.4235046560002047,4.88367307200042,AND DESIGNED HER FOR HIS DAUGHTER IN LAW ON DISCOVERING HIS ERROR TO TURN HER FROM THE HOUSE SEEMED THE BEST THOUGH TO HIS FEELINGS AN INADEQUATE PROOF OF HIS RESENTMENT TOWARDS HERSELF AND HIS CONTEMPT OF HER FAMILY,"and designed her for his daughter-in-law. A discovering his error to turn her from the house seemed the best, though to his feelings and inadequate proof of his resentment towards herself and his contempt of her family."
366,mic_fileid_366_doa180_3spk.wav,text_fileid_366_doa180_spk1.txt,180,183,3.0,1,0.13157894736842105,5,38,0.25669164900000396,4.203476767000211,0.4408186969999406,4.900987113000156,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,"Up stepped the servant's comrade and knocked upon the door. RAP! Tap, tap! By and by it was open to crap, and there stood an ugly old woman, Blurried and crooked and gnarled as a winter twig."
366,mic_fileid_366_doa359_3spk.wav,text_fileid_366_doa359_spk3.txt,359,358,1.0,3,0.1,4,40,0.25669164900000396,4.203476767000211,0.4420562790000986,4.902224695000314,THEIR INTERLOCKING BRANCHES HIDING THE GIRL TOM DID SEE CROWDS OF OTHER PERSONS THOUGH THRONGING THE STREETS OF SHOPTON FOR THOUGH THE YOUNG INVENTOR HAD MADE MANY FLIGHTS THERE WAS ALWAYS A NOVELTY ABOUT THEM THAT BROUGHT OUT THE CURIOUS,"Their interlocking branches hid in the girl. Tom did see crowds of other persons, though, fronting the streets of Shopton. For though, the young inventor had made many flights that was always a novelty about them that brought out the curious."
367,mic_fileid_367_doa110_3spk.wav,text_fileid_367_doa110_spk3.txt,110,39,71.0,3,1.0,39,39,0.27536134000001766,4.556702540000515,0.47209995899993373,5.304163839000466,SO NO WONDER THE TOWN WENT WILD ALL DAY IN THE STREET YOU COULD HEAR MEN TALKING OF VEINS AND SMELTERS AND DIPS AND DEPOSITS AND FAULTS THE TOWN HUMMED WITH IT LIKE A GEOLOGY CLASS ON EXAMINATION DAY,Thunderous voicing
367,mic_fileid_367_doa261_3spk.wav,text_fileid_367_doa261_spk1.txt,261,262,1.0,1,0.0,0,39,0.27536134000001766,4.556702540000515,0.3959969879997516,5.228060868000284,IT WAS HER OWN HEART SINKING WITH ALARM AND TERROR AND OVERFLOWING WITH LOVE SHE OPENED THE DOOR AND STEPPED ACROSS THE THRESHOLD AND ONTO THE COLD DAMP EARTHEN FLOOR OF THE PASSAGE THE COLD SHE FELT REFRESHED HER,"It was her own heart, sinking with alarm and terror and overflowing with love. She opened the door and stepped across the threshold and onto the cold damp earthen floor of the passage. The cold she felt refreshed her."
367,mic_fileid_367_doa298_3spk.wav,text_fileid_367_doa298_spk2.txt,298,298,0.0,2,0.12195121951219512,5,41,0.27536134000001766,4.556702540000515,0.5113875179999923,5.343451398000525,OF THE SAME MATTER WITH THAT I HAD DESCRIBED AND AT FIRST PLACED IN IT NO RATIONAL SOUL NOR ANY OTHER PRINCIPLE IN ROOM OF THE VEGETATIVE OR SENSITIVE SOUL BEYOND KINDLING IN THE HEART ONE OF THOSE FIRES WITHOUT LIGHT,"of the same matter. With that I had to scram it, and at first place, in it no rational soul, nor any other principle, in a room of the vegetative or sensitive soul, beyond kindling in the heart, one of those fires without light."""
368,mic_fileid_368_doa76_3spk.wav,text_fileid_368_doa76_spk1.txt,76,78,2.0,1,0.0,0,32,0.22910588499962614,4.034675727000376,0.3594455839997863,4.623227195999789,BUT WITH THE PROSPECT BEFORE HIM OF APPROACHING AN INEVITABLE ANNIHILATION HIS AVARICE WOULD BE LIKELY TO GET THE VICTORY OVER HIS CAUTION HIS VANITY OR HIS AMBITION AN AMBITIOUS MAN TOO,"But with the prospect before him of approaching an inevitable annihilation, his avarice would be likely to get the victory over his caution, his vanity, or his ambition. An ambitious man too."
368,mic_fileid_368_doa259_3spk.wav,text_fileid_368_doa259_spk2.txt,259,265,6.0,2,0.23333333333333334,7,30,0.22910588499962614,4.034675727000376,0.3333848429997488,4.597166454999751,IT WAS APPARENTLY BY JOHN FOSTER'S WISH THAT PHILIP HAD BEEN SUMMONED JEREMIAH THE LESS ENERGETIC AND DECIDED BROTHER WAS STILL DISCUSSING THE PROPRIETY OF THE STEP WHEN PHILIP ENTERED,"There's apparently a John Foster's wish that Philip had been summoned. Jeremiah, the less energetic and decided brother, was still discussing the priority of the step that Philip had given."
368,mic_fileid_368_doa294_3spk.wav,text_fileid_368_doa294_spk3.txt,294,293,1.0,3,0.08823529411764706,3,34,0.22910588499962614,4.034675727000376,0.40633016499987207,4.670111776999875,HAD HEARD THE NOISE OF THE MONKEYS CHEERING AND THEY AT LAST KNEW WHERE THE DOCTOR WAS AND HASTENED ON TO CATCH HIM THE BIG MONKEY CARRYING GUB GUB WAS COMING ALONG BEHIND SLOWLY,"had heard the noise of the monkeys cheering, and they at last knew where the doctor was and hastened on to catch him. The big monkey, Carrie and GovGov, was coming along behind slowly."
369,mic_fileid_369_doa27_3spk.wav,text_fileid_369_doa27_spk2.txt,27,25,2.0,2,0.2,7,35,0.3069660979999753,4.589760329000001,0.33426301800000147,5.230989444999977,EVERY ONE HAS HIS OWN MANNER OF GROWTH AND WE HAVE OURS ANSWERED THE YOUNG BEECHES THIS IS THE WAY IT'S DONE WHERE WE COME FROM AND WE ARE PERHAPS AS GOOD AS YOU ARE,Everyone has his own manner of growth and we have ours. This is the way it's done when we come from and we are perhaps as good as you are.
369,mic_fileid_369_doa75_3spk.wav,text_fileid_369_doa75_spk1.txt,75,75,0.0,1,0.14285714285714285,4,28,0.3069660979999753,4.589760329000001,0.3773561170000903,5.274082544000066,WHEN SHE PAUSED IN HER LAMENTATIONS ADORABLE PRINCESS SAID HE WHY DO YOU MOURN YOUR TROUBLES ARE NOT WITHOUT REMEDY WHO SPEAKS TO ME SO GENTLY ASKED SHE,"When she paused in her lanyardation, adorable princess said to her, Why do you mourn? Your troubles are not without remedy. Who speaks to me so gently, after she?"
369,mic_fileid_369_doa169_3spk.wav,text_fileid_369_doa169_spk3.txt,169,161,8.0,3,0.024390243902439025,1,41,0.3069660979999753,4.589760329000001,0.41605667600015295,5.312783103000129,THAT I THINK IS WHY HISTORY HAS BECOME REAL TO HER WHICH SO ATTRACTS YOU IN HER HISTORY FOR HER HAS CEASED TO BE A FABRIC OF PICTURESQUE INCIDENTS IT IS THE STUDY OF A TRAGIC STRUGGLE THAT STILL GOES ON,"That, I think, is why history has become real to her, which so attracts you and her. History for her has ceased to be a fabric of picturesque incidents. It is the study of a tragic struggle that still goes on."
370,mic_fileid_370_doa148_3spk.wav,text_fileid_370_doa148_spk2.txt,148,151,3.0,2,0.025,1,40,0.30004955600043104,4.8182674090003275,0.4670593620003274,5.585376327001086,FINAL PRECIPITATION BY ATMOSPHERIC DISTURBANCE WITH HAIL OR THAT HAILSTONES TOO WHEN LARGE ARE PHENOMENA OF SUSPENSION OF LONG DURATION THAT IT IS HIGHLY UNACCEPTABLE THAT THE VERY LARGE ONES COULD BECOME SO GREAT ONLY IN FALLING FROM THE CLOUDS,"Final precipitation by atmospheric disturbance with hail, or that hailstones too when large, are phenomena of suspension of long duration, that it is highly unacceptable that the very large ones could become so great only in form from the clouds."
370,mic_fileid_370_doa297_3spk.wav,text_fileid_370_doa297_spk1.txt,297,292,5.0,1,0.09090909090909091,4,44,0.30004955600043104,4.8182674090003275,0.4415360719999626,5.559853037000721,BY THE TIME THE WAR VESSEL HAD ARRIVED AT DE LOS CAYOS L'OLONNOIS HAD MADE HIS PREPARATION TO ATTACK THE PLACE HE HAD PROCURED TWO LARGE CANOES AND IN THESE HE HAD INTENDED TO ROW UP TO THE TOWN AND LAND WITH HIS MEN,"By the time the war vessel had arrived at the Los Caos, Long Hua had made his preparation to attack the place. He had procured two large canoes, and in these he had intended to row up to the town and land with his men."
370,mic_fileid_370_doa334_3spk.wav,text_fileid_370_doa334_spk3.txt,334,332,2.0,3,0.11627906976744186,5,43,0.30004955600043104,4.8182674090003275,0.4547395099998539,5.573056475000612,NEAR NIGHT FALL WE DESCENDED INTO THE STEEP RAVINE OF A HANDSOME CREEK THIRTY FEET WIDE AND I WAS ENGAGED IN GETTING THE HORSES UP THE OPPOSITE HILL WHEN I HEARD A SHOUT FROM CARSON WHO HAD GONE AHEAD A FEW HUNDRED YARDS,"Near Nightfall, I descended into the steep ravine of the handsome creek thirty feet wide, and I was engaged in getting the horses up the opposite hill. When I heard a shout from Carson, he had gone ahead a few hundred yards."
371,mic_fileid_371_doa68_3spk.wav,text_fileid_371_doa68_spk3.txt,68,187,119.0,3,1.5294117647058822,52,34,0.2692500210000617,4.554379147999953,0.5554751229997237,5.379104291999738,THERE SUCH AS WERE NOT AS SPOTLESS AS AN ANGEL MIGHT HAVE THE DISPOSITIONS OF A FIEND BUT IN ENGLAND IT WAS NOT SO AMONG THE ENGLISH SHE BELIEVED IN THEIR HEARTS AND HABITS,"That's who done it. She was all hers up to her tricks. And I'll tell you what come to me. The minute I saw her picture, there was one of them papers we saw had a letter in it that said something about her boy, and it said he had a scar on his chin."
371,mic_fileid_371_doa189_3spk.wav,text_fileid_371_doa189_spk2.txt,189,187,2.0,2,0.2037037037037037,11,54,0.2692500210000617,4.554379147999953,0.5203903209999226,5.344019489999937,THAT'S WHO DONE IT SHE WAS ALLERS UP TO HER TRICKS AN I'LL TELL YER WOT COME TO ME THE MINNIT I SAW HER PICTUR THERE WAS ONE O THEM PAPERS WE SAW HAD A LETTER IN IT THAT SAID SOMETHIN BOUT HER BOY AN IT SAID HE HAD A SCAR ON HIS CHIN,"That's who done it. She was all hers up to her tricks. And I'll tell you what come to me. The minute I saw her picture, there was one of them papers we saw had a letter in it that said something about her boy, and it said he had a scar on his chin."
371,mic_fileid_371_doa306_3spk.wav,text_fileid_371_doa306_spk1.txt,306,306,0.0,1,0.05357142857142857,3,56,0.2692500210000617,4.554379147999953,0.5213518269997621,5.3449809959997765,AND WHO BEGAN TO RUB A CROW BAR ON A STONE IN ORDER TO REDUCE IT TO THE PROPER SIZE BARTHOLEMY CAREFULLY KNOCKED ALL THE NAILS OUT OF THE BOARD AND THEN FINDING A LARGE FLAT STONE HE RUBBED DOWN ONE OF THEM UNTIL HE HAD FORMED IT INTO THE SHAPE OF A RUDE KNIFE BLADE,"and who began to rub a crowbar on a stone in order to reduce it to the proper size. Bartholomew carefully knocked all the nails out of the board, and then finding a large, flat stone, he rubbed down one of them until he had formed it into the shape of a rude knife blade."
372,mic_fileid_372_doa161_3spk.wav,text_fileid_372_doa161_spk1.txt,161,159,2.0,1,0.030303030303030304,1,33,0.24810870800001794,4.631348560000333,0.42081683500009603,5.300274103000447,AND PERHAPS LOST FOREVER TO THE COUNTRY AT LENGTH CONGRESS HAVING SANCTIONED THE ENLARGEMENT OF THEIR OWN LIBRARY THEIR LIBRARIAN MISTER SPOFFORD INDUCED THEM TO PURCHASE THE WHOLE MASS JUST AS IT STOOD,"and perhaps lost forever to the country. At length, Congress, having sanctioned the enlargement of their own library, their librarian, Mr. Spofford, induced them to purchase the whole mass, just as it stood."
372,mic_fileid_372_doa231_3spk.wav,text_fileid_372_doa231_spk2.txt,231,227,4.0,2,0.0425531914893617,2,47,0.24810870800001794,4.631348560000333,0.4449251899995943,5.3243824579999455,HE WOULD POUR OUT HIS LOVE AT HER FEET NOT EVEN URGING THE YOUNG GIRL TO MAKE ANY RETURN OR TO EXPRESS THE FEELINGS OF WHICH HE HOPED THE GERM WAS ALREADY BUDDING IN HER HE WOULD BE PATIENT WITH HER HE COULD NOT BE PATIENT HIMSELF,"He would bore out his love for her feet, not even urging the young girl to make any return or to express the feelings of which he hoped the germ was already budding in her. He would be patient with her. He could not be patient himself."
372,mic_fileid_372_doa330_3spk.wav,text_fileid_372_doa330_spk3.txt,330,1,31.0,3,1.0,36,36,0.24810870800001794,4.631348560000333,0.08784152599992012,4.967298794000271,IT WAS ALREADY HER EASIEST WAY OF MOVING ABOUT WENDY RUSHED TO THE WINDOW NO NO SHE CRIED IT IS JUST FOR SPRING CLEANING TIME JANE SAID HE WANTS ME ALWAYS TO DO HIS SPRING CLEANING,
373,mic_fileid_373_doa55_3spk.wav,text_fileid_373_doa55_spk3.txt,55,67,12.0,3,0.03225806451612903,1,31,0.2982595059997948,5.2303779230001055,0.3685569859999305,5.897194414999831,IT IS KNOWN SIMPLY AS THE POND A DESIGNATION WHICH IGNORES THE EXISTENCE OF SEVERAL NEIGHBOURING PONDS THE GIFTS OF NATURE AND GIVES THE WHOLE CREDIT TO THE HANDIWORK OF MAN,"It is known simply as the pond, a designation which ignores the existence of several neighboring ponds, the gifts of nature, and gives the whole credit to the handiwork of man."
373,mic_fileid_373_doa176_3spk.wav,text_fileid_373_doa176_spk1.txt,176,174,2.0,1,0.09090909090909091,3,33,0.2982595059997948,5.2303779230001055,0.37789343100030237,5.906530860000203,A FEW REMAINED FOR THE SUMMER HERE MEN BUILT BOATS AND ROWED AWAY TO KEECHAWIK AND NEUKLUK CARRYING SUPPLIES FOR HUNTING OR PROSPECTING THE CAPTAIN'S VEGETABLE GARDEN IN THE SAND WAS GROWING RAPIDLY,A few remained for the summer. Here men built boats and rode away to Kuchowit and Newcloc carrying supplies for hunting or prospecting. The captain's vegetable garden in the sand was growing rapidly.
373,mic_fileid_373_doa276_3spk.wav,text_fileid_373_doa276_spk2.txt,276,278,2.0,2,0.07142857142857142,3,42,0.2982595059997948,5.2303779230001055,0.5286139609997917,6.057251389999692,WITH A GREAT LETTERED BANNER WHICH READ TO THE RUSSIAN ENVOYS PRESIDENT WILSON AND ENVOY ROOT ARE DECEIVING RUSSIA WHEN THEY SAY WE ARE A DEMOCRACY HELP US WIN THE WORLD WAR SO THAT DEMOCRACY MAY SURVIVE WE THE WOMEN OF AMERICA,"With a great letter, banner, which read, To the Russian envoys, President Giltson and Envoy Ruth are deceiving Russia when they say, We are a democracy. Help us win the world war so that democracy may survive. We the women of America."
