fileid,mic_file,text_file,gt_doa,pred_doa,doa_error_deg,spk,clean_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,dsenet_sec,metrics_sec,whisper_sec,total_target_sec,reference,hypothesis
327,mic_fileid_327_doa303_3spk.wav,text_fileid_327_doa303_spk1.txt,303,303,0.0,1,clean_fileid_327_doa303_spk1.wav,0.0,0,33,5.210938930511475,17.83797836303711,12.627039432525635,5.155925750732422,17.653648376464844,12.497722625732422,1.1592965126037598,3.3323514461517334,2.1730549335479736,3.929985538999972,0.38190369899984944,0.3501210539998283,4.66201029199965,THRILLED EVERY NERVE AND MADE ABSOLUTE EXHAUSTION IMPOSSIBLE I SEEMED TO BE WALKING AND WALLOWING IN A CLOUD BUT HOLDING STEADILY ONWARD BY HALF PAST TEN O'CLOCK I HAD GAINED THE HIGHEST SUMMIT,"Thrilled every nerve and made absolute exhaustion impossible. I seemed to be walking and wallowing in a cloud, but holding steadily onward, by half past ten o'clock, I had gained the highest summit."
328,mic_fileid_328_doa119_3spk.wav,text_fileid_328_doa119_spk1.txt,119,119,0.0,1,clean_fileid_328_doa119_spk1.wav,0.08,4,50,4.267866134643555,17.018863677978516,12.750997543334961,4.259346008300781,16.816974639892578,12.557628631591797,1.200866937637329,3.2155559062957764,2.0146889686584473,4.834303342999192,0.3649098559999402,0.47358796699973027,5.672801165998862,LEAVING HARD BROWN DEPOSITS IN THE BOWL IT WAS NOT SO BAD WHERE THERE WERE ONLY MEN OR ELSE ONLY WOMEN IT WAS WHEN THEY WERE VILELY HERDED THAT IT ALL SEEMED SO ROTTEN IT WAS SOME SHAME THAT WOMEN GAVE OFF AT HAVING MEN SEE THEM TIRED AND POOR,"living hard, brown deposits in the bowl. It was not so bad where there were only men or else only women. It was when they were violently hurted that it all seemed so rotten. It was some shame that women gave off it, having men see them tired and poor."
329,mic_fileid_329_doa196_3spk.wav,text_fileid_329_doa196_spk1.txt,196,196,0.0,1,clean_fileid_329_doa196_spk1.wav,0.045454545454545456,2,44,5.031170845031738,16.472774505615234,11.441603660583496,5.000665664672852,16.162635803222656,11.161970138549805,1.203633427619934,3.455231189727783,2.251597762107849,4.9060496819993205,0.3510270409997247,0.42572474900043744,5.682801471999483,HE DID NOT CARE IN THE LEAST WHETHER THEY FOUND OR NOT AND WHEN CAPTAIN GLOMAX WAS HELD TO HAVE DISGRACED HIMSELF THOROUGHLY BY WASTING AN HOUR IN DIGGING OUT AND THEN KILLING A VIXEN HE HAD NOT A WORD TO SAY ABOUT IT,"He did not care in the least whether they found or not. And when Captain Gromax was held to have disgraced himself thoroughly by wasting an hour in digging out and then killing the Vixen, he had not a word to say about it."
330,mic_fileid_330_doa67_3spk.wav,text_fileid_330_doa67_spk1.txt,67,67,0.0,1,clean_fileid_330_doa67_spk1.wav,0.05555555555555555,2,36,2.089097023010254,14.716912269592285,12.627815246582031,2.0698046684265137,14.475273132324219,12.405468463897705,1.0971252918243408,2.7393076419830322,1.6421823501586914,4.41866185300114,0.24676516199997423,0.33700956200027576,5.00243657700139,AND I WOULD HAVE REMOVED MY PALLET BED BUT HE WOULD NOT LET ME TILL HE WAS ABLE TO VENTURE HIMSELF WITHOUT ANYBODY TO SIT UP WITH HIM AND THEN I REMOVED TO MY OWN CHAMBER,"And I would have removed my pallet bed, but he would not let me, tell he was able to venture himself without anybody to sit up with him. And then I removed my own chamber."
331,mic_fileid_331_doa39_3spk.wav,text_fileid_331_doa39_spk1.txt,39,39,0.0,1,clean_fileid_331_doa39_spk1.wav,0.047619047619047616,2,42,4.473772048950195,16.569236755371094,12.095464706420898,4.465976238250732,16.2594051361084,11.793428897857666,1.4634884595870972,3.6226985454559326,2.1592100858688354,4.835419706999346,0.35878886399950716,0.43340694200014696,5.627615512999,MELANCHOLY FOLLOWED BUT BY DEGREES I GAINED A CLEAR CONCEPTION OF MY MISERIES AND SITUATION AND WAS THEN RELEASED FROM MY PRISON FOR THEY HAD CALLED ME MAD AND DURING MANY MONTHS AS I UNDERSTOOD A SOLITARY CELL HAD BEEN MY HABITATION,"Mellon calling followed, but by degrees I gained a clear conception of my miseries and situation, and was then released from my prison. For they had called me mad, and during many months as I understood, a solitary cell had been my habitation."
332,mic_fileid_332_doa152_3spk.wav,text_fileid_332_doa152_spk1.txt,152,152,0.0,1,clean_fileid_332_doa152_spk1.wav,0.045454545454545456,1,22,3.626600742340088,15.569053649902344,11.942452907562256,3.6000404357910156,15.412559509277344,11.812519073486328,1.3154312372207642,3.361372709274292,2.045941472053528,4.2395042810012455,0.2311935169991557,0.2676141000001735,4.738311898000575,WE A COMMERCIAL PEOPLE WERE OBLIGED TO BRING SUCH SCHEMES UNDER CONSIDERATION AND THE QUESTION OF CONTAGION BECAME MATTER OF EARNEST DISQUISITION,"We, a commercial people, were obliged to bring such schemes under consideration, and the question of contagion became a matter of earnest disquisition."
333,mic_fileid_333_doa167_3spk.wav,text_fileid_333_doa167_spk1.txt,167,167,0.0,1,clean_fileid_333_doa167_spk1.wav,0.022727272727272728,1,44,6.122358322143555,18.00916862487793,11.886810302734375,6.107379913330078,17.748815536499023,11.641435623168945,1.3141205310821533,3.741698741912842,2.4275782108306885,5.262022989999423,0.44942927499960206,0.44835130699993897,6.159803571998964,THESE APARTMENTS ARE MINE NOW THEY HAVE BEEN TRANSFERRED INTO MY NAME AND THEY CAN NEVER AGAIN AFFORD YOU ACCOMMODATION WILL YOU BE SO OBLIGING I AM NOT STRONG AS TO HAND ME THAT WRITING CASE SIR FRANCIS WALKED TO THE TABLE SHE INDICATED,"These apartments are mine now. They have been transferred into my name and they can never again afford you accommodation. Will you be so bludging I am not strong as to hand me that writing case? Sir Francis walked to the table, she indicated."
334,mic_fileid_334_doa245_3spk.wav,text_fileid_334_doa245_spk1.txt,245,245,0.0,1,clean_fileid_334_doa245_spk1.wav,0.08108108108108109,3,37,2.964132785797119,14.388676643371582,11.424543857574463,2.9513773918151855,14.17936897277832,11.227991580963135,1.2476003170013428,2.6610825061798096,1.4134821891784668,3.9245229620000828,0.24472537400015426,0.33688919199994416,4.506137528000181,BUT WHEN HE TOOK POSSESSION OF MECCA HE MADE THE OLD TEMPLE THE CENTRE OF WORSHIP FOR HIS OWN RELIGION AFTER MOHAMMED DIED A PERSON WAS APPOINTED TO BE HIS SUCCESSOR AS HEAD OF THE MOSLEM CHURCH,"But when he took possession of Mecca, he made the Old Temple the center of worship for his own religion. After Muhammad died, a person was appointed to be his successor as head of the Muslim Church."
335,mic_fileid_335_doa104_3spk.wav,text_fileid_335_doa104_spk1.txt,104,104,0.0,1,clean_fileid_335_doa104_spk1.wav,0.13513513513513514,5,37,4.571742057800293,19.681564331054688,15.109822273254395,4.536133766174316,19.44538688659668,14.909253120422363,1.113354206085205,3.868288278579712,2.754934072494507,3.512990492999961,0.23873374499999045,0.3605250040000101,4.112249241999962,BUT I WAS NATURALLY DESIROUS OF DISCOVERING NEXT WHAT LADY RACHEL HAD SAID AND I ASKED TO SPEAK WITH CRISTEL HER FAR SEEING FATHER MIGHT OR MIGHT NOT HAVE PERCEIVED A CHANCE OF LISTENING TO OUR CONVERSATION,"But I was naturally in desires of discovering next what Lady Rachel had said, and I asked to speak with Crystal. Her far-seeing father might or might not have perceived a chance of listening to our conversation."
336,mic_fileid_336_doa91_3spk.wav,text_fileid_336_doa91_spk1.txt,91,91,0.0,1,clean_fileid_336_doa91_spk1.wav,0.02857142857142857,1,35,4.082846641540527,15.441869735717773,11.359023094177246,4.07232666015625,15.343886375427246,11.271559715270996,1.1668239831924438,3.1296396255493164,1.9628156423568726,4.6817424480004775,0.384531918999528,0.3341140880002058,5.400388455000211,BUT THE MAJESTIC AND IMPOSING ORDER OF HUMAN SOCIETIES THAT I SOMETIMES FIND MYSELF EMBARRASSED IN ATTACKING CERTAIN ABUSES I LIKE TO REBUILD WITH ONE HAND WHEN I AM COMPELLED TO DESTROY WITH THE OTHER,"but the majestic and opposing order of human societies, that I sometimes find myself embarrassed in attacking certain abuses. I like to rebuild with one hand when I am compelled to destroy with the other."
337,mic_fileid_337_doa302_3spk.wav,text_fileid_337_doa302_spk1.txt,302,302,0.0,1,clean_fileid_337_doa302_spk1.wav,0.04878048780487805,2,41,6.811323642730713,17.985380172729492,11.17405652999878,6.799373626708984,17.78763198852539,10.988258361816406,1.3528940677642822,3.8006834983825684,2.447789430618286,4.7475806550000925,0.3696160780000355,0.4414678630000708,5.558664596000199,WHICH YOU MUST ACKNOWLEDGE TO BE TRUE CERTAINLY MY DEAR NOBODY SAID THERE WERE BUT AS TO NOT MEETING WITH MANY PEOPLE IN THIS NEIGHBOURHOOD I BELIEVE THERE ARE FEW NEIGHBOURHOODS LARGER I KNOW WE DINE WITH FOUR AND TWENTY FAMILIES,"which you must acknowledge to be true. Certainly, my dear, nobody said there were, but as to not meeting with many people in this neighborhood, I believe there are few neighborhoods larger. I know we dine with four and twenty families."
338,mic_fileid_338_doa175_3spk.wav,text_fileid_338_doa175_spk1.txt,175,175,0.0,1,clean_fileid_338_doa175_spk1.wav,0.03333333333333333,1,30,2.4109249114990234,15.434510231018066,13.023585319519043,2.392655849456787,14.980756759643555,12.588100910186768,1.1239606142044067,3.1393163204193115,2.015355706214905,3.964621294999233,0.260304095999345,0.3393726730000708,4.564298063998649,SHALL MY FEAR SHALL MY ZEAL SHALL MY JEALOUSY HAVE LEAVE TO SAY TO THEE HAST THOU CONSIDERED MY HEART THAT THERE IS NOT SO PERVERSE A HEART UPON EARTH,"Shall my fear, shall my zeal, shall my jealousy have led to say to thee, Hast thou considered my heart, that there is not so perverse a heart upon earth?"
339,mic_fileid_339_doa48_3spk.wav,text_fileid_339_doa48_spk1.txt,48,48,0.0,1,clean_fileid_339_doa48_spk1.wav,0.0,0,43,6.777921199798584,17.378374099731445,10.600452899932861,6.764440536499023,17.265304565429688,10.500864028930664,1.389145851135254,3.4727041721343994,2.0835583209991455,4.558633434000512,0.3316586989994903,0.4035358279998036,5.293827960999806,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,"but has always sought positively to prove or to disprove something that was conceived of or suspected in advance. As I suspected, says this correspondent, I found that the snails were of a familiar land species, that they had been upon the ground."
340,mic_fileid_340_doa68_3spk.wav,text_fileid_340_doa68_spk1.txt,68,68,0.0,1,clean_fileid_340_doa68_spk1.wav,0.04878048780487805,2,41,4.664535045623779,17.07891082763672,12.41437578201294,4.655792236328125,16.942367553710938,12.286575317382812,1.3819793462753296,3.5294833183288574,2.147503972053528,4.439437421999173,0.36159327299992583,0.39639398399958736,5.197424678998686,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of Ghanim in the objects she beheld, yet in other respects he appeared so different that she durst not imagine it was he that lay before her. Unable, however, to withstand the earnest desire of being satisfied."
341,mic_fileid_341_doa196_3spk.wav,text_fileid_341_doa196_spk1.txt,196,196,0.0,1,clean_fileid_341_doa196_spk1.wav,0.058823529411764705,2,34,4.331226825714111,20.46031951904297,16.129092693328857,4.313057899475098,20.34050750732422,16.02744960784912,1.1413739919662476,3.780883550643921,2.6395095586776733,4.970922961000724,0.25746700299987424,0.363609414000166,5.591999378000764,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,"are long, slender, sharp-nosed, slippery people with a fringe of fins along their backs and another fringe along their bellies. They breathe through very small gill openings in the backs of their heads."
342,mic_fileid_342_doa60_3spk.wav,text_fileid_342_doa60_spk1.txt,60,60,0.0,1,clean_fileid_342_doa60_spk1.wav,0.06666666666666667,4,60,5.906818389892578,17.146554946899414,11.239736557006836,5.898978233337402,17.028120040893555,11.129141807556152,1.6134486198425293,3.5756356716156006,1.9621870517730713,4.912327983000978,0.3454965809996793,0.5758651149999423,5.833689679000599,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"And as I was going along, my heart was even overwhelmed with the thoughts of my condition, and that I should have children and a nation which I knew not rule over them. Whereupon I earnestly insreated the Lord, that He would consider my lowest state and show me a token for good, and if it were His blessed will."
343,mic_fileid_343_doa53_3spk.wav,text_fileid_343_doa53_spk1.txt,53,53,0.0,1,clean_fileid_343_doa53_spk1.wav,0.07407407407407407,4,54,5.126504898071289,15.963988304138184,10.837483406066895,5.112369060516357,15.885547637939453,10.773178577423096,1.177721381187439,3.24446702003479,2.066745638847351,4.272808320000877,0.3104107710005337,0.5237365539996972,5.106955645001108,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Theo's ingoings and outgoings are scarcely our business so long as she enjoys herself, she said. Present my regards to the Miss Gowers, my dear, and say I regret that my health does not permit me to accompany you. A polite fiction, by the way, as my lady was looking her best."
344,mic_fileid_344_doa314_3spk.wav,text_fileid_344_doa314_spk1.txt,314,314,0.0,1,clean_fileid_344_doa314_spk1.wav,0.02564102564102564,1,39,3.9125590324401855,18.71455955505371,14.802000522613525,3.903029441833496,18.6173038482666,14.714274406433105,1.3274869918823242,3.589823007583618,2.262336015701294,4.627313017000233,0.23039366499961034,0.38494353300029616,5.24265021500014,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"One spring, after they had been in that land for four years, Eric said, My eyes are hungry for the sight of men in green fields again. My stomach is sick of seal and whale and bear. My throat."
345,mic_fileid_345_doa61_3spk.wav,text_fileid_345_doa61_spk1.txt,61,61,0.0,1,clean_fileid_345_doa61_spk1.wav,0.06060606060606061,2,33,4.718921184539795,18.61004066467285,13.891119480133057,4.702663421630859,18.522302627563477,13.819639205932617,1.296114444732666,3.666109800338745,2.369995355606079,4.695724458999393,0.23639780599933147,0.344305983000595,5.27642824799932,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any piece of experience would be unequivocal. When active, it would figure into physical, and when inactive, in the mental group."
346,mic_fileid_346_doa292_3spk.wav,text_fileid_346_doa292_spk1.txt,292,292,0.0,1,clean_fileid_346_doa292_spk1.wav,0.0,0,49,3.483767509460449,16.95273208618164,13.468964576721191,3.474256753921509,16.48440170288086,13.01014494895935,1.2234156131744385,3.6776981353759766,2.454282522201538,4.719678545000534,0.33588747400062857,0.4264876759998515,5.482053695001014,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"It was that same day that the three boys from Brighton were for the first time assigned to a regular unit of the signal corps. Also, with a real thrill, they learned that they were almost immediately to see war service for American troops were already in the trenches."
347,mic_fileid_347_doa18_3spk.wav,text_fileid_347_doa18_spk1.txt,18,18,0.0,1,clean_fileid_347_doa18_spk1.wav,0.0,0,33,5.475918292999268,15.39854907989502,9.922630786895752,5.453994274139404,15.174430847167969,9.720436573028564,1.236470103263855,2.2915658950805664,1.0550957918167114,4.685982020998381,0.2572838039995986,0.29796645299938973,5.241232277997369,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"He remembered having heard from the old, old people of the tribe that there was a path that led to the land of souls. That if you sought carefully, you could find it."
348,mic_fileid_348_doa173_3spk.wav,text_fileid_348_doa173_spk1.txt,173,173,0.0,1,clean_fileid_348_doa173_spk1.wav,0.1956521739130435,9,46,3.571462392807007,15.394819259643555,11.823356866836548,3.5624032020568848,15.271369934082031,11.708966732025146,1.451119303703308,3.7147297859191895,2.2636104822158813,4.74539440800072,0.4046582920000219,0.44613189800020336,5.596184598000946,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,only to find every semblance of a road gone. I had lost more than a half a day's precious time and again was thrown in anxiety lest I'd miss the long-stop train. The next incident that I remembered vividly was my attempt to cross the Columbia.
349,mic_fileid_349_doa166_3spk.wav,text_fileid_349_doa166_spk1.txt,166,166,0.0,1,clean_fileid_349_doa166_spk1.wav,0.0625,2,32,1.5932776927947998,13.944890022277832,12.351612329483032,1.5725955963134766,13.738242149353027,12.16564655303955,1.1072484254837036,2.9096288681030273,1.8023804426193237,4.35796569500144,0.2795704320005825,0.32422231400050805,4.96175844100253,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,"And I found no better or more congenial companions on board the ship than these four honest, hardworking women, so full of hope, courage, and good sense, as well as Christianity."
350,mic_fileid_350_doa216_3spk.wav,text_fileid_350_doa216_spk1.txt,216,216,0.0,1,clean_fileid_350_doa216_spk1.wav,0.045454545454545456,2,44,5.338751316070557,20.613786697387695,15.275035381317139,5.328167915344238,20.420696258544922,15.092528343200684,1.2204251289367676,3.8079986572265625,2.587573528289795,4.403526442999464,0.2864520149996679,0.5024758859999565,5.1924543439990885,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,"very cross, and I don't wonder, I'm a great trial to her. She was terribly mortified about the pudding sauce last week. We had a plum pudding for dinner on Tuesday, and there was half the pudding, and a pitcher full of sauce left over."
351,mic_fileid_351_doa35_3spk.wav,text_fileid_351_doa35_spk1.txt,35,35,0.0,1,clean_fileid_351_doa35_spk1.wav,0.0,0,28,4.6531147956848145,16.103614807128906,11.450500011444092,4.633203983306885,15.875478744506836,11.242274761199951,1.3834114074707031,3.136259078979492,1.752847671508789,4.2533625850001044,0.2580178540001725,0.28320175299995753,4.7945821920002345,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,But he was resolved to marry her. Haroon thought this such an extraordinary story that he ordered his historiographer to commit it to writing with all its circumstances.
352,mic_fileid_352_doa234_3spk.wav,text_fileid_352_doa234_spk1.txt,234,234,0.0,1,clean_fileid_352_doa234_spk1.wav,0.02631578947368421,1,38,3.226182460784912,16.009384155273438,12.783201694488525,3.21539044380188,15.913471221923828,12.698080778121948,1.2783585786819458,3.3410542011260986,2.062695622444153,4.176385621998634,0.2821558340001502,0.40903950499978237,4.867580960998566,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"and to show some degree of precipitancy and discretion. Moved by this example, the House of Peers were roused from their inactivity and claimed liberty for the Earl of Arundel, who had been lately confined in the tower."
353,mic_fileid_353_doa354_3spk.wav,text_fileid_353_doa354_spk1.txt,354,354,0.0,1,clean_fileid_353_doa354_spk1.wav,0.0,0,39,3.254138946533203,13.991434097290039,10.737295150756836,3.244072198867798,13.902512550354004,10.658440351486206,1.1983577013015747,2.8314337730407715,1.6330760717391968,4.666277323999566,0.2451574860006076,0.3798367360004704,5.291271546000644,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,"Hold your tongue, said Uncle John. I say I've got three nieces, as fine a trio of intelligent, sweet and attractive young women as you'll run across in a month of Sundays. I dare you to deny it, sir."
354,mic_fileid_354_doa331_3spk.wav,text_fileid_354_doa331_spk1.txt,331,331,0.0,1,clean_fileid_354_doa331_spk1.wav,0.038461538461538464,2,52,4.4744157791137695,15.344813346862793,10.870397567749023,4.430232048034668,15.168538093566895,10.738306045532227,1.305077314376831,3.3477208614349365,2.0426435470581055,4.841905655999653,0.3602618419999999,0.5023764219995428,5.704543919999196,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,"A picture to ring the heart of the onlooker with envy or sympathy according to his nature. But there was only one onlooker, a man of 40 or thereabouts, who paused for an instant under the great gate of the castle and took in the full charm and meaning of the scene."
355,mic_fileid_355_doa285_3spk.wav,text_fileid_355_doa285_spk1.txt,285,285,0.0,1,clean_fileid_355_doa285_spk1.wav,0.02631578947368421,1,38,3.1149048805236816,19.120737075805664,16.005832195281982,3.1016156673431396,18.97317123413086,15.87155556678772,1.1818069219589233,3.6566076278686523,2.474800705909729,4.848128196998914,0.44960760599951755,0.5464155789995857,5.844151381998017,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,"carried dating messes to their sick, resolved before long to teach at the school where her father went every day as to an appointed task, but she was continually tempted off to go and see some individual friend."
356,mic_fileid_356_doa181_3spk.wav,text_fileid_356_doa181_spk1.txt,181,181,0.0,1,clean_fileid_356_doa181_spk1.wav,0.05405405405405406,2,37,4.035687446594238,14.666851043701172,10.631163597106934,4.0240888595581055,14.50900936126709,10.484920501708984,1.2369850873947144,3.2916152477264404,2.054630160331726,4.609914552000191,0.24110049499995512,0.40131469999960245,5.252329746999749,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"But to whom they had laterally advanced money. The letters hinted at the utter insolvency of this manufacturer. They had urged their correspondent to give them his name and confidence, and this morning's letter had brought it."
357,mic_fileid_357_doa234_3spk.wav,text_fileid_357_doa234_spk1.txt,234,234,0.0,1,clean_fileid_357_doa234_spk1.wav,0.05405405405405406,2,37,5.008573055267334,16.92512321472168,11.916550159454346,4.979461669921875,16.7501277923584,11.770666122436523,1.2404757738113403,3.1614420413970947,1.9209662675857544,4.043838145000336,0.23883624700010841,0.34964323899930605,4.632317630999751,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,"Possibly there is something you ought to do and are not doing, and that is why you cannot rest. I think Jesus would give no rest except in the way of learning of Him. Helan Sab ceased."
358,mic_fileid_358_doa326_3spk.wav,text_fileid_358_doa326_spk1.txt,326,326,0.0,1,clean_fileid_358_doa326_spk1.wav,0.2,6,30,2.7695374488830566,18.828323364257812,16.058785915374756,2.7520811557769775,18.462947845458984,15.710866689682007,1.124954342842102,3.523632526397705,2.398678183555603,3.9641538480000236,0.23001700599979813,0.32170249099999637,4.515873344999818,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,"And to warn you, if need be, my mother never bids you to come spying after me, and blaming me for seeing a lad as my feather thinks well on."
359,mic_fileid_359_doa291_3spk.wav,text_fileid_359_doa291_spk1.txt,291,291,0.0,1,clean_fileid_359_doa291_spk1.wav,0.045454545454545456,2,44,4.330318927764893,15.108194351196289,10.777875423431396,4.312532901763916,14.822444915771484,10.509912014007568,1.3172215223312378,3.4833879470825195,2.1661664247512817,4.786987053000303,0.2820086749998154,0.5001054809999914,5.5691012090001095,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"And a storm of laughter rippled around the throng of heads. She heard an in-rong hiss behind her chair, and the next instant an exclamation from Mabel. What was that? There was a sharp crack, and the tiny gesticulating figure staggered back a step."
360,mic_fileid_360_doa104_3spk.wav,text_fileid_360_doa104_spk1.txt,104,104,0.0,1,clean_fileid_360_doa104_spk1.wav,0.11764705882352941,4,34,4.0786356925964355,16.292936325073242,12.214300632476807,4.061404228210449,16.059085845947266,11.997681617736816,1.3852643966674805,3.7879269123077393,2.402662515640259,4.592040634000114,0.3501896329998999,0.4299749320007322,5.372205199000746,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"whose eyes were closed, his countenance pale, disfigured, and bathed in tears. She gazed earnestly on him, her heart beat, and she fancied to be held gatham, but yet she would not believe her eyes."
