fileid,chunk_index,mic_file,duration_sec,input_channels,input_audio_mode,audio_start_sec,audio_end_sec,gt_dominant_spk1_doa,stream_paced_send_sec,chunk_audio_sec,stream_audio_end_sec,pipeline_wall_sec,pipeline_lag_sec,realtime_tolerance_sec,realtime_ok,cumulative_rtf,stream_paced_send_rtf,received_during_send_count,received_during_send_text,timestamp_assigned_count,timestamp_assigned_text,previous_chunk_transcript_text,timestamp_assigned_start_sec,timestamp_assigned_end_sec
355,1,mic_fileid_355_doa22_3spk_1.wav,4.0,4,mean_all_channels,6196.0,6200.0,285,3.980838292000044,4.0,6200.0,6200.000128907,0.00012890699963463703,0.5,1,1.0000000207914514,0.995209573000011,2,[INAUDIBLE] [INAUDIBLE,2,BLANK_AUDIO But she does have a good relationship with children.,,6196.74,6201.179999999999
355,2,mic_fileid_355_doa22_3spk_2.wav,4.0,4,mean_all_channels,6200.0,6204.0,285,3.9813158450006085,4.0,6204.0,6204.000090895,9.089499963010894e-05,0.5,1,1.0000000146510315,0.9953289612501521,2,] [,2,She's an individual fruit. [BLANK,BLANK_AUDIO But she does have a good relationship with children.,6201.181,6203.7210000000005
355,3,mic_fileid_355_doa22_3spk_3.wav,4.0,4,mean_all_channels,6204.0,6208.0,285,3.980755648000013,4.0,6208.0,6208.000428518,0.0004285180002625566,0.5,1,1.0000000690267397,0.9951889120000033,1,BLANK_AUDIO,0,,She's an individual fruit. [BLANK,,
355,4,mic_fileid_355_doa22_3spk_4.wav,4.0,4,mean_all_channels,6208.0,6212.0,285,3.978961199000878,4.0,6212.0,6212.000083062,8.306200015795184e-05,0.5,1,1.000000013371217,0.9947402997502195,2,But she does have a good relationship with children. She's an individual fruit.,1,But to whom they had laterally opened money. The letters hint,,6208.24,6211.179999999999
355,5,mic_fileid_355_doa22_3spk_5.wav,4.0,4,mean_all_channels,6212.0,6216.0,285,3.9792497629996433,4.0,6216.0,6216.000124845,0.00012484499984566355,0.5,1,1.0000000200844594,0.9948124407499108,1,[BLANK,2,ed at the utter insolvency of this manufacturer . They had urged their,But to whom they had laterally opened money. The letters hint,6211.42,6215.179999999999
356,1,mic_fileid_356_doa17_3spk_1.wav,4.0,4,mean_all_channels,6216.0,6220.0,181,3.9791520290000335,4.0,6220.0,6220.000135834,0.00013583399959316012,0.5,1,1.0000000218382636,0.9947880072500084,1,But to whom they had laterally opened money. The letters hint,3,"course, but I gave them this even confidence and this morning's letter has rotted.",,6215.44,6219.54
356,2,mic_fileid_356_doa17_3spk_2.wav,4.0,4,mean_all_channels,6220.0,6224.0,181,3.975932590999946,4.0,6224.0,6224.000107385,0.00010738499986473471,0.5,1,1.000000017253374,0.9939831477499865,2,ed at the utter insolvency of this manufacturer . They had urged their,1,"So,","course, but I gave them this even confidence and this morning's letter has rotted.",6220.86,6221.0
356,3,mic_fileid_356_doa17_3spk_3.wav,4.0,4,mean_all_channels,6224.0,6228.0,181,3.9820938269995168,4.0,6228.0,6228.000125682,0.00012568199963425286,0.5,1,1.000000020180154,0.9955234567498792,2,"course, but I gave them this even confidence and this morning's letter has",1,"Well, to you, everything I found out to you are","So,",6224.639999999999,6226.88
356,4,mic_fileid_356_doa17_3spk_4.wav,4.0,4,mean_all_channels,6228.0,6232.0,181,3.9803999489995476,4.0,6232.0,6232.000247743,0.0002477429998180014,0.5,1,1.0000000397533697,0.9950999872498869,2,"rotted. So,",2,"not doing, and that is why you cannot rest. I think","Well, to you, everything I found out to you are",6227.32,6230.94
357,1,mic_fileid_357_doa155_3spk_1.wav,4.0,4,mean_all_channels,6232.0,6236.0,234,3.9687455399998726,4.0,6236.0,6236.000112299,0.00011229899973841384,0.5,1,1.0000000180081783,0.9921863849999681,1,"Well, to you, everything I found out to you are",2,Jesus would give no rest except in the way of the burning of him.,,6231.22,6234.96
357,2,mic_fileid_357_doa155_3spk_2.wav,4.0,4,mean_all_channels,6236.0,6240.0,234,3.9804916880002565,4.0,6240.0,6240.000101742,0.0001017419999698177,0.5,1,1.0000000163048077,0.9951229220000641,2,"not doing, and that is why you cannot rest. I think",2,When sub ceased .,Jesus would give no rest except in the way of the burning of him.,6236.34,6238.541
357,3,mic_fileid_357_doa155_3spk_3.wav,4.0,4,mean_all_channels,6240.0,6244.0,234,3.9820334250007363,4.0,6244.0,6244.000114362,0.00011436200020398246,0.5,1,1.000000018315503,0.9955083562501841,2,Jesus would give no rest except in the way of the burning of him.,2,And my parents had an infant and a first-born child.,When sub ceased .,6240.28,6243.66
357,4,mic_fileid_357_doa155_3spk_4.wav,4.0,4,mean_all_channels,6244.0,6248.0,234,3.9762241190001077,4.0,6248.0,6248.00008055,8.055000034801196e-05,0.5,1,1.0000000128921256,0.9940560297500269,2,When sub ceased .,1,I have been some kids who understand so far to the rest,And my parents had an infant and a first-born child.,6243.7,6246.58
358,1,mic_fileid_358_doa96_3spk_1.wav,4.0,4,mean_all_channels,6248.0,6252.0,326,3.9764482279997537,4.0,6252.0,6252.000121498,0.00012149800022598356,0.5,1,1.0000000194334613,0.9941120569999384,1,And my parents had an infant and a first-born,3,"of the family, so I expect every possible way. That's right.",,6246.94,6251.24
358,2,mic_fileid_358_doa96_3spk_2.wav,4.0,4,mean_all_channels,6252.0,6256.0,326,3.9742378000000826,4.0,6256.0,6256.000141881,0.00014188099976308877,0.5,1,1.0000000226791879,0.9935594500000207,2,child. I have been some kids who understand so far to the rest,1,pulled around with wrong attempts. She heard an in-wrong test behind,"of the family, so I expect every possible way. That's right.",6253.94,6257.099999999999
358,3,mic_fileid_358_doa96_3spk_3.wav,4.0,4,mean_all_channels,6256.0,6260.0,326,3.978231157000664,4.0,6260.0,6260.0000921539995,9.215399950335268e-05,0.5,1,1.0000000147210861,0.994557789250166,2,"of the family, so I expect every possible way.",2,her chair. What was that,pulled around with wrong attempts. She heard an in-wrong test behind,6257.42,6261.16
359,1,mic_fileid_359_doa92_3spk_1.wav,4.0,4,mean_all_channels,6260.0,6264.0,291,3.976070886999878,4.0,6264.0,6264.000125507,0.00012550700012070592,0.5,1,1.000000020036239,0.9940177217499695,1,That's right.,2,? It was a short crack and the tiny gesticulating figure,,6261.36,6264.82
359,2,mic_fileid_359_doa92_3spk_2.wav,4.0,4,mean_all_channels,6264.0,6268.0,291,3.978919539999879,4.0,6268.0,6268.000127193,0.00012719299957097974,0.5,1,1.0000000202924377,0.9947298849999697,2,pulled around with wrong attempts. She heard an in-wrong test behind her chair.,2,stuck in back of stuff. These eyes were,? It was a short crack and the tiny gesticulating figure,6265.2,6269.0
359,3,mic_fileid_359_doa92_3spk_3.wav,4.0,4,mean_all_channels,6268.0,6272.0,291,3.9754944280002746,4.0,6272.0,6272.000116086,0.00011608600016188575,0.5,1,1.0000000185086098,0.9938736070000687,2,What was that ?,1,closed. This countenance pale,stuck in back of stuff. These eyes were,6269.22,6270.88
359,4,mic_fileid_359_doa92_3spk_4.wav,4.0,4,mean_all_channels,6272.0,6276.0,291,3.980700765999245,4.0,6276.0,6276.000071095,7.109499983926071e-05,0.5,1,1.0000000113280751,0.9951751914998113,2,It was a short crack and the tiny gesticulating figure stuck in back of stuff.,3,", disfigured and bath ed in tears. She gazed earnestly on him. Her heart",closed. This countenance pale,6271.34,6277.12
360,1,mic_fileid_360_doa3_3spk_1.wav,4.0,4,mean_all_channels,6276.0,6280.0,104,3.981821241000034,4.0,6280.0,6280.000118535,0.00011853500018332852,0.5,1,1.000000018875,0.9954553102500086,2,These eyes were closed. This countenance pale,1,beat. She fancied to be,,6277.22,6279.179999999999
360,2,mic_fileid_360_doa3_3spk_2.wav,4.0,4,mean_all_channels,6280.0,6284.0,104,3.9821250169998166,4.0,6284.0,6284.00010864,0.00010863999978028005,0.5,1,1.0000000172883514,0.9955312542499541,2,", disfigured and bath ed in tears.",3,"Hellgowns, but yeah. She would not believe her eyes .",beat. She fancied to be,6279.4,6283.621
360,3,mic_fileid_360_doa3_3spk_3.wav,4.0,4,mean_all_channels,6284.0,6288.0,104,3.9820424469999125,4.0,6288.0,6288.000109722,0.00010972200016112765,0.5,1,1.0000000174494275,0.9955106117499781,2,She gazed earnestly on him. Her heart beat. She fancied to be,0,,"Hellgowns, but yeah. She would not believe her eyes .",,
360,4,mic_fileid_360_doa3_3spk_4.wav,4.0,4,mean_all_channels,6288.0,6292.0,104,3.98094717999993,4.0,6292.0,6292.000078464,7.84639996709302e-05,0.5,1,1.0000000124704387,0.9952367949999825,2,"Hellgowns, but yeah. She would not believe her eyes",2,"White fellow, being in search of the oysters and stalling",,6288.179999999999,6291.139999999999
360,5,mic_fileid_360_doa3_3spk_5.wav,4.0,4,mean_all_channels,6292.0,6296.0,104,3.9788096550000773,4.0,6296.0,6296.0001741099995,0.00017410999953426654,0.5,1,1.000000027654066,0.9947024137500193,1,.,2,them in their own liquor. Then adds it well strength to the broth.,"White fellow, being in search of the oysters and stalling",6291.36,6295.099999999999
361,1,mic_fileid_361_doa8_3spk_1.wav,4.0,4,mean_all_channels,6296.0,6300.0,230,3.980716060999839,4.0,6300.0,6300.0001262079995,0.00012620799952856032,0.5,1,1.0000000200330157,0.9951790152499598,2,"White fellow, being in search of the oysters and stalling",2,Or they can put the butter in flour and set it for one quarter of an hour,,6295.34,6299.16
361,2,mic_fileid_361_doa8_3spk_2.wav,4.0,4,mean_all_channels,6300.0,6304.0,230,3.9803639579995433,4.0,6304.0,6304.000160993,0.00016099299955385504,0.5,1,1.0000000255382295,0.9950909894998858,2,them in their own liquor. Then adds it well strength to the broth.,2,". Go to the oysters, stir well.",Or they can put the butter in flour and set it for one quarter of an hour,6299.5599999999995,6301.7
361,3,mic_fileid_361_doa8_3spk_3.wav,4.0,4,mean_all_channels,6304.0,6308.0,230,3.977637416000107,4.0,6308.0,6308.000120093,0.00012009300007775892,0.5,1,1.0000000190382055,0.9944093540000267,2,Or they can put the butter in flour and set it for one quarter of an hour,3,Miss White's replacement date is September 21 st.,". Go to the oysters, stir well.",6304.44,6307.48
361,4,mic_fileid_361_doa8_3spk_4.wav,4.0,4,mean_all_channels,6308.0,6312.0,230,3.9801539370000683,4.0,6312.0,6312.000153932,0.00015393200010294095,0.5,1,1.000000024387199,0.9950384842500171,2,". Go to the oysters, stir well.",1,You remember,Miss White's replacement date is September 21 st.,6309.679999999999,6311.04
362,1,mic_fileid_362_doa47_3spk_1.wav,4.0,4,mean_all_channels,6312.0,6316.0,265,3.969526244000008,4.0,6316.0,6316.0001175259995,0.00011752599948522402,0.5,1,1.000000018607663,0.992381561000002,2,Miss White's replacement date is September 21,3,I said that four hypotheses were possible . The robbery was committed either by Runeau and by Walter,,6311.34,6316.78
362,2,mic_fileid_362_doa47_3spk_2.wav,4.0,4,mean_all_channels,6316.0,6320.0,265,3.9806117170001016,4.0,6320.0,6320.000126204,0.00012620399957086192,0.5,1,1.0000000199689874,0.9951529292500254,2,st. You remember,2,", by John Hornby, or by some other person .",I said that four hypotheses were possible . The robbery was committed either by Runeau and by Walter,6317.179999999999,6319.861
362,3,mic_fileid_362_doa47_3spk_3.wav,4.0,4,mean_all_channels,6320.0,6324.0,265,3.9778450090007027,4.0,6324.0,6324.000105659,0.00010565899992798222,0.5,1,1.0000000167076217,0.9944612522501757,2,I said that four hypotheses were possible .,0,,", by John Hornby, or by some other person .",,
362,4,mic_fileid_362_doa47_3spk_4.wav,4.0,4,mean_all_channels,6324.0,6328.0,265,3.9774940990000687,4.0,6328.0,6328.0001197639995,0.00011976399946433958,0.5,1,1.000000018926043,0.9943735247500172,2,"The robbery was committed either by Runeau and by Walter , by John Hornby, or by some other person",2,And you turn all the stage of the multiracial side of the compliant,,6324.4,6326.82
362,5,mic_fileid_362_doa47_3spk_5.wav,4.0,4,mean_all_channels,6328.0,6332.0,265,3.9790684300005523,4.0,6332.0,6332.000110542,0.00011054199967475142,0.5,1,1.0000000174576753,0.9947671075001381,1,.,2,answer to all the announcements. Beware of the darkness,And you turn all the stage of the multiracial side of the compliant,6327.38,6330.72
363,1,mic_fileid_363_doa95_3spk_1.wav,4.0,4,mean_all_channels,6332.0,6336.0,336,3.982816384999751,4.0,6336.0,6336.000112336,0.00011233599980187137,0.5,1,1.0000000177297979,0.9957040962499377,2,And you turn all the stage of the multiracial side of the compliant,3,", heart, and spirit reversed to the experience better. (indistinct)",,6331.26,6335.88
363,2,mic_fileid_363_doa95_3spk_2.wav,4.0,4,mean_all_channels,6336.0,6340.0,336,3.9817197450001913,4.0,6340.0,6340.000131442,0.00013144199965609005,0.5,1,1.0000000207321766,0.9954299362500478,2,answer to all the announcements. Beware of the darkness,0,,", heart, and spirit reversed to the experience better. (indistinct)",,
363,3,mic_fileid_363_doa95_3spk_3.wav,4.0,4,mean_all_channels,6340.0,6344.0,336,3.9818509160004396,4.0,6344.0,6344.000136547,0.0001365469997836044,0.5,1,1.000000021523802,0.9954627290001099,2,", heart, and spirit reversed to the experience better.",3,You can also use a third pity you can't realize yourself.,,6340.54,6343.94
363,4,mic_fileid_363_doa95_3spk_4.wav,4.0,4,mean_all_channels,6344.0,6348.0,336,3.9761036480003895,4.0,6348.0,6348.0001239329995,0.00012393299948598724,0.5,1,1.0000000195231569,0.9940259120000974,1,(indistinct),2,But I have real time to look for another nurse now,You can also use a third pity you can't realize yourself.,6344.3,6347.78
364,1,mic_fileid_364_doa50_3spk_1.wav,4.0,4,mean_all_channels,6348.0,6352.0,345,3.976400327000192,4.0,6352.0,6352.000130496,0.00013049599965597736,0.5,1,1.0000000205440807,0.994100081750048,2,You can also use a third pity you can't realize,1,". So you will do your best, I hope.",,6348.24,6350.76
364,2,mic_fileid_364_doa50_3spk_2.wav,4.0,4,mean_all_channels,6352.0,6356.0,345,3.977909159999399,4.0,6356.0,6356.000117156,0.00011715599976014346,0.5,1,1.0000000184323474,0.9944772899998497,2,yourself. But I have real time to look for another,2,"Dear, dear , I'm so proud of you.",". So you will do your best, I hope.",6352.0599999999995,6354.599999999999
364,3,mic_fileid_364_doa50_3spk_3.wav,4.0,4,mean_all_channels,6356.0,6360.0,345,3.9780901829999493,4.0,6360.0,6360.000138361,0.00013836099969921634,0.5,1,1.0000000217548741,0.9945225457499873,2,"nurse now . So you will do your best, I hope.",3,"And we try to make the story of ancient iron civilization,","Dear, dear , I'm so proud of you.",6356.22,6360.66
364,4,mic_fileid_364_doa50_3spk_4.wav,4.0,4,mean_all_channels,6360.0,6364.0,345,3.97877206999965,4.0,6364.0,6364.000082065,8.206500024243724e-05,0.5,1,1.0000000128951918,0.9946930174999125,2,"Dear, dear , I'm so proud of you.",1,"peace and stability, my language","And we try to make the story of ancient iron civilization,",6361.28,6362.94
365,1,mic_fileid_365_doa174_3spk_1.wav,4.0,4,mean_all_channels,6364.0,6368.0,212,3.9755111829999805,4.0,6368.0,6368.000104401,0.00010440099958941573,0.5,1,1.0000000163946294,0.9938777957499951,2,And we try to make the story of ancient,2,", and account for the condition of the criminal.",,6363.7,6366.34
365,2,mic_fileid_365_doa174_3spk_2.wav,4.0,4,mean_all_channels,6368.0,6372.0,212,3.9709348970000065,4.0,6372.0,6372.000122332,0.00012233199959155172,0.5,1,1.0000000191983678,0.9927337242500016,2,"iron civilization, peace and stability, my language",3,"But as you speak for yourself , I need not describe it further .",", and account for the condition of the criminal.",6367.54,6371.261
365,3,mic_fileid_365_doa174_3spk_3.wav,4.0,4,mean_all_channels,6372.0,6376.0,212,3.973602746999859,4.0,6376.0,6376.000104679,0.00010467900028743315,0.5,1,1.0000000164176601,0.9934006867499647,2,", and account for the condition of the criminal.",0,,"But as you speak for yourself , I need not describe it further .",,
365,4,mic_fileid_365_doa174_3spk_4.wav,4.0,4,mean_all_channels,6376.0,6380.0,212,3.9813264739996157,4.0,6380.0,6380.000116581,0.00011658099992928328,0.5,1,1.000000018272884,0.9953316184999039,2,"But as you speak for yourself , I need not describe it further",3,Up step the students' tolerance and not upon the door.,,6376.7,6379.62
365,5,mic_fileid_365_doa174_3spk_5.wav,4.0,4,mean_all_channels,6380.0,6384.0,212,3.9820628659999784,4.0,6384.0,6384.000111213,0.00011121300030936254,0.5,1,1.0000000174205828,0.9955157164999946,1,.,2,"It's wrapped, wrapped, wrapped, wrapped, and by is open to craft.",Up step the students' tolerance and not upon the door.,6380.0599999999995,6384.139999999999
366,1,mic_fileid_366_doa75_3spk_1.wav,4.0,4,mean_all_channels,6384.0,6388.0,180,3.981928123000216,4.0,6388.0,6388.000112722,0.00011272200026724022,0.5,1,1.0000000176458985,0.995482030750054,2,Up step the students' tolerance and not upon,2,Here's to anything that you might like. The glitter eye and the cooking. For now,,6384.3,6388.96
366,2,mic_fileid_366_doa75_3spk_2.wav,4.0,4,mean_all_channels,6388.0,6392.0,180,3.976229640999918,4.0,6392.0,6392.000122268,0.00012226800026837736,0.5,1,1.0000000191282854,0.9940574102499795,2,"the door. It's wrapped, wrapped, wrapped, wrapped, and by is",1,", there's a real twig.",Here's to anything that you might like. The glitter eye and the cooking. For now,6389.28,6390.5599999999995
366,3,mic_fileid_366_doa75_3spk_3.wav,4.0,4,mean_all_channels,6392.0,6396.0,180,3.9797179440001855,4.0,6396.0,6396.000163713,0.0001637129998925957,0.5,1,1.0000000255961539,0.9949294860000464,2,open to craft. Here's to anything that you might like.,2,"It was your own heart, sinking with alarm",", there's a real twig.",6392.28,6394.82
366,4,mic_fileid_366_doa75_3spk_4.wav,4.0,4,mean_all_channels,6396.0,6400.0,180,3.9816258450000532,4.0,6400.0,6400.00014747,0.00014747000022907741,0.5,1,1.0000000230421875,0.9954064612500133,2,"The glitter eye and the cooking. For now , there's a real twig.",2,and terror and overflowing with lunch. She opened the,"It was your own heart, sinking with alarm",6395.48,6399.139999999999
367,1,mic_fileid_367_doa110_3spk_1.wav,4.0,4,mean_all_channels,6400.0,6404.0,261,3.980690762999984,4.0,6404.0,6404.000155987,0.00015598699974361807,0.5,1,1.0000000243577452,0.995172690749996,2,"It was your own heart, sinking with alarm",3,door and stepped across the threshold and onto the cold dance curtain floor of the passage.,,6399.4,6404.26
367,2,mic_fileid_367_doa110_3spk_2.wav,4.0,4,mean_all_channels,6404.0,6408.0,261,3.9760527640000873,4.0,6408.0,6408.000063317,6.331700024020392e-05,0.5,1,1.00000000988093,0.9940131910000218,2,and terror and overflowing with lunch. She opened the,2,The cold she felt refreshed her .,door and stepped across the threshold and onto the cold dance curtain floor of the passage.,6405.2,6406.961
367,3,mic_fileid_367_doa110_3spk_3.wav,4.0,4,mean_all_channels,6408.0,6412.0,261,3.980717779999395,4.0,6412.0,6412.000117426,0.00011742599963326938,0.5,1,1.0000000183134747,0.9951794449998488,2,door and stepped across the threshold and onto the cold dance curtain floor,0,,The cold she felt refreshed her .,,
367,4,mic_fileid_367_doa110_3spk_4.wav,4.0,4,mean_all_channels,6412.0,6416.0,261,3.979586640999514,4.0,6416.0,6416.000138278,0.00013827800012222724,0.5,1,1.0000000215520575,0.9948966602498786,2,of the passage. The cold she felt refreshed her,3,Let's move the projects before him approaching an inevitable disaster,,6412.42,6415.84
367,5,mic_fileid_367_doa110_3spk_5.wav,4.0,4,mean_all_channels,6416.0,6420.0,261,3.9771638249994794,4.0,6420.0,6420.000244238,0.0002442380000502453,0.5,1,1.0000000380433023,0.9942909562498699,1,.,1,.,Let's move the projects before him approaching an inevitable disaster,6417.58,6417.581
368,1,mic_fileid_368_doa76_3spk_1.wav,4.0,4,mean_all_channels,6420.0,6424.0,76,3.973638604000371,4.0,6424.0,6424.000139463,0.00013946299986855593,0.5,1,1.0000000217096825,0.9934096510000927,2,Let's move the projects before him approaching an,2,[ inaudible] An ambitious man too,,6420.34,6425.16
368,2,mic_fileid_368_doa76_3spk_2.wav,4.0,4,mean_all_channels,6424.0,6428.0,76,3.973602101000324,4.0,6428.0,6428.00009462,9.461999979976099e-05,0.5,1,1.000000014719975,0.993400525250081,2,inevitable disaster .,1,.,[ inaudible] An ambitious man too,6425.36,6425.361
368,3,mic_fileid_368_doa76_3spk_3.wav,4.0,4,mean_all_channels,6428.0,6432.0,76,3.9729900370002724,4.0,6432.0,6432.000076579,7.657900005142437e-05,0.5,1,1.0000000119059391,0.9932475092500681,1,[,3,That's where the college is going to be. I don't know if we're going to be,.,6427.5,6432.36
368,4,mic_fileid_368_doa76_3spk_4.wav,4.0,4,mean_all_channels,6432.0,6436.0,76,3.979222903999471,4.0,6436.0,6436.000116856,0.00011685600020427955,0.5,1,1.000000018156619,0.9948057259998677,2,inaudible] An ambitious man too .,2,"able to do that. So, why do you do it?",That's where the college is going to be. I don't know if we're going to be,6432.86,6435.5599999999995
369,1,mic_fileid_369_doa27_3spk_1.wav,4.0,4,mean_all_channels,6436.0,6440.0,75,3.9712340830001267,4.0,6440.0,6440.000156378,0.00015637799970136257,0.5,1,1.0000000242822982,0.9928085207500317,2,That's where the college is going to be.,1,I'm not without money.,,6436.34,6437.179999999999
369,2,mic_fileid_369_doa27_3spk_2.wav,4.0,4,mean_all_channels,6440.0,6444.0,75,3.9718260559993723,4.0,6444.0,6444.000139727,0.00013972699980513426,0.5,1,1.0000000216832712,0.9929565139998431,2,I don't know if we're going to be able to do that.,2,I'm not sure what's going on here.,I'm not without money.,6440.3,6442.62
369,3,mic_fileid_369_doa27_3spk_3.wav,4.0,4,mean_all_channels,6444.0,6448.0,75,3.976353743999425,4.0,6448.0,6448.000147362,0.00014736199955223128,0.5,1,1.000000022853908,0.9940884359998563,2,"So, why do you do it? I'm not without money.",2,I'm going to try and work on some of my Steven Sky,I'm not sure what's going on here.,6444.599999999999,6446.9
369,4,mic_fileid_369_doa27_3spk_4.wav,4.0,4,mean_all_channels,6448.0,6452.0,75,3.9720668680001836,4.0,6452.0,6452.000132811,0.00013281100018502912,0.5,1,1.00000002058447,0.9930167170000459,2,I'm not sure what's going on here.,2,wars lower body which is preparation to travel to Him.,I'm going to try and work on some of my Steven Sky,6447.28,6451.139999999999
370,1,mic_fileid_370_doa148_3spk_1.wav,4.0,4,mean_all_channels,6452.0,6456.0,297,3.9740185750006276,4.0,6456.0,6456.000122701,0.00012270099978195503,0.5,1,1.000000019005731,0.9935046437501569,2,I'm going to try and work on some of my Steven Sky,2,He had brought you two large canoe-line missions. He had,,6451.76,6455.04
370,2,mic_fileid_370_doa148_3spk_2.wav,4.0,4,mean_all_channels,6456.0,6460.0,297,3.9776845599999433,4.0,6460.0,6460.000118514,0.00011851399995066458,0.5,1,1.0000000183458204,0.9944211399999858,2,wars lower body which is preparation to travel to Him.,2,attempted to row up to the town and land with his men.,He had brought you two large canoe-line missions. He had,6455.22,6458.28
370,3,mic_fileid_370_doa148_3spk_3.wav,4.0,4,mean_all_channels,6460.0,6464.0,297,3.97700574099963,4.0,6464.0,6464.00013633,0.0001363299998047296,0.5,1,1.0000000210906559,0.9942514352499074,2,He had brought you two large canoe-line missions. He had,3,And he began to own crowbar on a stone in order to reduce it to 12% of the,attempted to row up to the town and land with his men.,6460.0199999999995,6464.46
370,4,mic_fileid_370_doa148_3spk_4.wav,4.0,4,mean_all_channels,6464.0,6468.0,297,3.9735829530000046,4.0,6468.0,6468.000126093,0.00012609300028998405,0.5,1,1.000000019494898,0.9933957382500012,2,attempted to row up to the town and land with his men.,2,"week. So, we're going",And he began to own crowbar on a stone in order to reduce it to 12% of the,6465.54,6469.0
371,1,mic_fileid_371_doa68_3spk_1.wav,4.0,4,mean_all_channels,6468.0,6472.0,306,3.9761110850004115,4.0,6472.0,6472.000091575,9.15749997147941e-05,0.5,1,1.0000000141494128,0.9940277712501029,2,And he began to own crowbar on a stone in order to reduce,1,to go down,,6469.001,6470.78
371,2,mic_fileid_371_doa68_3spk_2.wav,4.0,4,mean_all_channels,6472.0,6476.0,306,3.974188867000521,4.0,6476.0,6476.000128116,0.000128116000269074,0.5,1,1.0000000197831995,0.9935472167501302,2,it to 12% of the week.,3,with him until he formed it into the shape of a huge knife blade. [,to go down,6471.66,6475.921
371,3,mic_fileid_371_doa68_3spk_3.wav,4.0,4,mean_all_channels,6476.0,6480.0,306,3.9775743090003743,4.0,6480.0,6480.0000699229995,6.992299950070446e-05,0.5,1,1.0000000107905864,0.9943935772500936,2,"So, we're going to go down",0,,with him until he formed it into the shape of a huge knife blade. [,,
371,4,mic_fileid_371_doa68_3spk_4.wav,4.0,4,mean_all_channels,6480.0,6484.0,306,3.972384581999904,4.0,6484.0,6484.000125574,0.00012557399986690143,0.5,1,1.0000000193667489,0.993096145499976,2,with him until he formed it into the shape of a huge knife blade.,2,inaudible] over to the country at length Congress,,6480.08,6484.88
371,5,mic_fileid_371_doa68_3spk_5.wav,4.0,4,mean_all_channels,6484.0,6488.0,306,3.97522564800056,4.0,6488.0,6488.000123201,0.0001232009999512229,0.5,1,1.0000000189890568,0.99380641200014,1,[,1,have you sent the enlargement of the whole,inaudible] over to the country at length Congress,6485.5,6487.179999999999
372,1,mic_fileid_372_doa161_3spk_1.wav,4.0,4,mean_all_channels,6488.0,6492.0,161,3.9704961939996792,4.0,6492.0,6492.000202821,0.00020282100012991577,0.5,1,1.0000000312416821,0.9926240484999198,1,inaudible],2,"library? They're librarian , Mr. Spoffers, but no one",,6487.42,6491.04
372,2,mic_fileid_372_doa161_3spk_2.wav,4.0,4,mean_all_channels,6492.0,6496.0,161,3.9783123769993836,4.0,6496.0,6496.000124857,0.00012485699971875874,0.5,1,1.0000000192205973,0.9945780942498459,2,over to the country at length Congress have you sent the enlargement of the whole,2,can purchase the whole mass. He wants to always do the spring cleaning,"library? They're librarian , Mr. Spoffers, but no one",6491.3,6494.599999999999
372,3,mic_fileid_372_doa161_3spk_3.wav,4.0,4,mean_all_channels,6496.0,6500.0,161,3.981724041000234,4.0,6500.0,6500.000135295,0.00013529500029108021,0.5,1,1.0000000208146154,0.9954310102500585,2,"library? They're librarian , Mr. Spoffers, but no one",2,. A few are meant for the summer. Here men,can purchase the whole mass. He wants to always do the spring cleaning,6496.34,6498.96
372,4,mic_fileid_372_doa161_3spk_4.wav,4.0,4,mean_all_channels,6500.0,6504.0,161,3.9793340269998225,4.0,6504.0,6504.000136373,0.00013637299980473472,0.5,1,1.0000000209675584,0.9948335067499556,2,can purchase the whole mass. He wants to always do the spring cleaning,3,built boats and rode away to the port and new clubs .,. A few are meant for the summer. Here men,6499.24,6503.381
373,1,mic_fileid_373_doa55_3spk_1.wav,4.0,4,mean_all_channels,6504.0,6508.0,176,3.978663830000187,4.0,6508.0,6508.000144564,0.0001445640000383719,0.5,1,1.0000000222132759,0.9946659575000467,2,. A few are meant for the summer. Here men,1,>> [INAUDIBLE],,6506.4,6506.74
373,2,mic_fileid_373_doa55_3spk_2.wav,4.0,4,mean_all_channels,6508.0,6512.0,176,3.9789651579994825,4.0,6512.0,6512.000107985,0.00010798499988595722,0.5,1,1.0000000165824632,0.9947412894998706,2,built boats and rode away to the port and new clubs,2,The captain's vegetable garden in the sand was growing rapidly .,>> [INAUDIBLE],6507.74,6511.201
373,3,mic_fileid_373_doa55_3spk_3.wav,4.0,4,mean_all_channels,6512.0,6516.0,176,3.981172902000253,4.0,6516.0,6516.000132872,0.00013287199999467703,0.5,1,1.0000000203916513,0.9952932255000633,2,. >> [INAUDIBLE],2,And I'm going to be talking about the American version of the song.,The captain's vegetable garden in the sand was growing rapidly .,6511.74,6513.88
373,4,mic_fileid_373_doa55_3spk_4.wav,4.0,4,mean_all_channels,6516.0,6520.0,176,3.9821596069996303,4.0,6520.0,6520.000108505,0.00010850499984371709,0.5,1,1.0000000166418712,0.9955399017499076,1,The captain's vegetable garden in the sand was growing rapidly,2,The song is about the pain of the heart,And I'm going to be talking about the American version of the song.,6516.22,6519.74
