fileid,sep,speaker_id,gt_doa,pred_doa,doa_error_deg,candidate_pred_doas,mic_file,clean_file,text_file,width,duration_sec,ref_channel,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_pesq,pesq,pesq_i,wer,edit_distance,ref_words,ipdnet_sec,dsenet_sec,whisper_sec,total_sec,enhanced_wav,reference,hypothesis
8,5,1,89,93,4.0,"93,221,267",mic_fileid_8_doa89_sep5_3spk.wav,clean_fileid_8_doa89_sep5_spk1.wav,text_fileid_8_doa89_sep5_spk1.txt,30,15.754625,0,-0.9408347606658936,1.7410084009170532,2.6818431615829468,-0.9576913118362427,1.610368013381958,2.5680593252182007,1.291253685951233,1.5546855926513672,0.2634319067001343,1.0689655172413792,31,29,0.2529561850000164,1.6072905403333284,0.6019435409999971,2.4621902663333417,,SHE PICKETED HER STEED HUNG UP HER WEAPONS AND WARMED HERSELF COMFORTABLY BY HIS FIRE THE HALT IN THAT ROVING RESTLESS LIFE WAS INEXPRESSIBLY SOOTHING AND PLEASANT TO HER,"She picketed her steed and on the side, her walk closed her large yard and stayed there. Then warmed herself comfortably by a fire. And a woman came up to her seat and said, It was Mrs. what we have to explore. The halt in that roving, restless life was inexpressibly soothing and pleasant to her."
8,5,2,94,93,1.0,"93,221,267",mic_fileid_8_doa94_sep5_3spk.wav,clean_fileid_8_doa94_sep5_spk2.wav,text_fileid_8_doa94_sep5_spk2.txt,30,15.754625,0,-4.577357292175293,-2.371114730834961,2.206242561340332,-4.627231597900391,-2.4312899112701416,2.195941686630249,1.1154967546463013,1.2584044933319092,0.1429077386856079,1.1282051282051282,44,39,0.2529561850000164,1.6072905403333284,0.6105286039999953,2.47077532933334,,AND PEAKED ROOF AND ON THE SIDE TOWARD US A LARGE YARD AND STABLES WE DROVE INTO THE YARD AND A WOMAN CAME OUT ON THE PIAZZA TO RECEIVE US IT WAS MISSUS MORGESON OR MY WIFE COUSIN ALICE,"She picketed her steed and on the side, her walk closed her large yard and stayed there. Then warmed herself comfortably by a fire. And a woman came up to her seat and said, It was Mrs. what we have to explore. The halt in that roving, restless life was inexpressibly soothing and pleasant to her."
8,5,3,269,267,2.0,"93,221,267",mic_fileid_8_doa269_sep5_3spk.wav,clean_fileid_8_doa269_sep5_spk3.wav,text_fileid_8_doa269_sep5_spk3.txt,30,15.754625,0,-3.598691463470459,11.645828247070312,15.244519710540771,-3.6592671871185303,11.342613220214844,15.001880407333374,1.1703360080718994,2.8383679389953613,1.668031930923462,0.2777777777777778,5,18,0.2529561850000164,1.6072905403333284,0.3313505000000134,2.191597225333358,,ACEPHALA ORDER TESTACEA CORRECT MY SCHOLARLY CONSEIL NOW THEN THOSE TESTACEA CAPABLE OF PRODUCING PEARLS INCLUDE RAINBOW ABALONE,"Asifola, border, Tessacea. Correct, my scholarly consel. Now then, those Tessacea, capable of producing pearls, include rainbow abalone,"
9,5,1,260,262,2.0,"83,262,270",mic_fileid_9_doa260_sep5_3spk.wav,clean_fileid_9_doa260_sep5_spk1.wav,text_fileid_9_doa260_sep5_spk1.txt,30,16.051,0,-2.667734146118164,-0.9152354001998901,1.752498745918274,-2.712801694869995,-0.981376051902771,1.7314256429672241,1.094946026802063,1.1967170238494873,0.10177099704742432,0.3448275862068966,10,29,0.2757098510000162,1.7114381490000028,0.3422184450000145,2.3293664450000335,,HYPNOTIZATION MAY BE SECRETLY MISUSED TO MAKE ANYONE WITHOUT HIS KNOWLEDGE AND AGAINST HIS WILL A PASSIVE INSTRUMENT OF THE HYPNOTIST'S INTENT OFTEN THIS IS COUPLED WITH TELEPATHIC FANCIES,Hypnotizing. Maybe simply misuse is directly involved without his knowledge against his own. A passive instrument of the hypnotist's intent. Often this is coupled with telepathic fancies.
9,5,2,265,262,3.0,"83,262,270",mic_fileid_9_doa265_sep5_3spk.wav,clean_fileid_9_doa265_sep5_spk2.wav,text_fileid_9_doa265_sep5_spk2.txt,30,16.051,0,-1.3291453123092651,0.8957407474517822,2.2248860597610474,-1.3911585807800293,0.8683698773384094,2.2595284581184387,1.075843334197998,1.1422582864761353,0.06641495227813721,1.0,31,31,0.2757098510000162,1.7114381490000028,0.3630372019999868,2.350185202000006,,DO YOU KNOW ANYTHING OF MILTON MISS HALE HAVE YOU SEEN ANY OF OUR FACTORIES OUR MAGNIFICENT WAREHOUSES NO SAID MARGARET I HAVE NOT SEEN ANYTHING OF THAT DESCRIPTION AS YET,Hypnotizing. Maybe simply misuse is directly involved without his knowledge against his own. A passive instrument of the hypnotist's intent. Often this is coupled with telepathic fancies.
9,5,3,80,83,3.0,"83,262,270",mic_fileid_9_doa80_sep5_3spk.wav,clean_fileid_9_doa80_sep5_spk3.wav,text_fileid_9_doa80_sep5_spk3.txt,30,16.051,0,-5.366447448730469,12.616024017333984,17.982471466064453,-5.421054840087891,11.667698860168457,17.088753700256348,1.6416375637054443,2.4265859127044678,0.7849483489990234,0.0,0,17,0.2757098510000162,1.7114381490000028,0.23943558299998813,2.226583583000007,,OPPRESSED BY SOME VAGUE DREAD ORGANS OF PARTY RAGE AND POPULAR FRENZY OUR OPINIONS WERE DIAMETRICALLY OPPOSED,"oppressed by some vague dread, organs of party rage and popular frenzy. Our opinions were diametrically opposed."
10,5,1,262,267,5.0,"83,267,310",mic_fileid_10_doa262_sep5_3spk.wav,clean_fileid_10_doa262_sep5_spk1.wav,text_fileid_10_doa262_sep5_spk1.txt,30,16.04975,0,-0.8088067173957825,3.923255443572998,4.7320621609687805,-0.8315101265907288,3.903177261352539,4.734687387943268,1.1069363355636597,1.2691725492477417,0.16223621368408203,0.1794871794871795,7,39,0.27149415100001306,1.8493335586666717,0.4590868589999957,2.5799145686666805,,NOT DAZZLING BUT RESPECTABLE AND SO AMIABLE WERE HIS TEMPER AND MANNERS THAT I HAD INTRODUCED HIM EVERYWHERE AND EVERYWHERE HE WAS A FAVORITE AND EVERYWHERE INDEED EXCEPT EXACTLY THERE WHERE ONLY IN THIS WORLD HE CARED FOR FAVOR,"not dazzling but respectable, and so amiable were his temper and manner so that he confused him everywhere, and everywhere he was a favorite, and everywhere in being, except exactly there, where only in this world he cared for favor."
10,5,2,267,267,0.0,"83,267,310",mic_fileid_10_doa267_sep5_3spk.wav,clean_fileid_10_doa267_sep5_spk2.wav,text_fileid_10_doa267_sep5_spk2.txt,30,16.04975,0,-5.605692386627197,-3.961635112762451,1.644057273864746,-5.664267539978027,-4.092015266418457,1.5722522735595703,1.0413700342178345,1.118213415145874,0.07684338092803955,0.9743589743589743,38,39,0.27149415100001306,1.8493335586666717,0.46803157299999043,2.588859282666675,,YOU SENT UP FOR SNICKS I HAVE KNOWN YOU MAN AND BOY JOHN HILL THESE TWENTY SUMMERS AND NEVER HEARD A WORD AGAINST YOU TILL YOU GOT INTO SHUFFLE AND SCREW'S MILL OH THEY ARE A BAD YARN JOHN,"not dazzling but respectable, and so amiable were his temper and manner so that he confused him everywhere, and everywhere he was a favorite, and everywhere in being, except exactly there, where only in this world he cared for favor."
10,5,3,82,83,1.0,"83,267,310",mic_fileid_10_doa82_sep5_3spk.wav,clean_fileid_10_doa82_sep5_spk3.wav,text_fileid_10_doa82_sep5_spk3.txt,30,16.04975,0,-2.680941104888916,16.187118530273438,18.868059635162354,-2.7222230434417725,15.71295166015625,18.435174703598022,1.1419494152069092,3.3254992961883545,2.1835498809814453,0.0,0,26,0.27149415100001306,1.8493335586666717,0.2940231960000119,2.4148509056666967,,AND FOR HIM THERE COME TOO MOMENTS OF THE PROFOUNDEST AND FULLEST CONSCIOUSNESS WHEN ALL LIVES FALL TOGETHER AND MINGLE AND SEPARATE IN A DIFFERENT WAY,And for him there come too moments of the profoundest and fullest consciousness when all lives fall together and mingle and separate in a different way.
11,5,1,59,62,3.0,"62,190,238",mic_fileid_11_doa59_sep5_3spk.wav,clean_fileid_11_doa59_sep5_spk1.wav,text_fileid_11_doa59_sep5_spk1.txt,30,16.917125,0,-4.097273826599121,-1.29216730594635,2.805106520652771,-4.133431911468506,-1.3492040634155273,2.7842278480529785,1.063242793083191,1.1186553239822388,0.05541253089904785,0.3125,15,48,0.2991953930000193,1.900904845333334,0.5577263360000018,2.7578265743333548,,IT SEEMS TO HAVE A SINGULAR WAY OF MOVING FROM POINT TO POINT AS ONE MOTORS AND ALTHOUGH ONE MAY BE FORCED TO ADMIT THAT THIS MAY BE DUE MORE TO THE WINDING ROADS THAN TO THE ILLUSIVENESS OF THE HILL STILL THE BUOYANT EFFECT IS THE SAME,"It seems to have a singular way of moving from the way to the way that one bothers, and although one may be forced to admit that this may be due more to the winding road than to the looseness of the hill, the shepherd's cheerful, more cheerful than ever."
11,5,2,64,62,2.0,"62,190,238",mic_fileid_11_doa64_sep5_3spk.wav,clean_fileid_11_doa64_sep5_spk2.wav,text_fileid_11_doa64_sep5_spk2.txt,30,16.917125,0,-3.0079236030578613,0.9401059746742249,3.948029577732086,-3.037780523300171,0.855022132396698,3.892802655696869,1.0586491823196411,1.1386762857437134,0.08002710342407227,0.9512195121951219,39,41,0.2991953930000193,1.900904845333334,0.5230530219999991,2.723153260333352,,SO MANY PEOPLE WHEN ON THE MORROW THE DAY DAWNED AND THE SUN CAME FORTH UP ROSE THE SHEPHERD UP ROSE THE MAIDEN TOO TO BEGIN TO PREPARE FOR GOING TO THE LAKE THE SHEPHERD WAS CHEERFUL MORE CHEERFUL THAN EVER,"It seems to have a singular way of moving from the way to the way that one bothers, and although one may be forced to admit that this may be due more to the winding road than to the looseness of the hill, the shepherd's cheerful, more cheerful than ever."
11,5,3,239,238,1.0,"62,190,238",mic_fileid_11_doa239_sep5_3spk.wav,clean_fileid_11_doa239_sep5_spk3.wav,text_fileid_11_doa239_sep5_spk3.txt,30,16.917125,0,-2.726166009902954,15.375158309936523,18.101324319839478,-2.7716188430786133,15.158683776855469,17.930302619934082,1.0937869548797607,3.164952516555786,2.0711655616760254,0.05405405405405406,2,37,0.2991953930000193,1.900904845333334,0.43172268999998664,2.6318229283333396,,ISABEL OFFERED NO ANSWER TO THIS ASSERTION WHICH HER COMPANION MADE WITH AN AIR OF GREAT CONFIDENCE HE'LL FIND YOU CHANGED THE LATTER PURSUED YOU'VE BEEN AFFECTED BY YOUR NEW SURROUNDINGS VERY LIKELY I'M AFFECTED BY EVERYTHING,"Isabelle offered no answer to this assertion, which her companion made with an air of great confidence. You'll find you changed, the latter pursued. You've been affected by your new surroundings. Very likely, I'm affected by everything."
12,5,1,21,21,0.0,"21,203,357",mic_fileid_12_doa21_sep5_3spk.wav,clean_fileid_12_doa21_sep5_spk1.wav,text_fileid_12_doa21_sep5_spk1.txt,30,17.016125,0,-5.183954238891602,-1.8064029216766357,3.377551317214966,-5.243034362792969,-1.9154331684112549,3.327601194381714,1.0898158550262451,1.1379514932632446,0.04813563823699951,1.0714285714285714,30,28,0.2875121610000235,1.9010763836666627,0.4637912119999896,2.652379756666676,,THOUGH RATHER VERGING ON THE ELDERLY HIS IRON GRAY HAIR WAS CRISPLY CURLY AND HIS DARK EYES TWINKLED OUT FROM UNDER BUSHY GRAY BROWS HIS SMILE WAS CAPTIVATING,"The bottoms frequently resolve themselves into wide morasses, Thinly studded with gray elms, makes the cobbler's Among the waves of spring floods, wrought, dire, full destruction, The scene becomes peculiarly desolate."
12,5,2,26,21,5.0,"21,203,357",mic_fileid_12_doa26_sep5_3spk.wav,clean_fileid_12_doa26_sep5_spk2.wav,text_fileid_12_doa26_sep5_spk2.txt,30,17.016125,0,-3.8024232387542725,0.9358997941017151,4.7383230328559875,-3.839407205581665,0.8905876874923706,4.729994893074036,1.1054062843322754,1.2453690767288208,0.1399627923965454,0.41935483870967744,13,31,0.2875121610000235,1.9010763836666627,0.4649480530000005,2.6535365976666867,,THE BOTTOMS FREQUENTLY RESOLVE THEMSELVES INTO WIDE MORASSES THICKLY STUDDED WITH GREAT ELMS MAPLES AND COTTON WOODS AMONG WHICH THE SPRING FLOOD HAS WROUGHT DIREFUL DESTRUCTION THE SCENE BECOMES PECULIARLY DESOLATE,"The bottoms frequently resolve themselves into wide morasses, Thinly studded with gray elms, makes the cobbler's Among the waves of spring floods, wrought, dire, full destruction, The scene becomes peculiarly desolate."
12,5,3,201,203,2.0,"21,203,357",mic_fileid_12_doa201_sep5_3spk.wav,clean_fileid_12_doa201_sep5_spk3.wav,text_fileid_12_doa201_sep5_spk3.txt,30,17.016125,0,-0.7932490110397339,14.247918128967285,15.041167140007019,-0.8150033950805664,14.089954376220703,14.90495777130127,1.1091701984405518,2.945589542388916,1.8364193439483643,0.02564102564102564,1,39,0.2875121610000235,1.9010763836666627,0.3563968599999896,2.5449854046666758,,WE ARRIVED BEFORE NOON AT THE OLD TRADING POST CALLED BUCK'S IN FRONT OF THE STICKEEN GLACIER AND REMAINED LONG ENOUGH TO ALLOW THE FEW PASSENGERS WHO WISHED A NEARER VIEW TO CROSS THE RIVER TO THE TERMINAL MORAINE,"We arrived before noon at the old trading post called Bucks in front of the sticking glacier, and remained long enough to allow the few passengers who wished a nearer view to cross the river to the terminal moraine."
13,5,1,94,95,1.0,"95,272,305",mic_fileid_13_doa94_sep5_3spk.wav,clean_fileid_13_doa94_sep5_spk1.wav,text_fileid_13_doa94_sep5_spk1.txt,30,17.371,0,-3.6211130619049072,1.3633235692977905,4.984436631202698,-3.6402130126953125,1.3437118530273438,4.983924865722656,1.1046226024627686,1.2438931465148926,0.13927054405212402,0.08695652173913043,4,46,0.27721772199998895,1.9620499553333275,0.4923774330000015,2.731645110333318,,THE SAME DISTINCTION BETWEEN THEIR CLOTHES WAS IN THEIR FACES THE FINELY MODELED PRETTINESS OF HER FEATURES AND THE BIG CARELESS CHISELING OF THE FEATURES OF BILL GREGG RONICKY DOONE DID NOT WONDER THAT AFTER HER FIRST FEAR HER GESTURE WAS ONE OF DISDAIN AND SURPRISE,"The same distinction between their clothes was in their bases, the finely modeled prettiness of her features and the big careless chiseling of the features of Bill Gray. Ronnie Heaton did not wonder that after her first fear, her gesture was one of disdain and surprise."
13,5,2,99,95,4.0,"95,272,305",mic_fileid_13_doa99_sep5_3spk.wav,clean_fileid_13_doa99_sep5_spk2.wav,text_fileid_13_doa99_sep5_spk2.txt,30,17.371,0,-5.609048366546631,-1.7318997383117676,3.8771486282348633,-5.640906810760498,-1.8030989170074463,3.8378078937530518,1.05739164352417,1.0631003379821777,0.0057086944580078125,0.9787234042553191,46,47,0.27721772199998895,1.9620499553333275,0.4895349669999973,2.7288026443333138,,AND WHO A HUNDRED YEARS AND MORE HAS CIRCLED ROUND THE MOUNT ON THE FIRST CORNICE A SON OF MINE AND THY GREAT GRANDSIRE WAS WELL IT BEHOVES THEE THAT THE LONG FATIGUE THOU SHOULDST FOR HIM MAKE SHORTER WITH THY WORKS FLORENCE WITHIN THE ANCIENT BOUNDARY,"The same distinction between their clothes was in their bases, the finely modeled prettiness of her features and the big careless chiseling of the features of Bill Gray. Ronnie Heaton did not wonder that after her first fear, her gesture was one of disdain and surprise."
13,5,3,274,272,2.0,"95,272,305",mic_fileid_13_doa274_sep5_3spk.wav,clean_fileid_13_doa274_sep5_spk3.wav,text_fileid_13_doa274_sep5_spk3.txt,30,17.371,0,-0.4276522397994995,16.945343017578125,17.372995257377625,-0.4484170377254486,16.773609161376953,17.2220261991024,1.0847258567810059,3.000354290008545,1.915628433227539,0.0,0,39,0.27721772199998895,1.9620499553333275,0.3994090959999994,2.638676773333316,,AND INSISTED ON A PROPER SHOW OF RESPECTFUL FEAR ON THE PART OF THOSE WHOM THEY HONORED BY HAUNTING A MORTAL WAS EXPECTED TO RISE WHEN A GHOST ENTERED THE ROOM AND IN CASE HE WAS SLOW ABOUT IT,"and insisted on a proper show of respectful fear on the part of those whom they honored by haunting. A mortal was expected to rise when a ghost entered the room. And, in case he was slow about it,"
14,5,1,37,39,2.0,"39,217,324",mic_fileid_14_doa37_sep5_3spk.wav,clean_fileid_14_doa37_sep5_spk1.wav,text_fileid_14_doa37_sep5_spk1.txt,30,17.399,0,-2.391601085662842,2.4267029762268066,4.818304061889648,-2.4141933917999268,2.3806772232055664,4.794870615005493,1.1200968027114868,1.3400819301605225,0.21998512744903564,0.6590909090909091,29,44,0.2948654460000171,2.070484904666652,0.48803844500002924,2.853388795666698,,OR IT MIGHT HAVE BEEN THAT HE BECAME NEITHER THE ONE NOR THE OTHER IN PURSUANCE OF AN IDEA OF HIS WHICH I HAVE ALREADY MENTIONED THE IDEA THAT IN THE CONTEMPT OF AMBITION LAY ONE OF THE ESSENTIAL PRINCIPLES OF HAPPINESS ON EARTH,"For it might have been a king neither the one nor the other, and by every gentle means and his power are to make her eat. The idea that the contempt of the bishop might want to be is such a principle as a happiness on earth."
14,5,2,42,39,3.0,"39,217,324",mic_fileid_14_doa42_sep5_3spk.wav,clean_fileid_14_doa42_sep5_spk2.wav,text_fileid_14_doa42_sep5_spk2.txt,30,17.399,0,-6.023619174957275,-3.0888099670410156,2.9348092079162598,-6.1214599609375,-3.2302184104919434,2.8912415504455566,1.1439704895019531,1.1925183534622192,0.04854786396026611,0.8372093023255814,36,43,0.2948654460000171,2.070484904666652,0.4186209979999944,2.7839713486666633,,ALL BUT MY FAVOURITE WHO CARRIED HIS SHARE TO HIS SICK MATE AND BY EVERY GENTLE MEANS IN HIS POWER TRIED TO MAKE HER EAT SHE WAS TOO ILL HOWEVER AND TURNED AWAY WITH A PLAINTIVE MOAN WHICH SEEMED TO GRIEVE HIM SADLY,"For it might have been a king neither the one nor the other, and by every gentle means and his power are to make her eat. The idea that the contempt of the bishop might want to be is such a principle as a happiness on earth."
14,5,3,217,217,0.0,"39,217,324",mic_fileid_14_doa217_sep5_3spk.wav,clean_fileid_14_doa217_sep5_spk3.wav,text_fileid_14_doa217_sep5_spk3.txt,30,17.399,0,-1.2319990396499634,14.83939266204834,16.071391701698303,-1.2454447746276855,14.654799461364746,15.900244235992432,1.1207637786865234,3.145460605621338,2.0246968269348145,0.022222222222222223,1,45,0.2948654460000171,2.070484904666652,0.47905333299996755,2.8444036836666364,,BUT AS THE OFFENCE IS ONE OF OMISSION RATHER THAN COMMISSION MY PUNISHMENT MUST REST ONLY ON THE TWO BOYS CONVICTED OF MISDEMEANOR CONWAY LOSES HIS RECESS FOR A MONTH AND BAILEY HAS A PAGE ADDED TO HIS LATIN LESSONS FOR THE NEXT FOUR RECITATIONS,"But as the offense is one of omission rather than commission, my punishment must rest only on the two boys convicted of misdemeanor. Conway loses his recess for a month, and Bailey has a page added to his Latin lessons for the next four recitations."
15,5,1,152,154,2.0,"154,235",mic_fileid_15_doa152_sep5_3spk.wav,clean_fileid_15_doa152_sep5_spk1.wav,text_fileid_15_doa152_sep5_spk1.txt,30,15.766,0,-0.6190458536148071,2.231827974319458,2.850873827934265,-0.646565854549408,2.194563865661621,2.841129720211029,1.2172653675079346,1.4374041557312012,0.2201387882232666,0.08333333333333333,4,48,0.2610474489999888,1.6528708733333322,0.48730901900000845,2.401227341333329,,AND THIS IS A VERY GREAT ADVANTAGE WE COULD ALWAYS GET AT IT A CASE WITH A LARGE LID COVERED BY THE LASHING GIVES CONSTANT TROUBLE THE WHOLE LASHING HAS TO BE UNDONE FOR EVERY LITTLE THING ONE WANTS OUT OF THE CASE THIS IS NOT ALWAYS CONVENIENT,And this is a very great advantage. We can always get added. A case with a large lid covered by the lashing gives constant trouble. The whole lashing has to be undone for every little thing it wants out of the case. This is not always convenient.
15,5,2,157,154,3.0,"154,235",mic_fileid_15_doa157_sep5_3spk.wav,clean_fileid_15_doa157_sep5_spk2.wav,text_fileid_15_doa157_sep5_spk2.txt,30,15.766,0,-4.020708084106445,-2.762970447540283,1.257737636566162,-4.041997909545898,-2.896245002746582,1.1457529067993164,1.1337478160858154,1.14601731300354,0.01226949691772461,1.1,44,40,0.2610474489999888,1.6528708733333322,0.4557574369999884,2.369675759333309,,AND IT MIGHT NOW BE HOPED THAT THIS TERRIBLE WOUND WOULD NOT INVOLVE ANY CATASTROPHE PENCROFT FELT THE SWELLING OF HIS HEART GRADUALLY SUBSIDE HE WAS LIKE A SISTER OF MERCY LIKE A MOTHER BY THE BED OF HER CHILD,And this is a very great advantage. We can always get added. A case with a large lid covered by the lashing gives constant trouble. The whole lashing has to be undone for every little thing it wants out of the case. This is not always convenient.
15,5,3,332,235,97.0,"154,235",mic_fileid_15_doa332_sep5_3spk.wav,clean_fileid_15_doa332_sep5_spk3.wav,text_fileid_15_doa332_sep5_spk3.txt,30,15.766,0,-4.445370674133301,-22.51309585571289,-18.06772518157959,-4.560701847076416,-36.413848876953125,-31.85314702987671,1.0708670616149902,1.025583267211914,-0.04528379440307617,1.0,37,37,0.2610474489999888,1.6528708733333322,1.2128347840000515,3.1267531063333722,,TO BE ALLOWED TO SEE THE PRESIDENT AND ASK FOR A SPECIAL ORDER TO VISIT HER DAUGHTER FAILING TO SECURE THIS SHE WENT DAILY TO MISTER TUMULTY'S OFFICE ASKING IF HE HIMSELF WOULD NOT INTERCEDE FOR HER,...
16,5,1,111,112,1.0,"61,112,290",mic_fileid_16_doa111_sep5_3spk.wav,clean_fileid_16_doa111_sep5_spk1.wav,text_fileid_16_doa111_sep5_spk1.txt,30,17.165375,0,-3.940870761871338,-0.7656684517860413,3.1752023100852966,-3.979947566986084,-0.826954185962677,3.152993381023407,1.1245238780975342,1.3625056743621826,0.23798179626464844,0.5263157894736842,20,38,0.28075831299997844,1.887859302,0.4774598820000051,2.6460774969999834,,PANGLOSS OWNED THAT HE HAD ALWAYS SUFFERED HORRIBLY BUT AS HE HAD ONCE ASSERTED THAT EVERYTHING WENT WONDERFULLY WELL HE ASSERTED IT STILL THOUGH HE NO LONGER BELIEVED IT WHAT HELPED TO CONFIRM MARTIN IN HIS DETESTABLE PRINCIPLES,"That was a long, but he had always served a war plea, but as he had worked a certain effort, everything went well. He asserted it still, though he no longer pleaded. But he hopes to confirm Marchine and his detestable principles."
16,5,2,116,112,4.0,"61,112,290",mic_fileid_16_doa116_sep5_3spk.wav,clean_fileid_16_doa116_sep5_spk2.wav,text_fileid_16_doa116_sep5_spk2.txt,30,17.165375,0,-3.2873458862304688,0.2036360204219818,3.4909819066524506,-3.368856906890869,0.046666182577610016,3.415523089468479,1.074455738067627,1.1206969022750854,0.046241164207458496,1.135135135135135,42,37,0.28075831299997844,1.887859302,0.48885934500003714,2.6574769600000154,,WHO ALWAYS IN GREAT OFFICES POSTPONED CONSIDERATIONS SINISTER HERE ARE ILLUMINATO AND AGOSTINO WHO OF THE FIRST BAREFOOTED BEGGARS WERE THAT WITH THE CORD THE FRIENDS OF GOD BECAME HUGH OF SAINT VICTOR IS AMONG THEM HERE,"That was a long, but he had always served a war plea, but as he had worked a certain effort, everything went well. He asserted it still, though he no longer pleaded. But he hopes to confirm Marchine and his detestable principles."
16,5,3,291,290,1.0,"61,112,290",mic_fileid_16_doa291_sep5_3spk.wav,clean_fileid_16_doa291_sep5_spk3.wav,text_fileid_16_doa291_sep5_spk3.txt,30,17.165375,0,-1.8037649393081665,13.655996322631836,15.459761261940002,-1.8356257677078247,13.340723037719727,15.176348805427551,1.1039097309112549,3.018491506576538,1.9145817756652832,0.06818181818181818,3,44,0.28075831299997844,1.887859302,0.44882467799999404,2.6174422929999723,,IT WILL HAZARD THE PEACE AND TRANQUILLITY OF ALL HIS KINGDOMS UNLESS SOME SPEEDY REMEDY BE APPLIED BY THE WISDOM AND AUTHORITY OF BOTH HOUSES AND THAT SUCH OF THE SUBJECTS AS HAVE PUT THEMSELVES IN A POSTURE OF DEFENCE AGAINST THE COMMON DANGER,"It will hazard the peace and tranquility of all his kingdoms, unless some speeding remedy be applied by the wisdom and authority of both houses, and that such of the subjects as have put themselves in a posture of defense against the common danger."
17,5,1,351,354,3.0,"41,173,354",mic_fileid_17_doa351_sep5_3spk.wav,clean_fileid_17_doa351_sep5_spk1.wav,text_fileid_17_doa351_sep5_spk1.txt,30,16.82275,0,-2.3729188442230225,0.977943480014801,3.3508623242378235,-2.4038498401641846,0.9385602474212646,3.342410087585449,1.098090648651123,1.1670647859573364,0.06897413730621338,0.32558139534883723,14,43,0.3063070999999695,1.9568640486666784,0.4832745470000077,2.7464456956666554,,MAY BE CONSIDERED AS THE EXTREMITY OF THE SUBMERGED CHAIN OF MOUNTAINS ALREADY ALLUDED TO THE COVE TAKES ITS NAME OF WIGWAM FROM SOME OF THE FUEGIAN HABITATIONS BUT EVERY BAY IN THE NEIGHBOURHOOD MIGHT BE SO CALLED WITH EQUAL PROPRIETY THE INHABITANTS,"may be considered as the extremity of this large chain of mountains or the abyss. The grove takes its name of Wilwam from some of the fraking habitations, but every man of neighborhood might be so calm with equal pride. The inhabitants..."
17,5,2,356,354,2.0,"41,173,354",mic_fileid_17_doa356_sep5_3spk.wav,clean_fileid_17_doa356_sep5_spk2.wav,text_fileid_17_doa356_sep5_spk2.txt,30,16.82275,0,-3.793680429458618,-1.2963017225265503,2.497378706932068,-3.820171356201172,-1.3637876510620117,2.45638370513916,1.0471988916397095,1.0809862613677979,0.03378736972808838,1.0810810810810811,40,37,0.3063070999999695,1.9568640486666784,0.46950468400001455,2.7326758326666623,,THE YEARS PASSED SLOWLY BY AND DEEDS AND WORKS ADVANCED LABORIOUSLY TO THEIR GOAL ONE AFTER THE OTHER A GOAL THAT SEEMED AS LITTLE MINE AS THE DEEDS AND WORKS SEEMED TO BE WHAT THEY ARE CALLED,"may be considered as the extremity of this large chain of mountains or the abyss. The grove takes its name of Wilwam from some of the fraking habitations, but every man of neighborhood might be so calm with equal pride. The inhabitants..."
17,5,3,171,173,2.0,"41,173,354",mic_fileid_17_doa171_sep5_3spk.wav,clean_fileid_17_doa171_sep5_spk3.wav,text_fileid_17_doa171_sep5_spk3.txt,30,16.82275,0,-2.936739444732666,14.258936882019043,17.19567632675171,-2.9690699577331543,14.051623344421387,17.02069330215454,1.1033358573913574,2.9848265647888184,1.881490707397461,0.0,0,47,0.3063070999999695,1.9568640486666784,0.5644835530000023,2.82765470166665,,HE SAID I THINK THERE WAS ONLY ONE BURGLAR BUT FOR SOME REASON HE THOUGHT IT IMPORTANT THAT IT SHOULD BE BELIEVED THERE WERE MORE A VERY IMPORTANT POINT AND A REASONABLE CONCLUSION I FANCY SAID QUARLES IF YOU ARE RIGHT IT NARROWS THE SPHERE OF INQUIRY,"He said, I think there was only one burglar. But for some reason he thought it important that it should be believed there were more. A very important point and a reasonable conclusion, I fancy, said Quarles. If you are right, it narrows the sphere of inquiry."
