fileid,chunk_index,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,chunk_hypothesis,ipdnet2_sec,dsenet_sec,whisper_sec,total_sec,ipdnet2_rtf,dsenet_rtf,whisper_rtf,total_rtf,under_realtime
322,4,mic_fileid_322_doa9_3spk_4.wav,4.0,3,"30,216,242",2,242,0.0019647805929888587,enhanced_fileid_322_chunk4_pred242_idx2_loudest.wav,9,127.0,,0.07343538699979035,0.7232971010007532,0.11487443400028496,0.9116069220008285,0.018358846749947588,0.1808242752501883,0.02871860850007124,0.22790173050020712,1
323,1,mic_fileid_323_doa100_3spk_1.wav,4.0,3,"97,189,353",1,189,0.04381242074354391,enhanced_fileid_323_chunk1_pred189_idx1_loudest.wav,189,0.0,between the municipal and international wealth. More ever!,0.13047199199991155,0.7277582379997511,0.18340278999994553,1.0416330199996082,0.03261799799997789,0.1819395594999378,0.04585069749998638,0.26040825499990206,1
323,2,mic_fileid_323_doa100_3spk_2.wav,4.0,3,"93,186,348",1,186,0.05157012046876355,enhanced_fileid_323_chunk2_pred186_idx1_loudest.wav,189,3.0,The questions which sometimes involve nations in war are,0.11476908500026184,0.7227951749996464,0.16974433599989425,1.0073085959998025,0.02869227125006546,0.1806987937499116,0.04243608399997356,0.2518271489999506,1
323,3,mic_fileid_323_doa100_3spk_3.wav,4.0,3,"19,90,185",2,185,0.05049596424007746,enhanced_fileid_323_chunk3_pred185_idx2_loudest.wav,189,4.0,are more difficult and complex than any questions that affect murals.,0.09304337399998985,0.7240660600004958,0.21149448599999232,1.028603920000478,0.023260843499997463,0.18101651500012395,0.05287362149999808,0.2571509800001195,1
323,4,mic_fileid_323_doa100_3spk_4.wav,4.0,3,"89,96,183",1,96,0.014434305333903429,enhanced_fileid_323_chunk4_pred96_idx1_loudest.wav,189,93.0,time here and he never visits.,0.13018990799992025,0.9361012899998968,0.1618211639997753,1.2281123619995924,0.03254747699998006,0.2340253224999742,0.04045529099994383,0.3070280904998981,1
324,1,mic_fileid_324_doa14_3spk_1.wav,4.0,3,"8,47,103",1,47,0.07019102030646747,enhanced_fileid_324_chunk1_pred47_idx1_loudest.wav,14,33.0,A single glance at the landscape was sufficient to show me how widely different...,0.09657285299999785,0.9026864279999245,0.23478986500003884,1.2340491459999612,0.024143213249999462,0.22567160699998112,0.05869746625000971,0.3085122864999903,1
324,2,mic_fileid_324_doa14_3spk_2.wav,4.0,3,"11,47,181",0,11,0.04676263207307722,enhanced_fileid_324_chunk2_pred11_idx0_loudest.wav,14,3.0,"And assume, like, Henry Tristan Stents Strong life Strong life",0.11825350499975684,0.9501187770001707,1.0044931289999113,2.072865410999839,0.02956337624993921,0.23752969425004267,0.2511232822499778,0.5182163527499597,1
324,3,mic_fileid_324_doa14_3spk_3.wav,4.0,3,"18,42,179",0,18,0.04066128754552603,enhanced_fileid_324_chunk3_pred18_idx0_loudest.wav,14,4.0,"left by main industry. And we turn this far, the signal",0.08488792899970576,0.9512582639999891,0.2929677540000739,1.3291139469997688,0.02122198224992644,0.23781456599999728,0.07324193850001848,0.3322784867499422,1
324,4,mic_fileid_324_doa14_3spk_4.wav,4.0,3,"1,8,17",2,17,0.009201123398313655,enhanced_fileid_324_chunk4_pred17_idx2_loudest.wav,14,3.0,Thanks for watching.,0.06841315399969972,0.9810815009996077,0.12282466099986777,1.1723193159991752,0.01710328849992493,0.24527037524990192,0.030706165249966944,0.2930798289997938,1
325,1,mic_fileid_325_doa27_3spk_1.wav,4.0,3,"24,57,337",0,24,0.04633089755481928,enhanced_fileid_325_chunk1_pred24_idx0_loudest.wav,340,44.0,from which the joy dazzled agent might take his choice.,0.06953196099993875,0.8775685730001896,0.19757630200001586,1.1446768360001442,0.017382990249984687,0.2193921432500474,0.049394075500003964,0.28616920900003606,1
325,2,mic_fileid_325_doa27_3spk_2.wav,4.0,3,"22,81,339",2,339,0.04291589887230088,enhanced_fileid_325_chunk2_pred339_idx2_loudest.wav,340,1.0,He anxiously questioned the welcome messenger as to the fate of the prince.,0.07374794199995449,0.9481390960004319,0.20812461800005622,1.2300116560004426,0.018436985499988623,0.23703477400010797,0.052031154500014054,0.30750291400011065,1
325,3,mic_fileid_325_doa27_3spk_3.wav,4.0,3,"23,315,337",0,23,0.06718602905873486,enhanced_fileid_325_chunk3_pred23_idx0_loudest.wav,340,43.0,"Barbara Bell was rather a successful agent. But Susan, I don't...",0.07217731300033847,0.9402560660000745,0.22700494700029594,1.239438326000709,0.018044328250084618,0.23506401650001862,0.056751236750073986,0.30985958150017723,1
325,4,mic_fileid_325_doa27_3spk_4.wav,4.0,3,"22,26,353",0,22,0.04552310140925496,enhanced_fileid_325_chunk4_pred22_idx0_loudest.wav,340,42.0,"They say, Thope never made large returns.",0.07713295400026254,0.9559434530001454,0.1692124179999155,1.2022888250003234,0.019283238500065636,0.23898586325003635,0.04230310449997887,0.30057220625008085,1
325,5,mic_fileid_325_doa27_3spk_5.wav,4.0,3,"7,86,179",2,179,4.605999574590712e-06,enhanced_fileid_325_chunk5_pred179_idx2_loudest.wav,340,161.0,,0.0779916280002908,0.9521288370001457,0.11375406200022553,1.143874527000662,0.0194979070000727,0.23803220925003643,0.028438515500056383,0.2859686317501655,1
326,1,mic_fileid_326_doa143_3spk_1.wav,4.0,3,"143,210,315",2,315,0.03677359287163858,enhanced_fileid_326_chunk1_pred315_idx2_loudest.wav,143,172.0,We'll support the physician and accordingly his examination. It's not a blight.,0.08326142500027345,0.9313253100003749,0.2448318050001035,1.2594185400007518,0.020815356250068362,0.23283132750009372,0.06120795125002587,0.31485463500018795,1
326,2,mic_fileid_326_doa143_3spk_2.wav,4.0,3,"143,207,317",2,317,0.03322448191018178,enhanced_fileid_326_chunk2_pred317_idx2_loudest.wav,143,174.0,to drop the paper. That's simply to guide him to important points.,0.07529077499975756,0.9139281660000051,0.24753166899972712,1.2367506099994898,0.01882269374993939,0.2284820415000013,0.06188291724993178,0.30918765249987246,1
326,3,mic_fileid_326_doa143_3spk_3.wav,4.0,3,"144,206,311",0,144,0.04717563424346288,enhanced_fileid_326_chunk3_pred144_idx0_loudest.wav,143,1.0,"It was any ratchet who broke the window, added Jerry filled with righteous...",0.07316342399963105,0.9583626550002009,0.3872770220000348,1.4188031009998667,0.018290855999907762,0.23959066375005023,0.0968192555000087,0.3547007752499667,1
326,4,mic_fileid_326_doa143_3spk_4.wav,4.0,3,"12,144,206",1,144,0.03250181275042668,enhanced_fileid_326_chunk4_pred144_idx1_loudest.wav,143,1.0,You only ducked Frank when you saw it headed your way.,0.18632703200000833,0.9916976660001637,0.21131681399992885,1.389341512000101,0.04658175800000208,0.24792441650004093,0.052829203499982214,0.34733537800002523,1
326,5,mic_fileid_326_doa143_3spk_5.wav,4.0,3,"23,74,170",1,74,0.0001986143515205875,enhanced_fileid_326_chunk5_pred74_idx1_loudest.wav,143,69.0,,0.07368866100023297,0.9780963059997703,0.16689864899990425,1.2186836159999075,0.018422165250058242,0.24452407649994257,0.04172466224997606,0.30467090399997687,1
327,1,mic_fileid_327_doa189_3spk_1.wav,4.0,3,"60,190,343",1,190,0.044402013439992234,enhanced_fileid_327_chunk1_pred190_idx1_loudest.wav,303,113.0,That's it. If I had been a stranger and had a loss for my-,0.11984533199984071,0.900030653000158,0.24347432900003696,1.2633503140000357,0.029961332999960177,0.2250076632500395,0.06086858225000924,0.31583757850000893,1
327,2,mic_fileid_327_doa189_3spk_2.wav,4.0,3,"189,310,347",1,310,0.04529783156693409,enhanced_fileid_327_chunk2_pred310_idx1_loudest.wav,303,7.0,I seem to be walking and wobbling in a cloud.,0.07074723899995661,0.9860754830001497,0.23788944600028117,1.2947121680003875,0.017686809749989152,0.24651887075003742,0.05947236150007029,0.32367804200009687,1
327,3,mic_fileid_327_doa189_3spk_3.wav,4.0,3,"60,187,332",1,187,0.039045214511337155,enhanced_fileid_327_chunk3_pred187_idx1_loudest.wav,303,116.0,street I mean of the by streets and see,0.09875602500005698,0.971184935999645,0.16232849700008956,1.2322694579997915,0.024689006250014245,0.24279623399991124,0.04058212425002239,0.30806736449994787,1
327,4,mic_fileid_327_doa189_3spk_4.wav,4.0,3,"66,186,325",1,186,0.02340494383963353,enhanced_fileid_327_chunk4_pred186_idx1_loudest.wav,303,117.0,"No buzz, directly.",0.14060787800008256,1.0025901080002768,0.11238366799989308,1.2555816540002525,0.03515196950002064,0.2506475270000692,0.02809591699997327,0.3138954135000631,1
328,1,mic_fileid_328_doa119_3spk_1.wav,4.0,3,"7,116,154",1,116,0.03001588731329887,enhanced_fileid_328_chunk1_pred116_idx1_loudest.wav,119,3.0,leaving hard ground deposits in the bowl.,0.168246371999885,0.7488433470002747,0.12307944399981352,1.0401691629999732,0.04206159299997125,0.18721083675006867,0.03076986099995338,0.2600422907499933,1
328,2,mic_fileid_328_doa119_3spk_2.wav,4.0,3,"10,118,155",1,118,0.05384121327101149,enhanced_fileid_328_chunk2_pred118_idx1_loudest.wav,119,1.0,It was not so bad where there were only men or else only women.,0.14151975999993738,0.717481429000145,0.20608630299966535,1.0650874919997477,0.035379939999984344,0.17937035725003625,0.05152157574991634,0.26627187299993693,1
328,3,mic_fileid_328_doa119_3spk_3.wav,4.0,3,"13,119,156",1,119,0.05308353248367712,enhanced_fileid_328_chunk3_pred119_idx1_loudest.wav,119,0.0,It was when they were violently hurt that it all seemed so rotten. It was...,0.11494627000001856,0.718738003999988,0.22128015199996298,1.0549644259999695,0.02873656750000464,0.179684500999997,0.055320037999990745,0.2637411064999924,1
328,4,mic_fileid_328_doa119_3spk_4.wav,4.0,3,"52,120,148",1,120,0.053562785081334614,enhanced_fileid_328_chunk4_pred120_idx1_loudest.wav,119,1.0,Some shame that women gave up at having men seen and tarred and poor.,0.0903599429998394,0.7264046700001927,0.18491865799978768,1.0016832709998198,0.02258998574995985,0.18160116750004818,0.04622966449994692,0.25042081774995495,1
328,5,mic_fileid_328_doa119_3spk_5.wav,4.0,3,"9,38,308",1,38,0.0006398953830260561,enhanced_fileid_328_chunk5_pred38_idx1_loudest.wav,119,81.0,,0.1046465139997963,0.7091797859998223,0.15790096499995343,0.9717272649995721,0.026161628499949074,0.17729494649995559,0.03947524124998836,0.24293181624989302,1
329,1,mic_fileid_329_doa12_3spk_1.wav,4.0,3,"10,13,196",2,196,0.04270756138541107,enhanced_fileid_329_chunk1_pred196_idx2_loudest.wav,196,0.0,He did not care in the least whether they fat or not.,0.10127927800022007,0.6788999030004561,0.2019999139997708,0.982179095000447,0.02531981950005502,0.16972497575011403,0.0504999784999427,0.24554477375011174,1
329,2,mic_fileid_329_doa12_3spk_2.wav,4.0,3,"8,17,199",2,199,0.06330566088068451,enhanced_fileid_329_chunk2_pred199_idx2_loudest.wav,196,3.0,and when Catherine Glomax was held to have disgraced,0.12138090700000248,0.7146956239998872,0.15349591599988344,0.9895724469997731,0.03034522675000062,0.1786739059999718,0.03837397899997086,0.24739311174994327,1
329,3,mic_fileid_329_doa12_3spk_3.wav,4.0,3,"6,10,192",2,192,0.039206874158399053,enhanced_fileid_329_chunk3_pred192_idx2_loudest.wav,196,4.0,"to self- sin, but at least are within us and...",0.09922662000008131,0.7223649809998278,1.3616407730000901,2.1832323739999993,0.024806655000020328,0.18059124524995696,0.34041019325002253,0.5458080934999998,1
329,4,mic_fileid_329_doa12_3spk_4.wav,4.0,3,"10,196,200",1,196,0.0472567476412675,enhanced_fileid_329_chunk4_pred196_idx1_loudest.wav,196,0.0,killing the big son. He had not a word to say about it.,0.07957044700015103,0.7314296079998712,0.34227433599971846,1.1532743909997407,0.01989261175003776,0.1828574019999678,0.08556858399992961,0.2883185977499352,1
329,5,mic_fileid_329_doa12_3spk_5.wav,4.0,3,"20,62,177",2,177,3.023222008472961e-05,enhanced_fileid_329_chunk5_pred177_idx2_loudest.wav,196,19.0,Thank you.,0.16894738300015888,0.7078365850002228,0.1885082759999932,1.065292244000375,0.04223684575003972,0.1769591462500557,0.0471270689999983,0.26632306100009373,1
330,1,mic_fileid_330_doa67_3spk_1.wav,4.0,3,"53,121,355",2,355,0.057045121758181744,enhanced_fileid_330_chunk1_pred355_idx2_loudest.wav,67,72.0,"as the Lucius tail, or the longest fur, or the...",0.10055633000001762,0.7175267049997274,0.24004389199990328,1.0581269269996483,0.025139082500004406,0.17938167624993184,0.06001097299997582,0.26453173174991207,1
330,2,mic_fileid_330_doa67_3spk_2.wav,4.0,3,"0,48,61",2,61,0.08294324018808553,enhanced_fileid_330_chunk2_pred61_idx2_loudest.wav,67,6.0,Tali was able to venture himself without anybody to sit up with him.,0.1284767520000969,0.7167949540003065,0.2236565419998442,1.0689282480002475,0.032119188000024224,0.17919873850007662,0.05591413549996105,0.2672320620000619,1
330,3,mic_fileid_330_doa67_3spk_3.wav,4.0,3,"17,53,66",2,66,0.05920434950903427,enhanced_fileid_330_chunk3_pred66_idx2_loudest.wav,67,1.0,and then I removed my own chamber.,0.09503195500019501,0.7225607430000309,0.1251832119996834,0.9427759099999093,0.023757988750048753,0.18064018575000773,0.03129580299992085,0.23569397749997734,1
331,1,mic_fileid_331_doa39_3spk_1.wav,4.0,3,"32,38,188",1,38,0.049790082988252694,enhanced_fileid_331_chunk1_pred38_idx1_loudest.wav,39,1.0,"Melon call me Folo, but by degrees I can't get clear conceptual...",0.146892005999689,0.6849954409999555,0.22372900900018067,1.0556164559998251,0.03672300149992225,0.17124886024998887,0.05593225225004517,0.2639041139999563,1
331,2,mic_fileid_331_doa39_3spk_2.wav,4.0,3,"39,77,192",0,39,0.0368888540512708,enhanced_fileid_331_chunk2_pred39_idx0_loudest.wav,39,0.0,"of my miseries and situation, and was then released from my...",0.09763012799976423,0.7253135490004752,0.20658935700021175,1.0295330340004512,0.024407531999941057,0.1813283872501188,0.05164733925005294,0.2573832585001128,1
331,3,mic_fileid_331_doa39_3spk_3.wav,4.0,3,"35,38,185",0,35,0.04082455236448054,enhanced_fileid_331_chunk3_pred35_idx0_loudest.wav,39,4.0,prison. For they had called me mad during many months.,0.07705038399990372,0.7329122690002805,0.14843482000014774,0.958397473000332,0.01926259599997593,0.18322806725007013,0.037108705000036935,0.239599368250083,1
331,4,mic_fileid_331_doa39_3spk_4.wav,4.0,3,"34,40,187",0,34,0.0287220921097753,enhanced_fileid_331_chunk4_pred34_idx0_loudest.wav,39,5.0,that I understood a solitary cell that they might have attention.,0.13313843000014458,0.6875926729994717,0.1834233879999374,1.0041544909995537,0.033284607500036145,0.17189816824986792,0.04585584699998435,0.2510386227498884,1
331,5,mic_fileid_331_doa39_3spk_5.wav,4.0,3,"39,64,142",1,64,0.0001828824571531129,enhanced_fileid_331_chunk5_pred64_idx1_loudest.wav,39,25.0,,0.13884079400031624,0.6730045829995106,0.10291637499994977,0.9147617519997766,0.03471019850007906,0.16825114574987765,0.02572909374998744,0.22869043799994415,1
332,1,mic_fileid_332_doa4_3spk_1.wav,4.0,3,"1,79,154",2,154,0.05772929531185309,enhanced_fileid_332_chunk1_pred154_idx2_loudest.wav,152,2.0,When a commercial people were obliged to bring such a sc…,0.07411337999974421,0.6766066139994109,0.16058533500017802,0.9113053289993331,0.018528344999936053,0.16915165349985273,0.040146333750044505,0.22782633224983329,1
332,2,mic_fileid_332_doa4_3spk_2.wav,4.0,3,"4,78,151",2,151,0.05499790162749555,enhanced_fileid_332_chunk2_pred151_idx2_loudest.wav,152,1.0,under consideration. And the question of containing,0.10235709399967163,0.7100256730000183,0.12399484200022926,0.9363776089999192,0.02558927349991791,0.17750641825000457,0.030998710500057314,0.2340944022499798,1
332,3,mic_fileid_332_doa4_3spk_3.wav,4.0,3,"2,78,154",2,154,0.04460488759567286,enhanced_fileid_332_chunk3_pred154_idx2_loudest.wav,152,2.0,"became mannered, oppressed, disquieted.",0.09237431700012166,0.7076203809997423,0.15604655199967965,0.9560412499995437,0.023093579250030416,0.17690509524993558,0.03901163799991991,0.2390103124998859,1
332,4,mic_fileid_332_doa4_3spk_4.wav,4.0,3,"9,74,151",1,74,0.01647678677487189,enhanced_fileid_332_chunk4_pred74_idx1_loudest.wav,152,78.0,"So, that is explanation of this.",0.06461714099987148,0.7296099959999083,0.14384233800001311,0.9380694749997929,0.01615428524996787,0.18240249899997707,0.03596058450000328,0.23451736874994822,1
333,1,mic_fileid_333_doa167_3spk_1.wav,4.0,3,"15,167,170",2,170,0.0769694981594486,enhanced_fileid_333_chunk1_pred170_idx2_loudest.wav,167,3.0,These apartments are mine now. They have been transferred into my name and they can,0.09226707600009831,0.7021133909997843,0.18920138100020267,0.9835818480000853,0.02306676900002458,0.17552834774994608,0.04730034525005067,0.24589546200002133,1
333,2,mic_fileid_333_doa167_3spk_2.wav,4.0,3,"67,167,170",2,170,0.07608270896319956,enhanced_fileid_333_chunk2_pred170_idx2_loudest.wav,167,3.0,never again afford you a combination. Will you be so bludgeoned?,0.09012023600007524,0.6907314850000148,0.2523632779998479,1.033214998999938,0.02253005900001881,0.1726828712500037,0.06309081949996198,0.2583037497499845,1
333,3,mic_fileid_333_doa167_3spk_3.wav,4.0,3,"66,166,242",1,166,0.06569651519109235,enhanced_fileid_333_chunk3_pred166_idx1_loudest.wav,167,1.0,I am not strong as to hand me that writing case.,0.08792700599997261,0.7177288499997303,0.20175103900010072,1.0074068949998036,0.021981751499993152,0.17943221249993258,0.05043775975002518,0.2518517237499509,1
333,4,mic_fileid_333_doa167_3spk_4.wav,4.0,3,"8,167,170",2,170,0.05432724556503752,enhanced_fileid_333_chunk4_pred170_idx2_loudest.wav,167,3.0,Mr Francis walked to the table she indicated.,0.11572447199978342,0.7256187940001837,0.1347974959999192,0.9761407619998863,0.028931117999945855,0.18140469850004592,0.0336993739999798,0.24403519049997158,1
334,1,mic_fileid_334_doa122_3spk_1.wav,4.0,3,"76,114,187",1,114,0.036946706107966236,enhanced_fileid_334_chunk1_pred114_idx1_loudest.wav,245,131.0,...and a pilot will store active dioxide on batteries at physical pinビ.... lifees compugnas li Cake 2 drive li o appealing,0.06125763099998949,0.6898806389999663,1.1409688919998189,1.8921071619997747,0.015314407749997372,0.17247015974999158,0.2852422229999547,0.4730267904999437,1
334,2,mic_fileid_334_doa122_3spk_2.wav,4.0,3,"5,118,185",1,118,0.03915618754478371,enhanced_fileid_334_chunk2_pred118_idx1_loudest.wav,245,127.0,"functions, consists in allowing her maid to dress her.",0.07430123599988292,0.7289895590001834,0.138085933000184,0.9413767280002503,0.01857530899997073,0.18224738975004584,0.034521483250046,0.23534418200006257,1
334,3,mic_fileid_334_doa122_3spk_3.wav,4.0,3,"20,118,198",1,118,0.04407270806063393,enhanced_fileid_334_chunk3_pred118_idx1_loudest.wav,245,127.0,"Yes, the way it has changed amazingly in the revolutions of...",0.09865877700030978,0.7333563060001325,0.17212021900013497,1.0041353020005772,0.024664694250077446,0.18333907650003312,0.04303005475003374,0.2510338255001443,1
334,4,mic_fileid_334_doa122_3spk_4.wav,4.0,3,"17,195,241",2,241,0.046862192654861995,enhanced_fileid_334_chunk4_pred241_idx2_loudest.wav,245,4.0,"That's it, I told you it was a joke.",0.07506512500003737,0.7083905619997495,0.16001765400005752,0.9434733409998444,0.018766281250009342,0.17709764049993737,0.04000441350001438,0.2358683352499611,1
335,1,mic_fileid_335_doa43_3spk_1.wav,4.0,3,"38,102,326",1,102,0.07251001566384145,enhanced_fileid_335_chunk1_pred102_idx1_loudest.wav,104,2.0,But I was naturally desirous of discovering next what Lady Rachel had said.,0.07785126799990394,0.7389075840005717,0.17464948399992863,0.9914083360004042,0.019462816999975985,0.18472689600014291,0.04366237099998216,0.24785208400010106,1
335,2,mic_fileid_335_doa43_3spk_2.wav,4.0,3,"39,104,336",1,104,0.05222205972429457,enhanced_fileid_335_chunk2_pred104_idx1_loudest.wav,104,0.0,and I asked to speak with Crystal.,0.1021966070002236,0.930290401000093,0.14512112400007027,1.1776081320003868,0.0255491517500559,0.23257260025002324,0.03628028100001757,0.2944020330000967,1
335,3,mic_fileid_335_doa43_3spk_3.wav,4.0,3,"44,103,329",1,103,0.05635228388046683,enhanced_fileid_335_chunk3_pred103_idx1_loudest.wav,104,1.0,father might or might not have perceived a chance of listening to our call.,0.06907922799973676,0.8967950860005658,0.2046974110003248,1.1705717250006273,0.01726980699993419,0.22419877150014145,0.0511743527500812,0.29264293125015683,1
335,4,mic_fileid_335_doa43_3spk_4.wav,4.0,3,"39,106,331",1,106,0.018672390374323784,enhanced_fileid_335_chunk4_pred106_idx1_loudest.wav,104,2.0,for station.,0.0804852530000062,0.8711144480002986,0.09235862400009864,1.0439583250004034,0.02012131325000155,0.21777861200007465,0.02308965600002466,0.26098958125010085,1
336,1,mic_fileid_336_doa91_3spk_1.wav,4.0,3,"44,87,194",1,87,0.060534456455556857,enhanced_fileid_336_chunk1_pred87_idx1_loudest.wav,91,4.0,but the majestic and the quality order of human societies,0.08735881500024334,0.8556384339999568,0.15685737400008293,1.099854623000283,0.021839703750060835,0.2139096084999892,0.03921434350002073,0.27496365575007076,1
336,2,mic_fileid_336_doa91_3spk_2.wav,4.0,3,"58,91,202",1,91,0.07148700865074033,enhanced_fileid_336_chunk2_pred91_idx1_loudest.wav,91,0.0,that I sometimes find myself embarrassed in a,0.069610413999726,0.8660211260003052,0.14840263599990067,1.084034175999932,0.0174026034999315,0.2165052815000763,0.03710065899997517,0.271008543999983,1
336,3,mic_fileid_336_doa91_3spk_3.wav,4.0,3,"66,155,202",2,202,0.044328866841686014,enhanced_fileid_336_chunk3_pred202_idx2_loudest.wav,91,111.0,swimming. They are kind of toxic for can- but especially for the way,0.06637507899995398,0.8338410559995282,1.0032784800000627,1.9034946149995449,0.016593769749988496,0.20846026399988205,0.2508196200000157,0.4758736537498862,1
336,4,mic_fileid_336_doa91_3spk_4.wav,4.0,3,"37,87,202",1,87,0.05051440178975256,enhanced_fileid_336_chunk4_pred87_idx1_loudest.wav,91,4.0,one hand when I am compelled to destroy one of the other.,0.07175060999998095,0.9461030669999673,0.18242624700042143,1.2002799240003696,0.017937652499995238,0.23652576674999182,0.04560656175010536,0.3000699810000924,1
336,5,mic_fileid_336_doa91_3spk_5.wav,4.0,3,"3,21,93",1,21,2.4712395712777517e-05,enhanced_fileid_336_chunk5_pred21_idx1_loudest.wav,91,70.0,Thank you.,0.07408187800001542,0.9442513770000005,0.11876003599991236,1.1370932909999283,0.018520469500003856,0.23606284425000013,0.02969000899997809,0.28427332274998207,1
337,1,mic_fileid_337_doa165_3spk_1.wav,4.0,3,"92,173,339",1,173,0.0295490203608132,enhanced_fileid_337_chunk1_pred173_idx1_loudest.wav,302,129.0,That's it for the long splatter on which the telegraph came with.,0.12629661099981604,0.9554765339994447,0.21255878200008738,1.294331926999348,0.03157415274995401,0.23886913349986116,0.053139695500021844,0.323582981749837,1
337,2,mic_fileid_337_doa165_3spk_2.wav,4.0,3,"5,58,155",2,155,0.02918065873396915,enhanced_fileid_337_chunk2_pred155_idx2_loudest.wav,302,147.0,Where multiple super news have been a controversial threat.,0.10403957700009414,0.9655925630004276,0.7476902309999787,1.8173223710005004,0.026009894250023535,0.2413981407501069,0.18692255774999467,0.4543305927501251,1
337,3,mic_fileid_337_doa165_3spk_3.wav,4.0,3,"76,157,314",1,157,0.020421327174966468,enhanced_fileid_337_chunk3_pred157_idx1_loudest.wav,302,145.0,the train would not most act as,0.17353949700009252,1.0005969989997539,0.1531069990001015,1.3272434949999479,0.04338487425002313,0.25014924974993846,0.038276749750025374,0.33181087374998697,1
337,4,mic_fileid_337_doa165_3spk_4.wav,4.0,3,"73,96,322",1,96,0.0065568489255364605,enhanced_fileid_337_chunk4_pred96_idx1_loudest.wav,302,154.0,,0.08453660299983312,0.8628468390002126,0.10162351500002842,1.0490069570000742,0.02113415074995828,0.21571170975005316,0.025405878750007105,0.26225173925001855,1
337,5,mic_fileid_337_doa165_3spk_5.wav,4.0,3,"4,33,181",2,181,4.171886435541463e-05,enhanced_fileid_337_chunk5_pred181_idx2_loudest.wav,302,121.0,Thank you.,0.0735317590001614,0.8290192210001806,0.09278701599987471,0.9953379960002167,0.01838293975004035,0.20725480525004514,0.023196753999968678,0.24883449900005417,1
338,1,mic_fileid_338_doa129_3spk_1.wav,4.0,3,"126,176,323",1,176,0.07001003627364387,enhanced_fileid_338_chunk1_pred176_idx1_loudest.wav,175,1.0,"Shall my fear, shall my zeal, shall my...",0.0900365040001816,0.8355936520001706,0.18460139500029982,1.110231551000652,0.0225091260000454,0.20889841300004264,0.046150348750074954,0.277557887750163,1
338,2,mic_fileid_338_doa129_3spk_2.wav,4.0,3,"131,178,331",1,178,0.08816153123909737,enhanced_fileid_338_chunk2_pred178_idx1_loudest.wav,175,3.0,,0.070547899000303,0.8518479079998542,0.19525920300020516,1.1176550100003624,0.01763697475007575,0.21296197699996355,0.04881480075005129,0.2794137525000906,1
338,3,mic_fileid_338_doa129_3spk_3.wav,4.0,3,"74,132,177",2,177,0.07002656726341966,enhanced_fileid_338_chunk3_pred177_idx2_loudest.wav,175,2.0,in my heart that there is not so perverse a heart.,0.14047153100000287,0.8427549419998286,0.185375488000318,1.1686019610001495,0.03511788275000072,0.21068873549995715,0.0463438720000795,0.29215049025003736,1
338,4,mic_fileid_338_doa129_3spk_4.wav,4.0,3,"121,127,176",2,176,0.013286751573250145,enhanced_fileid_338_chunk4_pred176_idx2_loudest.wav,175,1.0,All right.,0.06593402099997547,0.8807825990002129,0.09757537299992691,1.0442919930001153,0.01648350524999387,0.22019564975005324,0.024393843249981728,0.26107299825002883,1
339,1,mic_fileid_339_doa48_3spk_1.wav,4.0,3,"47,80,220",0,47,0.05352805054164836,enhanced_fileid_339_chunk1_pred47_idx0_loudest.wav,48,1.0,but has always thought positively to prove or to disprove something that was,0.06784510599982241,0.8396129639995706,0.20140185899981589,1.108859928999209,0.016961276499955602,0.20990324099989266,0.05035046474995397,0.27721498224980223,1
339,2,mic_fileid_339_doa48_3spk_2.wav,4.0,3,"47,76,222",0,47,0.036329084750172394,enhanced_fileid_339_chunk2_pred47_idx0_loudest.wav,48,1.0,conceived of are suspected in advance.,0.09397020699998393,0.8729118689998359,0.1444620790002773,1.111344155000097,0.023492551749995982,0.21822796724995897,0.036115519750069325,0.2778360387500243,1
339,3,mic_fileid_339_doa48_3spk_3.wav,4.0,3,"46,74,217",0,46,0.05782521827465459,enhanced_fileid_339_chunk3_pred46_idx0_loudest.wav,48,2.0,"As I suspected, says this course my moves. I found that this nail's",0.060857427999962965,0.8904967100002068,0.19236208899974372,1.1437162269999135,0.015214356999990741,0.2226241775000517,0.04809052224993593,0.28592905674997837,1
339,4,mic_fileid_339_doa48_3spk_4.wav,4.0,3,"31,45,238",1,45,0.05061223949627946,enhanced_fileid_339_chunk4_pred45_idx1_loudest.wav,48,3.0,were of a familiar land species that they had been upon the ground.,0.06441950999987966,0.8327865090000159,0.16925816200000554,1.0664641809999011,0.016104877499969916,0.20819662725000398,0.042314540500001385,0.2666160452499753,1
339,5,mic_fileid_339_doa48_3spk_5.wav,4.0,3,"14,34,78",2,78,0.00011489129369156926,enhanced_fileid_339_chunk5_pred78_idx2_loudest.wav,48,30.0,,0.07109791499988205,0.8098402759997043,0.12148458399997253,1.002422774999559,0.017774478749970513,0.20246006899992608,0.030371145999993132,0.2506056937498897,1
340,1,mic_fileid_340_doa68_3spk_1.wav,4.0,3,"5,68,108",1,68,0.07594289487031136,enhanced_fileid_340_chunk1_pred68_idx1_loudest.wav,68,0.0,"Though she found something of kind in the object, she beheld.",0.10056245999976454,0.8078881239998736,0.19174665899981846,1.1001972429994566,0.025140614999941135,0.2019720309999684,0.047936664749954616,0.27504931074986416,1
