fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,selected_doas,mean_selected_doa_error_deg,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
319,4,"1,2,3,4",mic_fileid_319_doa41_3spk_1.wav|mic_fileid_319_doa41_3spk_2.wav|mic_fileid_319_doa41_3spk_3.wav|mic_fileid_319_doa41_3spk_4.wav,5572.0,5588.0,16.0,198,text_fileid_319_doa198_spk1.txt,"198,198,198,198",0.0,THE NEWS FLEW LIKE WILDFIRE GILBERT BLYTHE PORING OVER A TEXT BOOK AT HOME HEARD IT FROM HIS FATHER'S HIRED BOY AT SUNSET AND RUSHED BREATHLESSLY TO GREEN GABLES JOINED ON THE WAY BY FRED WRIGHT,"The news flew like wildfire . Gilbert Blythe, pouring over a textbook at home, heard it from his father's hired boy at sunset, and rushed breath lessly to Green Gables, joined on the way by Fred Wright. [BLANK",0.16666666666666666,6,36,"The news flew like wildfire. Gilbert Blythe, pouring over a textbook at home, heard it from his father's hired boy at sunset, and rushed breath lessly to Green Gables, joined on the way by Fred Wright. BLANK",0.16666666666666666,6,36
320,4,"1,2,3,4",mic_fileid_320_doa73_3spk_1.wav|mic_fileid_320_doa73_3spk_2.wav|mic_fileid_320_doa73_3spk_3.wav|mic_fileid_320_doa73_3spk_4.wav,5588.0,5604.0,16.0,73,text_fileid_320_doa73_spk1.txt,"73,73,73,73",0.0,EACH TIME THE FLY TOUCHED HIS FACE IT GAVE HIM A BURNING SENSATION AND YET TO HIS SURPRISE IT DID NOT DESTROY THE STRUCTURE THOUGH IT KNOCKED AGAINST THE VERY REGION OF HIS FACE WHERE IT WAS RISING,"Each time the fly touched his face , it gave him a burning sensation , and yet to his surprise it did not destroy the structure, though it knocked against the very region of his face where it was rising. [BLANK",0.02631578947368421,1,38,"Each time the fly touched his face, it gave him a burning sensation, and yet to his surprise it did not destroy the structure, though it knocked against the very region of his face where it was rising. BLANK",0.02631578947368421,1,38
321,4,"1,2,3,4",mic_fileid_321_doa43_3spk_1.wav|mic_fileid_321_doa43_3spk_2.wav|mic_fileid_321_doa43_3spk_3.wav|mic_fileid_321_doa43_3spk_4.wav,5604.0,5620.0,16.0,301,text_fileid_321_doa301_spk1.txt,"301,301,301,301",0.0,IT WAS FORTUNATE THAT JAMES COULD GO A LONG TIME WITHOUT FOOD FOR IT TOOK NEARLY ALL HE COULD EARN FROM HIS PICTURES TO BUY PAINT AND CANVAS FOR OTHERS I DARE SAY THAT QUITE OFTEN WHEN IT WAS SAID,"It was fortunate that James could go a long time without food, for it took nearly all he could earn from his pictures to buy paint in Kansas for others. I dare say that quite often when it was dead .",0.075,3,40,"It was fortunate that James could go a long time without food, for it took nearly all he could earn from his pictures to buy paint in Kansas for others. I dare say that quite often when it was dead.",0.075,3,40
322,4,"1,2,3,4",mic_fileid_322_doa9_3spk_1.wav|mic_fileid_322_doa9_3spk_2.wav|mic_fileid_322_doa9_3spk_3.wav|mic_fileid_322_doa9_3spk_4.wav,5620.0,5636.0,16.0,9,text_fileid_322_doa9_spk1.txt,"9,9,9,9",0.0,AND THE STORM BROKE THEM OFF AND CAST THEM ON THE GROUND THE OLD OAK HAD NOW ONLY A FEW LEAVES LEFT AT THE VERY TOP THE END IS NEAR HE SAID GRAVELY,"And the storm broke them off and cast them on the ground. The old oak had now only a few leaves left at the very top . The end is near,"" he said greatly.",0.030303030303030304,1,33,"And the storm broke them off and cast them on the ground. The old oak had now only a few leaves left at the very top. The end is near,""he said greatly.",0.09090909090909091,3,33
323,4,"1,2,3,4",mic_fileid_323_doa100_3spk_1.wav|mic_fileid_323_doa100_3spk_2.wav|mic_fileid_323_doa100_3spk_3.wav|mic_fileid_323_doa100_3spk_4.wav,5636.0,5652.0,16.0,189,text_fileid_323_doa189_spk1.txt,"189,189,189,189",0.0,BETWEEN MUNICIPAL AND INTERNATIONAL LAW MOREOVER THE QUESTIONS WHICH SOMETIMES INVOLVE NATIONS IN WAR ARE FAR MORE DIFFICULT AND COMPLEX THAN ANY QUESTIONS THAT AFFECT MERELY INDIVIDUALS,"Between municipal and international law . More ever, the questions which sometimes involve nations in war are far more difficult and complex than any questions that affect merely individuals . She",0.1111111111111111,3,27,"Between municipal and international law. More ever, the questions which sometimes involve nations in war are far more difficult and complex than any questions that affect merely individuals. She",0.1111111111111111,3,27
324,4,"1,2,3,4",mic_fileid_324_doa14_3spk_1.wav|mic_fileid_324_doa14_3spk_2.wav|mic_fileid_324_doa14_3spk_3.wav|mic_fileid_324_doa14_3spk_4.wav,5652.0,5668.0,16.0,14,text_fileid_324_doa14_spk1.txt,"14,14,14,14",0.0,WHICH HE TOOK FOR THE OCEAN HE NO LONGER KNEW IN WHAT DIRECTION THE SEA LAY HE RETRACED HIS STEPS STRUCK TO THE LEFT BY MAIDEN STREET AND RETURNED AS FAR AS SAINT ALBAN'S ROW,"took for the ocean in a longer new way in the direction of the sea. He retraced his steps, struck to the left by maybe a string, and returned as far as St. Albans Row . All",0.4,14,35,"took for the ocean in a longer new way in the direction of the sea. He retraced his steps, struck to the left by maybe a string, and returned as far as St. Albans Row. All",0.4,14,35
325,5,"1,2,3,4,5",mic_fileid_325_doa27_3spk_1.wav|mic_fileid_325_doa27_3spk_2.wav|mic_fileid_325_doa27_3spk_3.wav|mic_fileid_325_doa27_3spk_4.wav|mic_fileid_325_doa27_3spk_5.wav,5668.0,5688.0,20.0,340,text_fileid_325_doa340_spk1.txt,"340,340,340,340,340",0.0,ALL HIS GLOOM AND MISERY VANISHED IN A MOMENT AND HE ANXIOUSLY QUESTIONED THE WELCOME MESSENGER AS TO THE FATE OF THE PRINCESS BUT THE MAGPIE KNEW NO MORE THAN THE LESSON HE HAD LEARNT SO HE SOON FLUTTERED AWAY,"his gloom and misery vanished in a moment, and he anx iously questioned a welcome messenger has to the fate of the princess. But the magpie, you know more than the lesson hand learned. So he soon flutter away.",0.275,11,40,"his gloom and misery vanished in a moment, and he anx iously questioned a welcome messenger has to the fate of the princess. But the magpie, you know more than the lesson hand learned. So he soon flutter away.",0.275,11,40
326,5,"1,2,3,4,5",mic_fileid_326_doa143_3spk_1.wav|mic_fileid_326_doa143_3spk_2.wav|mic_fileid_326_doa143_3spk_3.wav|mic_fileid_326_doa143_3spk_4.wav|mic_fileid_326_doa143_3spk_5.wav,5688.0,5708.0,20.0,143,text_fileid_326_doa143_spk1.txt,"143,143,143,143,143",0.0,I'M SURE THAT IS ALL YOU COULD EXPECT FROM US THAT'S A MEASLY SHAME FRANK OBJECTED BLUFF IMPETUOUSLY WHEN IT WAS ANDY LASHER WHO BROKE THE WINDOW ADDED JERRY FILLED WITH RIGHTEOUS INDIGNATION YOU ONLY DUCKED FRANK WHEN YOU SAW IT HEADED YOUR WAY,"I'm sure that is all you could expect from us . That's a measly shame Frank. Objective bluff, impetuously. When it was Andy Ratcher who broke the window, added Jerry filled with righteous indign ation. You only dumped Frank when you saw it headed your way. (upbeat music )",0.1590909090909091,7,44,"I'm sure that is all you could expect from us. That's a measly shame Frank. Objective bluff, impetuously. When it was Andy Ratcher who broke the window, added Jerry filled with righteous indign ation. You only dumped Frank when you saw it headed your way. (upbeat music)",0.1590909090909091,7,44
327,4,"1,2,3,4",mic_fileid_327_doa189_3spk_1.wav|mic_fileid_327_doa189_3spk_2.wav|mic_fileid_327_doa189_3spk_3.wav|mic_fileid_327_doa189_3spk_4.wav,5708.0,5724.0,16.0,303,text_fileid_327_doa303_spk1.txt,"303,303,303,303",0.0,THRILLED EVERY NERVE AND MADE ABSOLUTE EXHAUSTION IMPOSSIBLE I SEEMED TO BE WALKING AND WALLOWING IN A CLOUD BUT HOLDING STEADILY ONWARD BY HALF PAST TEN O'CLOCK I HAD GAINED THE HIGHEST SUMMIT,"Thrilled every nerve and made absolute exhaustion impossible . I seem to be walking and wall owing in a cloud, but holding steadily onward by half past 10 o'clock I had gained the highest summit.",0.12121212121212122,4,33,"Thrilled every nerve and made absolute exhaustion impossible. I seem to be walking and wall owing in a cloud, but holding steadily onward by half past 10 o'clock I had gained the highest summit.",0.12121212121212122,4,33
328,5,"1,2,3,4,5",mic_fileid_328_doa119_3spk_1.wav|mic_fileid_328_doa119_3spk_2.wav|mic_fileid_328_doa119_3spk_3.wav|mic_fileid_328_doa119_3spk_4.wav|mic_fileid_328_doa119_3spk_5.wav,5724.0,5744.0,20.0,119,text_fileid_328_doa119_spk1.txt,"119,119,119,119,119",0.0,LEAVING HARD BROWN DEPOSITS IN THE BOWL IT WAS NOT SO BAD WHERE THERE WERE ONLY MEN OR ELSE ONLY WOMEN IT WAS WHEN THEY WERE VILELY HERDED THAT IT ALL SEEMED SO ROTTEN IT WAS SOME SHAME THAT WOMEN GAVE OFF AT HAVING MEN SEE THEM TIRED AND POOR,"Living hard, brown deposits in the bowl . It was not so bad where there were only men or else only women. It was when they were violently hurted that it all seemed so rotten. It was some shame that women gave off it having men see them tired and poor. [BLANK_",0.1,5,50,"Living hard, brown deposits in the bowl. It was not so bad where there were only men or else only women. It was when they were violently hurted that it all seemed so rotten. It was some shame that women gave off it having men see them tired and poor. BLANK_",0.1,5,50
329,5,"1,2,3,4,5",mic_fileid_329_doa12_3spk_1.wav|mic_fileid_329_doa12_3spk_2.wav|mic_fileid_329_doa12_3spk_3.wav|mic_fileid_329_doa12_3spk_4.wav|mic_fileid_329_doa12_3spk_5.wav,5744.0,5764.0,20.0,196,text_fileid_329_doa196_spk1.txt,"196,196,196,196,196",0.0,HE DID NOT CARE IN THE LEAST WHETHER THEY FOUND OR NOT AND WHEN CAPTAIN GLOMAX WAS HELD TO HAVE DISGRACED HIMSELF THOROUGHLY BY WASTING AN HOUR IN DIGGING OUT AND THEN KILLING A VIXEN HE HAD NOT A WORD TO SAY ABOUT IT,He did not care in the least whether they found or not . And when Captain Glowback's was held to have disgraced himself thoroughly by wasting an hour and digging out and then killing the vixen. He had not a word to say about it. [BLANK,0.09090909090909091,4,44,He did not care in the least whether they found or not. And when Captain Glowback's was held to have disgraced himself thoroughly by wasting an hour and digging out and then killing the vixen. He had not a word to say about it. BLANK,0.09090909090909091,4,44
330,3,"1,2,3",mic_fileid_330_doa67_3spk_1.wav|mic_fileid_330_doa67_3spk_2.wav|mic_fileid_330_doa67_3spk_3.wav,5764.0,5776.0,12.0,67,text_fileid_330_doa67_spk1.txt,"67,67,67",0.0,AND I WOULD HAVE REMOVED MY PALLET BED BUT HE WOULD NOT LET ME TILL HE WAS ABLE TO VENTURE HIMSELF WITHOUT ANYBODY TO SIT UP WITH HIM AND THEN I REMOVED TO MY OWN CHAMBER,"And I would have removed my palette then , but he would not let me tell he was able to venture himself without anybody to sit up with him. And then I remove to my own chamber. Mel",0.1388888888888889,5,36,"And I would have removed my palette then, but he would not let me tell he was able to venture himself without anybody to sit up with him. And then I remove to my own chamber. Mel",0.1388888888888889,5,36
331,5,"1,2,3,4,5",mic_fileid_331_doa39_3spk_1.wav|mic_fileid_331_doa39_3spk_2.wav|mic_fileid_331_doa39_3spk_3.wav|mic_fileid_331_doa39_3spk_4.wav|mic_fileid_331_doa39_3spk_5.wav,5776.0,5796.0,20.0,39,text_fileid_331_doa39_spk1.txt,"39,39,39,39,39",0.0,MELANCHOLY FOLLOWED BUT BY DEGREES I GAINED A CLEAR CONCEPTION OF MY MISERIES AND SITUATION AND WAS THEN RELEASED FROM MY PRISON FOR THEY HAD CALLED ME MAD AND DURING MANY MONTHS AS I UNDERSTOOD A SOLITARY CELL HAD BEEN MY HABITATION,"ancholy followed, but by degrees I gained a clear conception of my miseries and situation and was then released from my prison . For they had called me mad, and during many months as I understood, a solitary cell had been my habitation.",0.023809523809523808,1,42,"ancholy followed, but by degrees I gained a clear conception of my miseries and situation and was then released from my prison. For they had called me mad, and during many months as I understood, a solitary cell had been my habitation.",0.023809523809523808,1,42
332,4,"1,2,3,4",mic_fileid_332_doa4_3spk_1.wav|mic_fileid_332_doa4_3spk_2.wav|mic_fileid_332_doa4_3spk_3.wav|mic_fileid_332_doa4_3spk_4.wav,5796.0,5812.0,16.0,152,text_fileid_332_doa152_spk1.txt,"152,152,152,152",0.0,WE A COMMERCIAL PEOPLE WERE OBLIGED TO BRING SUCH SCHEMES UNDER CONSIDERATION AND THE QUESTION OF CONTAGION BECAME MATTER OF EARNEST DISQUISITION,"We, a commercial people, were obliged to bring such schemes under consideration. And the question of contagion became a matter of earnest disquisition .",0.045454545454545456,1,22,"We, a commercial people, were obliged to bring such schemes under consideration. And the question of contagion became a matter of earnest disquisition.",0.045454545454545456,1,22
333,4,"1,2,3,4",mic_fileid_333_doa167_3spk_1.wav|mic_fileid_333_doa167_3spk_2.wav|mic_fileid_333_doa167_3spk_3.wav|mic_fileid_333_doa167_3spk_4.wav,5812.0,5828.0,16.0,167,text_fileid_333_doa167_spk1.txt,"167,167,167,167",0.0,THESE APARTMENTS ARE MINE NOW THEY HAVE BEEN TRANSFERRED INTO MY NAME AND THEY CAN NEVER AGAIN AFFORD YOU ACCOMMODATION WILL YOU BE SO OBLIGING I AM NOT STRONG AS TO HAND ME THAT WRITING CASE SIR FRANCIS WALKED TO THE TABLE SHE INDICATED,"These apartments are mine now. They have been transferred into my name and they can never again afford you accommodation . Will you be sub-lighting? I am not strong as to hand me that writing case? Sir Francis walked to the table, she indicated .",0.045454545454545456,2,44,"These apartments are mine now. They have been transferred into my name and they can never again afford you accommodation. Will you be sub-lighting? I am not strong as to hand me that writing case? Sir Francis walked to the table, she indicated.",0.045454545454545456,2,44
334,4,"1,2,3,4",mic_fileid_334_doa122_3spk_1.wav|mic_fileid_334_doa122_3spk_2.wav|mic_fileid_334_doa122_3spk_3.wav|mic_fileid_334_doa122_3spk_4.wav,5828.0,5844.0,16.0,245,text_fileid_334_doa245_spk1.txt,"245,245,245,245",0.0,BUT WHEN HE TOOK POSSESSION OF MECCA HE MADE THE OLD TEMPLE THE CENTRE OF WORSHIP FOR HIS OWN RELIGION AFTER MOHAMMED DIED A PERSON WAS APPOINTED TO BE HIS SUCCESSOR AS HEAD OF THE MOSLEM CHURCH,"possession of Mecca, he made the Old Temple the center of worship for his own religion . After Muhammad died, a person was appointed to be his successor as head of the Muslim Church.",0.1891891891891892,7,37,"possession of Mecca, he made the Old Temple the center of worship for his own religion. After Muhammad died, a person was appointed to be his successor as head of the Muslim Church.",0.1891891891891892,7,37
335,4,"1,2,3,4",mic_fileid_335_doa43_3spk_1.wav|mic_fileid_335_doa43_3spk_2.wav|mic_fileid_335_doa43_3spk_3.wav|mic_fileid_335_doa43_3spk_4.wav,5844.0,5860.0,16.0,104,text_fileid_335_doa104_spk1.txt,"104,104,104,104",0.0,BUT I WAS NATURALLY DESIROUS OF DISCOVERING NEXT WHAT LADY RACHEL HAD SAID AND I ASKED TO SPEAK WITH CRISTEL HER FAR SEEING FATHER MIGHT OR MIGHT NOT HAVE PERCEIVED A CHANCE OF LISTENING TO OUR CONVERSATION,"But I was naturally desirous of discovering next what Lady Rachel had said , and I asked to speak with Crystal . Her far-seeing father might or might not have preced ed a chance of listening to our conversation .",0.13513513513513514,5,37,"But I was naturally desirous of discovering next what Lady Rachel had said, and I asked to speak with Crystal. Her far-seeing father might or might not have preced ed a chance of listening to our conversation.",0.13513513513513514,5,37
336,5,"1,2,3,4,5",mic_fileid_336_doa91_3spk_1.wav|mic_fileid_336_doa91_3spk_2.wav|mic_fileid_336_doa91_3spk_3.wav|mic_fileid_336_doa91_3spk_4.wav|mic_fileid_336_doa91_3spk_5.wav,5860.0,5880.0,20.0,91,text_fileid_336_doa91_spk1.txt,"91,91,91,91,91",0.0,BUT THE MAJESTIC AND IMPOSING ORDER OF HUMAN SOCIETIES THAT I SOMETIMES FIND MYSELF EMBARRASSED IN ATTACKING CERTAIN ABUSES I LIKE TO REBUILD WITH ONE HAND WHEN I AM COMPELLED TO DESTROY WITH THE OTHER,But the majestic and imposing aura of human societies that I sometimes find myself embarrassed in attacking certain abuses. I like to rebuild with one hand when I am compelled to destroy with the other. you,0.05714285714285714,2,35,But the majestic and imposing aura of human societies that I sometimes find myself embarrassed in attacking certain abuses. I like to rebuild with one hand when I am compelled to destroy with the other. you,0.05714285714285714,2,35
337,5,"1,2,3,4,5",mic_fileid_337_doa165_3spk_1.wav|mic_fileid_337_doa165_3spk_2.wav|mic_fileid_337_doa165_3spk_3.wav|mic_fileid_337_doa165_3spk_4.wav|mic_fileid_337_doa165_3spk_5.wav,5880.0,5900.0,20.0,302,text_fileid_337_doa302_spk1.txt,"302,302,302,302,302",0.0,WHICH YOU MUST ACKNOWLEDGE TO BE TRUE CERTAINLY MY DEAR NOBODY SAID THERE WERE BUT AS TO NOT MEETING WITH MANY PEOPLE IN THIS NEIGHBOURHOOD I BELIEVE THERE ARE FEW NEIGHBOURHOODS LARGER I KNOW WE DINE WITH FOUR AND TWENTY FAMILIES,"which you must acknowledge to be true. Certainly , my dear, nobody said there were. But I asked not meeting with many people in this neighborhood. I believe there are a few neighborhoods larger. I know we're dying with 4 and 20 families. [BLANK_AUDIO",0.24390243902439024,10,41,"which you must acknowledge to be true. Certainly, my dear, nobody said there were. But I asked not meeting with many people in this neighborhood. I believe there are a few neighborhoods larger. I know we're dying with 4 and 20 families. BLANK_AUDIO",0.24390243902439024,10,41
338,4,"1,2,3,4",mic_fileid_338_doa129_3spk_1.wav|mic_fileid_338_doa129_3spk_2.wav|mic_fileid_338_doa129_3spk_3.wav|mic_fileid_338_doa129_3spk_4.wav,5900.0,5916.0,16.0,175,text_fileid_338_doa175_spk1.txt,"175,175,175,175",0.0,SHALL MY FEAR SHALL MY ZEAL SHALL MY JEALOUSY HAVE LEAVE TO SAY TO THEE HAST THOU CONSIDERED MY HEART THAT THERE IS NOT SO PERVERSE A HEART UPON EARTH,"] Shall my fear, shall my zeal, shall my jealousy have read to say to thee hast thou considered my heart, that there is not so perverse a heart upon earth.",0.03333333333333333,1,30,"Shall my fear, shall my zeal, shall my jealousy have read to say to thee hast thou considered my heart, that there is not so perverse a heart upon earth.",0.03333333333333333,1,30
339,5,"1,2,3,4,5",mic_fileid_339_doa48_3spk_1.wav|mic_fileid_339_doa48_3spk_2.wav|mic_fileid_339_doa48_3spk_3.wav|mic_fileid_339_doa48_3spk_4.wav|mic_fileid_339_doa48_3spk_5.wav,5916.0,5936.0,20.0,48,text_fileid_339_doa48_spk1.txt,"48,48,48,48,48",0.0,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,"But has always sought positively to prove or to disprove something that was conceived of or suspected in advance. As I suspected ,"" says this correspondent . ""I found that the snails were up a familiar land species, that they had been upon the ground .",0.023255813953488372,1,43,"But has always sought positively to prove or to disprove something that was conceived of or suspected in advance. As I suspected,""says this correspondent.""I found that the snails were up a familiar land species, that they had been upon the ground.",0.11627906976744186,5,43
340,5,"1,2,3,4,5",mic_fileid_340_doa68_3spk_1.wav|mic_fileid_340_doa68_3spk_2.wav|mic_fileid_340_doa68_3spk_3.wav|mic_fileid_340_doa68_3spk_4.wav|mic_fileid_340_doa68_3spk_5.wav,5936.0,5956.0,20.0,68,text_fileid_340_doa68_spk1.txt,"68,68,68,68,68",0.0,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of Gannam in the objects should be held, yet in other respects he appeared so different that she durst not imagine it was he that lay before her , unable, however, to withstand the earnest desire of being satisfied.",0.12195121951219512,5,41,"Though she found something of Gannam in the objects should be held, yet in other respects he appeared so different that she durst not imagine it was he that lay before her, unable, however, to withstand the earnest desire of being satisfied.",0.12195121951219512,5,41
341,4,"1,2,3,4",mic_fileid_341_doa16_3spk_1.wav|mic_fileid_341_doa16_3spk_2.wav|mic_fileid_341_doa16_3spk_3.wav|mic_fileid_341_doa16_3spk_4.wav,5956.0,5972.0,16.0,196,text_fileid_341_doa196_spk1.txt,"196,196,196,196",0.0,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,Our long slender sharp -nosed slippery people with a fringe of fins along their backs and another fringe along their bellies. They breathe through very small gill openings in the backs of their heads .,0.029411764705882353,1,34,Our long slender sharp -nosed slippery people with a fringe of fins along their backs and another fringe along their bellies. They breathe through very small gill openings in the backs of their heads.,0.029411764705882353,1,34
342,5,"1,2,3,4,5",mic_fileid_342_doa2_3spk_1.wav|mic_fileid_342_doa2_3spk_2.wav|mic_fileid_342_doa2_3spk_3.wav|mic_fileid_342_doa2_3spk_4.wav|mic_fileid_342_doa2_3spk_5.wav,5972.0,5992.0,20.0,60,text_fileid_342_doa60_spk1.txt,"60,60,60,60,60",0.0,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"going along, my heart was even overwhelmed with the thoughts of my condition , and that I should have children and a nation which I knew not. We were upon an earnest and treated the Lord. That he would consider my lowest tape and show me a token for good. And if it were his blessed will. (upbeat music )",0.25,15,60,"going along, my heart was even overwhelmed with the thoughts of my condition, and that I should have children and a nation which I knew not. We were upon an earnest and treated the Lord. That he would consider my lowest tape and show me a token for good. And if it were his blessed will. (upbeat music)",0.25,15,60
343,5,"1,2,3,4,5",mic_fileid_343_doa17_3spk_1.wav|mic_fileid_343_doa17_3spk_2.wav|mic_fileid_343_doa17_3spk_3.wav|mic_fileid_343_doa17_3spk_4.wav|mic_fileid_343_doa17_3spk_5.wav,5992.0,6012.0,20.0,53,text_fileid_343_doa53_spk1.txt,"53,53,53,53,53",0.0,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Theos, Ingoings, and Outgoings are scar cely our business so long as she enjoys herself, she said. Present my regards to the miscours, my dear, and say I regret that my health does not permit me to accompany you. A plague fiction, by the way, as my lady was looking her best .",0.16666666666666666,9,54,"Theos, Ingoings, and Outgoings are scar cely our business so long as she enjoys herself, she said. Present my regards to the miscours, my dear, and say I regret that my health does not permit me to accompany you. A plague fiction, by the way, as my lady was looking her best.",0.16666666666666666,9,54
344,4,"1,2,3,4",mic_fileid_344_doa9_3spk_1.wav|mic_fileid_344_doa9_3spk_2.wav|mic_fileid_344_doa9_3spk_3.wav|mic_fileid_344_doa9_3spk_4.wav,6012.0,6028.0,16.0,314,text_fileid_344_doa314_spk1.txt,"314,314,314,314",0.0,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"One spring after they had been in that land for four years, Eric said . ""My eyes are hungry for the sight of men in green fields again. My stomach is sick of seal and whale and bear. My throat .",0.02564102564102564,1,39,"One spring after they had been in that land for four years, Eric said.""My eyes are hungry for the sight of men in green fields again. My stomach is sick of seal and whale and bear. My throat.",0.07692307692307693,3,39
345,4,"1,2,3,4",mic_fileid_345_doa61_3spk_1.wav|mic_fileid_345_doa61_3spk_2.wav|mic_fileid_345_doa61_3spk_3.wav|mic_fileid_345_doa61_3spk_4.wav,6028.0,6044.0,16.0,61,text_fileid_345_doa61_spk1.txt,"61,61,61,61",0.0,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any piece of experience would be unequivocal. When active, it would figure into physical. And when inactive, gain the mental group.",0.09090909090909091,3,33,"In such a world, the mental or the physical status of any piece of experience would be unequivocal. When active, it would figure into physical. And when inactive, gain the mental group.",0.09090909090909091,3,33
346,5,"1,2,3,4,5",mic_fileid_346_doa62_3spk_1.wav|mic_fileid_346_doa62_3spk_2.wav|mic_fileid_346_doa62_3spk_3.wav|mic_fileid_346_doa62_3spk_4.wav|mic_fileid_346_doa62_3spk_5.wav,6044.0,6064.0,20.0,292,text_fileid_346_doa292_spk1.txt,"292,292,292,292,292",0.0,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"It was that same day that the three boys from Brighton were for the first time assigned to a regular unit of the signal core , also with a real thrill, they learned that they were almost immediately to see war service for American troops were already in the trenches .",0.02040816326530612,1,49,"It was that same day that the three boys from Brighton were for the first time assigned to a regular unit of the signal core, also with a real thrill, they learned that they were almost immediately to see war service for American troops were already in the trenches.",0.02040816326530612,1,49
347,4,"1,2,3,4",mic_fileid_347_doa18_3spk_1.wav|mic_fileid_347_doa18_3spk_2.wav|mic_fileid_347_doa18_3spk_3.wav|mic_fileid_347_doa18_3spk_4.wav,6064.0,6080.0,16.0,18,text_fileid_347_doa18_spk1.txt,"18,18,18,18",0.0,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"You remembered having heard from the old, old people of the tribe. That there was a path that led to the land of souls , that if you sought carefully , you could find it. [BLANK_AUDIO",0.06060606060606061,2,33,"You remembered having heard from the old, old people of the tribe. That there was a path that led to the land of souls, that if you sought carefully, you could find it. BLANK_AUDIO",0.06060606060606061,2,33
