fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
342,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_342_doa2_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.911375,60,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_342/odas_postfiltered_preddoa057_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,57.091630353353686,2.908369646646321,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_342_doa60_spk1.txt,0.7,42,60,6.432818129849341,-1.2644233366225641,-7.6972414664719055,5.898977677958923,-22.582447645451204,-28.48142532341013,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"I am my heart and see an awful wealth of what I thought in my condition, and that I should have children and a nation which I do not. I do not have the power to do my part in the work on a earnest and treated the Lord. If you would consider my law estate, you will show me a talking for good, and if it were, hence bless will.",0.6280701430005138,0.6280701430005138,0.037138916439409204,0.037138916439409204,1
343,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_343_doa17_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.14975,53,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_343/odas_postfiltered_preddoa047_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,47.02911167309145,5.97088832690855,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_343_doa53_spk1.txt,0.3333333333333333,18,54,6.001400534145123,-4.961554243558772,-10.962954777703896,5.112369028437871,-34.6843416573058,-39.79671068574367,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"He's a scaring business, so long as she enjoys herself, she says. Present my regards to the Miss Goward by here, and say I regret that my health did not permit me to accompany her. A great fiction, by the way, as my lady was looking hersef.",2.103692893000698,2.103692893000698,0.13026163829165763,0.13026163829165763,1
344,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_344_doa9_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.27225,314,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_344/odas_postfiltered_preddoa318_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,317.9516828124893,3.9516828124893095,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_344_doa314_spk1.txt,0.10256410256410256,4,39,4.673570682307105,-5.748596217054144,-10.422166899361248,3.9030359257720275,-26.7395707596463,-30.642606685418325,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"Spring, after they have been in that land for four years, Eric sits. My eyes are hungry for the sight of men in green fields again. My stomach is sick of seal and whale and bear. My throat.",0.45404329799930565,0.45404329799930565,0.026287443616164984,0.026287443616164984,1
345,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_345_doa61_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.96025,61,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_345/odas_postfiltered_preddoa073_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,73.17752627648412,12.177526276484116,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_345_doa61_spk1.txt,0.6363636363636364,21,33,4.966147548205921,-10.883364372054423,-15.849511920260344,4.702670006558803,-35.02095807548608,-39.72362808204488,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical state is a few pieces of experience with the body growth. We have to, in our figure, get a physical, and we can get a mental sleep.",0.3603950980013906,0.3603950980013906,0.021249397738912493,0.021249397738912493,1
346,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_346_doa62_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.81725,292,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_346/odas_postfiltered_preddoa284_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,284.18746412925265,7.812535870747354,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_346_doa292_spk1.txt,0.16326530612244897,8,49,4.622749963526685,-2.7012219141115317,-7.3239718776382166,3.474241813143136,-35.51826547010102,-38.99250728324416,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"It was that same day that the three boys from Brighton were first time assigned to a regular unit of the city's corps. Also, with the real thrill, they learned that they were almost immediately to see more of our service for American troops already in the trenches.",0.5804436650014395,0.5804436650014395,0.03451477887296909,0.03451477887296909,1
347,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_347_doa18_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.064625,18,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_347/odas_postfiltered_preddoa017_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,16.936947884249314,1.0630521157506791,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_347_doa18_spk1.txt,1.2727272727272727,42,33,5.574437957899649,-11.145256157349392,-16.71969411524904,5.453993994710461,-43.63355133346391,-49.08754532817437,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"From the first time I've seen a person who holds a lens, I have to try to speak that there was a cat that went to the lens with two holds. Then if you start carefully, you get this good friend. This vibration is under the auspice of all your friends. We dealt it.",0.7573629380003695,0.7573629380003695,0.04438204402384286,0.04438204402384286,1
348,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_348_doa57_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.426125,173,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_348/odas_postfiltered_preddoa177_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,176.99243219003102,3.9924321900310247,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_348_doa173_spk1.txt,0.5869565217391305,27,46,3.720221299322113,-5.483177152718764,-9.203398452040878,3.5624048667427264,-36.35157244712791,-39.91397731387063,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,"I've lost more than a half the days of precious time, so again, short and exciting. Let's end this along a soft trend. The next incident that I remembered clearly was my attempt to cross the Columbia.",0.4539436779996322,0.4539436779996322,0.026049605290885507,0.026049605290885507,1
349,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_349_doa87_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.440875,166,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_349/odas_postfiltered_preddoa168_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,168.0051811071264,2.00518110712639,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_349_doa166_spk1.txt,1.0,32,32,3.334194199716367,-0.23923889581281052,-3.5734330955291775,1.5725959364076885,-24.964048039233894,-26.53664397564158,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,,0.3944634910003515,0.3944634910003515,0.023992852631040108,0.023992852631040108,1
350,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_350_doa97_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.88575,216,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_350/odas_postfiltered_preddoa208_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,207.82287939462987,8.177120605370135,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_350_doa216_spk1.txt,0.4772727272727273,21,44,6.105175910009142,-8.082552425140348,-14.18772833514949,5.328170109436343,-26.239980757102714,-31.568150866539057,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,"There is not a single item wonder on the Glade 12. She was horribly mortified about the pudding, so she lost battery. We had a phone pudding for dinner on Tuesday, and there was half the pudding and a picture full of something left over.",0.515692928000135,0.515692928000135,0.03246261133406575,0.03246261133406575,1
351,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_351_doa35_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.55575,35,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_351/odas_postfiltered_preddoa039_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,38.907011180928684,3.9070111809286914,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_351_doa35_spk1.txt,0.5714285714285714,16,28,5.252960584807859,-6.454999868254595,-11.707960453062455,4.633125763180706,-28.819288436335192,-33.4524141995159,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,"He was resolved to marry her. Herod thought this such an extraordinary story that he ordered his story out, preferred to be written in writing with all its circumstances. In June of 2020, her husband, Giorgio Averger,",0.5004139259999647,0.5004139259999647,0.032169064558119326,0.032169064558119326,1
352,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_352_doa234_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.027625,234,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_352/odas_postfiltered_preddoa237_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,237.18281083729877,3.1828108372987742,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_352_doa234_spk1.txt,0.5263157894736842,20,38,3.907786237931474,-7.625946496228144,-11.533732734159617,3.2153909142650523,-48.904055765351416,-52.119446679616466,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"and to show some degree of resiliency in this discussion. Proved by this example, the House of Peers will rouse American activity and claim liberties with the girl of the current dollar, who has been lately confined to the Tire.",0.47649371300030907,0.47649371300030907,0.029729527175754927,0.029729527175754927,1
353,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_353_doa27_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.324,354,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_353/odas_postfiltered_preddoa002_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,2.0550421240516363,8.055042124051624,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_353_doa354_spk1.txt,1.0,39,39,4.5445965918896665,-8.728574951438627,-13.273171543328294,3.2440005351824714,-73.56070394626607,-76.80470448144854,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,derp purple,4.0235732160017506,4.0235732160017506,0.23225428399917744,0.23225428399917744,1
354,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_354_doa100_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.23375,331,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_354/odas_postfiltered_preddoa330_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,329.86397460923354,1.1360253907664628,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_354_doa331_spk1.txt,0.6153846153846154,32,52,4.211949674200957,-8.109218305471382,-12.321167979672339,4.430230603561269,-35.761079080587585,-40.191309684148855,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,"A man of four years, who paused for an instant, went to the gravestate of the castle and took in the full charge and reading of the scene.",0.35741027899894107,0.35741027899894107,0.020738973177569654,0.020738973177569654,1
355,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_355_doa22_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.643125,285,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_355/odas_postfiltered_preddoa285_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,284.81904260167016,0.18095739832983782,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_355_doa285_spk1.txt,0.8947368421052632,34,38,4.1113278291146305,-0.622448825193783,-4.733776654308413,3.101619469159921,-35.891110980438306,-38.99273044959823,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,Would you hit the target or in the eyes to carry out when we have to go into colleges questions?,1.8749363639999501,1.8749363639999501,0.11265530746178677,0.11265530746178677,1
356,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_356_doa17_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.634375,181,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_356/odas_postfiltered_preddoa211_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,211.08090508187348,30.080905081873482,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_356_doa181_spk1.txt,0.8378378378378378,31,37,4.746079966769314,-5.860136736598829,-10.606216703368144,4.024089359169725,-38.97359754252442,-42.99768690169415,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,The letters handed out the other insolvency in this message. They had version 4-2 to take them to the conference and to explain the truth. That's sweet from this white wiki.,0.43257636099951924,0.43257636099951924,0.026004966282142807,0.026004966282142807,1
357,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_357_doa155_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.672625,234,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_357/odas_postfiltered_preddoa220_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,219.54443568668725,14.455564313312749,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_357_doa234_spk1.txt,0.6216216216216216,23,37,5.202740084384633,-8.320265852262352,-13.523005936646985,4.979462305342985,-41.35374849070331,-46.333210796046295,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,I think Jesus would give no rest except in the way of worshiping of Him.,0.3032578199999989,0.3032578199999989,0.019349523133489054,0.019349523133489054,1
358,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_358_doa96_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.0745,326,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_358/odas_postfiltered_preddoa309_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,309.12196834126655,16.87803165873345,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_358_doa326_spk1.txt,1.0,30,30,3.343624116631325,-0.9780450871144125,-4.321669203745738,2.7520821576389274,-17.832481937115713,-20.58456409475464,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,We failure this幹од 잘 Relaxedly.,2.7160705240003153,2.7160705240003153,0.18017649169128763,0.18017649169128763,1
359,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_359_doa92_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,17.17175,291,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_359/odas_postfiltered_preddoa281_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,281.09943667428354,9.900563325716462,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_359_doa291_spk1.txt,0.4318181818181818,19,44,4.316768315396468,-2.327941799492902,-6.64471011488937,4.312533892948121,-30.714356439578626,-35.02689033252675,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"In a storm of thunder rippled around the throne of heads, she heard an enthronetist flying her chair. In the next instant, an exclamation from Maple, what was that? There was a sharp crack, and a tiny gesticulating figure staggered back and forth. She was in her chair with her.",0.7178677659994719,0.7178677659994719,0.04180516056892698,0.04180516056892698,1
360,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_360_doa3_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.78425,104,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_360/odas_postfiltered_preddoa098_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,98.09450985679636,5.905490143203622,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_360_doa104_spk1.txt,0.9117647058823529,31,34,5.0547820057632995,-3.4116188576317423,-8.466400863395041,4.0611312660667265,-39.506439364849754,-43.56757063091648,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"Eyes are slowing, this continent's pale, this figure and baits the tears.",0.23486124800001562,0.23486124800001562,0.013992954585400933,0.013992954585400933,1
361,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_361_doa8_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,15.306875,230,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_361/odas_postfiltered_preddoa228_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,228.02216429571925,1.97783570428075,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_361_doa230_spk1.txt,0.20512820512820512,8,39,4.9041509358733935,-7.122168457198353,-12.026319393071747,3.7651280361206756,-37.52851634321804,-41.293644379338716,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Beat the oysters and salt them in their own liquor. Then add in well-strength to the broth. Thick it with the butter and flour and simmer for one quarter of an hour. Put in the oysters, stir well.",0.46999053599938634,0.46999053599938634,0.030704538712139896,0.030704538712139896,1
362,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_362_doa47_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.986,265,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_362/odas_postfiltered_preddoa264_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,264.258691978892,0.7413080211080114,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_362_doa265_spk1.txt,0.6875,33,48,7.796241990520744,-0.5002237078903395,-8.296465698411083,7.0095786092655175,-26.428851802416137,-33.43843041168165,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,I'm going to take I've entertained it from the first and the new facts that you have gathered increases when I was at the office.,1.1740488010000263,1.1740488010000263,0.06911861538914554,0.06911861538914554,1
363,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_363_doa95_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.91775,336,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_363/odas_postfiltered_preddoa337_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,337.3936918071017,1.3936918071016748,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_363_doa336_spk1.txt,0.56,14,25,2.8669688030679215,-4.76617752209913,-7.6331463251670515,1.7994118500292988,-37.944845674288345,-39.744257524317646,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"The almost gave them a gracious and a confiant answer to all of the problems that they had with their enemies. He was, however, in his heart extremely adverse to these serious injuries.",0.7429695190003258,0.7429695190003258,0.043916568042459886,0.043916568042459886,1
364,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_364_doa50_3spk.wav,ODAS-SSL-SST-DGSS-MS,postfiltered,1,16.970625,345,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_364/odas_postfiltered_preddoa336_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,336.30823167000415,8.691768329995853,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_364_doa345_spk1.txt,0.53125,17,32,4.834621744316882,-1.1047400068009003,-5.939361751117783,3.375964955636574,-31.429959176802925,-34.8059241324395,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"You do have a sad pity you cannot live without yourself. Plus I have no time to look for another person now. So you will do your best and hope for the future. Dear, dear, you have lost a few.",0.4701799039994512,0.4701799039994512,0.027705514911763783,0.027705514911763783,1
