fileid,mic_file,runtime_cfg,output_dir,command,returncode,elapsed_sec,stdout_log,stderr_log,predicted_slots
219,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_219_doa56_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_219,SKIPPED_EXISTING,0,0.0,,,slot0:id21:doa106.4;slot1:id28:doa54.9;slot2:id45:doa312.3
220,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_220_doa23_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_220,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa237.0;slot1:id24:doa22.8;slot2:id16:doa332.3
221,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_221_doa91_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_221,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa282.8;slot1:id29:doa88.5;slot2:id42:doa218.8
222,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_222_doa144_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_222,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa24.8;slot1:id10:doa290.6;slot2:id11:doa149.3
223,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_223_doa16_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_223,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa138.7;slot1:id4:doa39.6;slot2:id16:doa252.9
224,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_224_doa124_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_224,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa122.3;slot1:id2:doa244.4;slot2:id36:doa319.4
225,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_225_doa14_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_225,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa237.0;slot1:id25:doa19.4;slot2:id47:doa122.8
226,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_226_doa127_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_226,SKIPPED_EXISTING,0,0.0,,,slot0:id11:doa113.5;slot1:id2:doa292.8;slot2:id4:doa229.5
227,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_227_doa143_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_227,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa142.4;slot1:id18:doa207.1;slot2:id34:doa319.8
228,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_228_doa105_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_228,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa168.2;slot1:id38:doa299.5;slot2:id51:doa105.3
229,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_229_doa100_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_229,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa201.9;slot1:id2:doa96.4;slot2:id6:doa264.5
230,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_230_doa73_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_230,SKIPPED_EXISTING,0,0.0,,,slot0:id8:doa73.4;slot1:id26:doa341.9;slot2:id28:doa209.1
231,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_231_doa125_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_231,SKIPPED_EXISTING,0,0.0,,,slot0:id74:doa187.6;slot1:id4:doa326.1;slot2:id73:doa123.4
232,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_232_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_232,SKIPPED_EXISTING,0,0.0,,,slot0:id15:doa327.8;slot1:id125:doa100.8
233,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_233_doa132_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_233,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa132.0;slot1:id9:doa294.7;slot2:id3:doa202.5
234,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_234_doa1_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_234,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa86.8;slot1:id39:doa1.1;slot2:id40:doa212.6
235,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_235_doa20_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_235,SKIPPED_EXISTING,0,0.0,,,slot0:id30:doa2.3;slot1:id2:doa208.4;slot2:id54:doa121.9
236,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_236_doa56_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_236,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa188.0;slot1:id20:doa327.6;slot2:id23:doa52.8
237,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_237_doa41_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_237,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa42.3;slot2:id28:doa201.8
238,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_238_doa19_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_238,SKIPPED_EXISTING,0,0.0,,,slot0:id14:doa18.9;slot1:id31:doa157.8;slot2:id60:doa272.2
239,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_239_doa4_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_239,SKIPPED_EXISTING,0,0.0,,,slot0:id35:doa102.8;slot1:id47:doa248.1;slot2:id61:doa3.5
240,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_240_doa116_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_240,SKIPPED_EXISTING,0,0.0,,,slot0:id84:doa114.2;slot1:id82:doa337.3;slot2:id15:doa213.8
241,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_241_doa46_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_241,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa311.8;slot1:id33:doa210.2;slot2:id12:doa46.5
242,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_242_doa20_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_242,SKIPPED_EXISTING,0,0.0,,,slot0:id21:doa179.3;slot1:id22:doa140.5;slot2:id4:doa3.7
243,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_243_doa137_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_243,SKIPPED_EXISTING,0,0.0,,,slot0:id13:doa160.7;slot1:id2:doa112.1;slot2:id8:doa256.6
244,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_244_doa170_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_244,SKIPPED_EXISTING,0,0.0,,,slot0:id51:doa150.8;slot1:id10:doa243.0;slot2:id21:doa302.4
245,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_245_doa25_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_245,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa328.9;slot1:id29:doa255.0;slot2:id3:doa22.3
246,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_246_doa28_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_246,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa19.3;slot1:id5:doa126.1
247,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_247_doa22_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_247,SKIPPED_EXISTING,0,0.0,,,slot0:id29:doa299.7;slot1:id5:doa323.2;slot2:id35:doa20.6
248,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_248_doa106_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_248,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa83.3;slot1:id12:doa102.3;slot2:id8:doa278.9
249,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_249_doa29_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_249,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa65.6;slot1:id13:doa201.6
250,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_250_doa95_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_250,SKIPPED_EXISTING,0,0.0,,,slot0:id3:doa95.9;slot1:id26:doa257.5;slot2:id37:doa173.7
251,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_251_doa23_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_251,SKIPPED_EXISTING,0,0.0,,,slot1:id58:doa286.1;slot2:id3:doa17.9
252,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_252_doa54_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_252,SKIPPED_EXISTING,0,0.0,,,slot0:id9:doa52.1;slot1:id29:doa212.4;slot2:id40:doa316.3
253,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_253_doa72_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_253,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa340.3
254,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_254_doa102_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_254,SKIPPED_EXISTING,0,0.0,,,slot0:id33:doa97.7;slot1:id107:doa346.5
255,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_255_doa122_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_255,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa273.5;slot1:id5:doa117.9;slot2:id11:doa217.2
256,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_256_doa87_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_256,SKIPPED_EXISTING,0,0.0,,,slot0:id10:doa87.7;slot1:id2:doa176.2
257,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_257_doa223_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_257,SKIPPED_EXISTING,0,0.0,,,slot0:id34:doa152.5;slot1:id8:doa260.3;slot2:id22:doa322.8
258,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_258_doa105_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_258,SKIPPED_EXISTING,0,0.0,,,slot0:id21:doa240.8;slot1:id106:doa105.5;slot2:id112:doa43.9
259,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_259_doa21_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_259,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa242.6;slot1:id7:doa173.5;slot2:id21:doa20.7
260,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_260_doa135_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_260,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa128.0;slot1:id5:doa238.8;slot2:id17:doa332.0
261,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_261_doa122_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_261,SKIPPED_EXISTING,0,0.0,,,slot0:id6:doa122.3;slot1:id2:doa178.7;slot2:id7:doa341.6
262,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_262_doa98_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_262,SKIPPED_EXISTING,0,0.0,,,slot0:id15:doa130.7;slot1:id31:doa348.7;slot2:id24:doa223.3
263,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_263_doa26_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_263,SKIPPED_EXISTING,0,0.0,,,slot0:id1:doa58.0;slot2:id10:doa288.5
264,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_264_doa124_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_264,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa226.3;slot1:id2:doa136.7
265,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_265_doa188_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_265,SKIPPED_EXISTING,0,0.0,,,slot1:id2:doa215.2;slot2:id16:doa303.4
266,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_266_doa106_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_266,SKIPPED_EXISTING,0,0.0,,,slot0:id32:doa200.9;slot1:id2:doa357.9;slot2:id35:doa102.3
267,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_267_doa81_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_267,SKIPPED_EXISTING,0,0.0,,,slot0:id20:doa303.7;slot1:id2:doa84.5
268,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_268_doa43_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_268,SKIPPED_EXISTING,0,0.0,,,slot0:id91:doa329.3;slot1:id81:doa353.6;slot2:id84:doa40.1
269,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_269_doa18_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_269,SKIPPED_EXISTING,0,0.0,,,slot0:id73:doa180.2;slot1:id2:doa358.3
270,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_270_doa4_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_270,SKIPPED_EXISTING,0,0.0,,,slot0:id20:doa232.0;slot1:id30:doa4.5;slot2:id57:doa164.6
271,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_271_doa16_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_271,SKIPPED_EXISTING,0,0.0,,,slot0:id16:doa195.8;slot1:id2:doa351.3;slot2:id32:doa247.1
272,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_272_doa59_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_272,SKIPPED_EXISTING,0,0.0,,,slot0:id8:doa268.6;slot1:id2:doa354.0;slot2:id11:doa67.8
273,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_273_doa24_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_273,SKIPPED_EXISTING,0,0.0,,,slot0:id19:doa218.1;slot1:id26:doa163.3;slot2:id3:doa29.1
274,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_274_doa14_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_274,SKIPPED_EXISTING,0,0.0,,,slot0:id29:doa83.3;slot1:id45:doa17.5;slot2:id48:doa111.6
275,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_275_doa2_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_275,SKIPPED_EXISTING,0,0.0,,,slot0:id45:doa348.8;slot2:id48:doa93.9
276,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_276_doa35_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_276,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa37.3;slot1:id4:doa117.3
277,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_277_doa52_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_277,SKIPPED_EXISTING,0,0.0,,,slot0:id5:doa39.8;slot1:id10:doa303.6;slot2:id16:doa136.6
278,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_278_doa13_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_278,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa293.5;slot1:id17:doa94.9;slot2:id3:doa14.0
279,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_279_doa26_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_279,SKIPPED_EXISTING,0,0.0,,,slot0:id18:doa236.1;slot1:id10:doa125.4;slot2:id19:doa229.8
280,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_280_doa27_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_280,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa11.9;slot2:id79:doa283.3
281,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_281_doa220_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_281,SKIPPED_EXISTING,0,0.0,,,slot0:id22:doa352.3;slot1:id34:doa211.9
282,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_282_doa55_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_282,SKIPPED_EXISTING,0,0.0,,,slot0:id76:doa273.9;slot1:id49:doa121.4;slot2:id10:doa68.0
283,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_283_doa126_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_283,SKIPPED_EXISTING,0,0.0,,,slot0:id66:doa303.6;slot1:id2:doa163.7
284,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_284_doa4_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_284,SKIPPED_EXISTING,0,0.0,,,slot0:id26:doa241.2;slot1:id4:doa257.6;slot2:id29:doa351.7
285,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_285_doa48_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_285,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa42.6;slot1:id65:doa275.7;slot2:id38:doa233.0
286,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_286_doa62_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_286,SKIPPED_EXISTING,0,0.0,,,slot0:id12:doa209.4;slot1:id2:doa61.4;slot2:id14:doa352.4
287,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_287_doa99_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_287,SKIPPED_EXISTING,0,0.0,,,slot0:id4:doa51.8;slot1:id13:doa145.0;slot2:id16:doa97.3
288,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_288_doa72_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_288,SKIPPED_EXISTING,0,0.0,,,slot0:id7:doa68.5;slot1:id2:doa134.5;slot2:id29:doa227.9
289,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_289_doa174_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_289,SKIPPED_EXISTING,0,0.0,,,slot0:id20:doa214.0;slot1:id40:doa176.1;slot2:id3:doa357.7
290,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_290_doa23_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_290,SKIPPED_EXISTING,0,0.0,,,slot0:id23:doa9.2;slot1:id7:doa138.3;slot2:id3:doa313.6
291,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_291_doa157_3spk.wav,,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_291,SKIPPED_EXISTING,0,0.0,,,slot0:id46:doa359.7;slot1:id52:doa263.3;slot2:id59:doa90.9
