fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,ipdnet_sec,beamforming_sec,whisper_sec,total_sec,ipdnet_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
287,mic_fileid_287_doa99_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.890875,147,148,3,"42,98,148",2,1.0,beamformed_fileid_287_spk1_ipdnet_doa148_gt147.wav,text_fileid_287_doa147_spk1.txt,0.43478260869565216,20,46,3.5355727672576904,2.4057886600494385,-1.129784107208252,3.520745038986206,1.415847659111023,-2.104897379875183,1.1070669889450073,1.1326502561569214,0.025583267211914062,NO SOONER HAD CHARLES TAKEN INTO HIS HANDS THE REINS OF GOVERNMENT THAN HE SHOWED AN IMPATIENCE TO ASSEMBLE THE GREAT COUNCIL OF THE NATION AND HE WOULD GLADLY FOR THE SAKE OF DESPATCH HAVE CALLED TOGETHER THE SAME PARLIAMENT WHICH HAD SITTEN UNDER HIS FATHER,"No sinner had traveled to take it into his hands to the reins of government, but he showed him patience to a sinner to break out of the nation, and he would gladly, with no sin to smash, have called together the same parliament which had sinned under his father.",0.26577875700013465,0.040158358000098815,0.6739056480000727,0.9798427630003061,0.015735049664397767,0.0023775179201846446,0.03989761619809942,0.058010183782681836,1
288,mic_fileid_288_doa72_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.811125,139,139,3,"72,139,229",1,0.0,beamformed_fileid_288_spk1_ipdnet_doa139_gt139.wav,text_fileid_288_doa139_spk1.txt,0.22727272727272727,10,44,3.1188912391662598,3.6219863891601562,0.5030951499938965,3.1031954288482666,2.798626661300659,-0.3045687675476074,1.1931337118148804,1.2221201658248901,0.028986454010009766,I COULD NOT HAVE THAT ONE THING AND I WAS NEARER TO MY HEART'S LONGINGS THAN YOU HAVE EVER BEEN I CANNOT HAVE THAT ONE THING BUT I KNOW THAT THERE ARE OTHER THINGS AND I WILL NOT ALLOW MYSELF TO BE BROKEN HEARTED,"I could not have that one thing, and I was nearer to my heart, and my heart is in you, and you have ever been. I cannot have that one thing, but I know that there are other things, and I will not allow myself to be brokenhearted.",0.27954559999989215,0.026342019999901822,0.6216360490002444,0.9275236690000384,0.01768031054083072,0.001666043371354146,0.039316370530259194,0.05866272444244406,1
289,mic_fileid_289_doa174_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.992125,232,231,3,"177,231,357",1,1.0,beamformed_fileid_289_spk1_ipdnet_doa231_gt232.wav,text_fileid_289_doa232_spk1.txt,0.3157894736842105,12,38,3.6677751541137695,5.943865776062012,2.276090621948242,3.654944658279419,5.2985615730285645,1.6436169147491455,1.1543972492218018,1.2287347316741943,0.07433748245239258,NO ANSWER HE STRUCK AGAIN AND TWO KNOCKS NO MOVEMENT WAS HEARD IN THE HOUSE HE KNOCKED A THIRD TIME THERE WAS NO SOUND HE SAW THAT THEY WERE ALL ASLEEP AND DID NOT CARE TO GET UP,"No one answered the operation. He struck again, got too numb. No movement. He was all in the house. And not a third time. There was no sound. He saw that they were all asleep. He did not care to get up.",0.26159666000012294,0.03969512300000133,0.6111012900000787,0.912393073000203,0.01539517040982943,0.0023360893943518736,0.03596379440476566,0.05369505420894696,1
290,mic_fileid_290_doa23_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.44925,137,136,3,"22,136,315",1,1.0,beamformed_fileid_290_spk1_ipdnet_doa136_gt137.wav,text_fileid_290_doa137_spk1.txt,0.0,0,39,5.909145355224609,5.495098114013672,-0.4140472412109375,5.896827697753906,3.97938871383667,-1.9174389839172363,1.2218108177185059,1.3077843189239502,0.08597350120544434,YOU SPEAK OF JEALOUSIES AND FEARS LAY YOUR HANDS ON YOUR HEARTS AND ASK YOURSELVES WHETHER I MAY NOT LIKEWISE BE DISTURBED WITH FEARS AND JEALOUSIES AND IF SO I ASSURE YOU THAT THIS MESSAGE HAS NOTHING LESSENED THEM,"You speak of jealousies and fears. Lay your hands on your hearts and ask yourselves whether I may not likewise be disturbed with fears and jealousies, and if so, I assure you that this message has nothing lessened them.",0.3346542480003336,0.049688200000218785,0.5882125910002287,0.9725550390007811,0.019178718168421774,0.0028475837070486574,0.03370990678683776,0.05573620866230819,1
291,mic_fileid_291_doa157_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.552375,263,263,3,"166,263,357",1,0.0,beamformed_fileid_291_spk1_ipdnet_doa263_gt263.wav,text_fileid_291_doa263_spk1.txt,0.058823529411764705,1,17,4.840872287750244,2.3917999267578125,-2.4490723609924316,4.827378749847412,0.5304705500602722,-4.29690819978714,1.2600212097167969,1.2680072784423828,0.007986068725585938,INTRODUCTION THE HUMOROUS GHOST IS DISTINCTLY A MODERN CHARACTER IN EARLY LITERATURE WRAITHS TOOK THEMSELVES VERY SERIOUSLY,"Introduction. The humorous ghost is distinctly a modern character. In early literature, rakes took themselves very seriously.",0.256302420999873,0.14902411000002758,0.5200687370002015,0.9253952680001021,0.01548432904642826,0.009003185947637578,0.03141958401741149,0.05590709901147733,1
292,mic_fileid_292_doa44_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.133,338,338,3,"186,223,338",2,0.0,beamformed_fileid_292_spk1_ipdnet_doa338_gt338.wav,text_fileid_292_doa338_spk1.txt,0.13333333333333333,4,30,2.274324893951416,2.5632545948028564,0.28892970085144043,2.2583229541778564,1.98454749584198,-0.27377545833587646,1.161110758781433,1.1631219387054443,0.0020111799240112305,NOTHING COULD SATISFY HIM OF THAT LESS THAN THE CONSCIOUS PRESENCE OF THE PERFECT CHARITY WITHOUT THAT HE WAS STILL OUTSIDE THE KINGDOM WANDERING IN A DREAM AROUND ITS WALLS,"Nothing could satisfy him of that less than the conscious presence of a perfect charity. Without that, he was still outside the King of Wanderings in a dream around its walls.",0.25587380000024496,0.02745733699975972,0.5920403860000079,0.8753715230000125,0.0169083327826766,0.001814401440544487,0.03912247313817537,0.05784520736139646,1
293,mic_fileid_293_doa94_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.107875,340,339,3,"181,251,339",2,1.0,beamformed_fileid_293_spk1_ipdnet_doa339_gt340.wav,text_fileid_293_doa340_spk1.txt,0.42857142857142855,12,28,3.9242701530456543,4.223870754241943,0.29960060119628906,3.912748098373413,3.17581844329834,-0.7369296550750732,1.2407429218292236,1.2903721332550049,0.04962921142578125,BUT THE PICTURE BUT THE SIGN OF A KING WAR ON ANY TERMS WAS ESTEEMED BY THE KING AND ALL THE COUNSELLORS PREFERABLE TO SO IGNOMINIOUS A PEACE,"But the sign of a king, the term of the prophet, war on any terms was esteemed by the king and all the counselors, profitable to sow ignominious apes.",0.2908894790002705,0.02609734199995728,0.4644636199996057,0.7814504409998335,0.01805883637663382,0.0016201604494669396,0.028834568184791957,0.04851356501089272,1
294,mic_fileid_294_doa175_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.35675,296,296,3,"170,296,336",1,0.0,beamformed_fileid_294_spk1_ipdnet_doa296_gt296.wav,text_fileid_294_doa296_spk1.txt,0.10869565217391304,5,46,3.8816027641296387,4.654760360717773,0.7731575965881348,3.863267660140991,3.73077392578125,-0.1324937343597412,1.134942889213562,1.133382797241211,-0.0015600919723510742,FOR THEY LAY UNDER A WHOLE BODY OF SHROUDS COMPLICATED BY A MASS OF OTHER GEAR AGAINST WHICH LEANED A PORTION OF THE CABOOSE I VIEWED THEM LONG ENOUGH TO SATISFY MY MIND THAT THEY WERE DEAD AND THEN WITH A HEART OF LEAD TURNED AWAY,"For they lay under a whole body of shrouds, complicated by a mass of other air, against which lean the portion of the kaboots. I viewed them long enough to satisfy my mind that they were dead, and them, with a heart of lead, turned away.",0.2905319380001856,0.14290103299981638,0.5862002179997035,1.0196331889997055,0.016738844426530633,0.008233167672508757,0.03377361648924501,0.05874562858828441,1
295,mic_fileid_295_doa80_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.098,80,81,3,"81,249,289",0,1.0,beamformed_fileid_295_spk1_ipdnet_doa81_gt80.wav,text_fileid_295_doa80_spk1.txt,0.325,13,40,4.365055561065674,5.9788818359375,1.6138262748718262,4.350240707397461,4.951470375061035,0.6012296676635742,1.394955039024353,1.5613932609558105,0.16643822193145752,A BIG WOMAN HULLO WENDY HE SAID NOT NOTICING ANY DIFFERENCE FOR HE WAS THINKING CHIEFLY OF HIMSELF AND IN THE DIM LIGHT HER WHITE DRESS MIGHT HAVE BEEN THE NIGHTGOWN IN WHICH HE HAD SEEN HER FIRST HULLO PETER,"A big wave of disabuse. Hello, Wendy. He said not noticing any difference. For he was thinking chiefly of himself. Into the dim light, her white dress lined up in the nightgown since she had seen her first. Hello, Peter.",0.27553938100027153,0.02955413799963935,0.931691268999657,1.236784787999568,0.01711637352467832,0.0018358888060404617,0.057876212510849616,0.07682847484156839,1
296,mic_fileid_296_doa65_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.861625,203,202,3,"202,244,327",0,1.0,beamformed_fileid_296_spk1_ipdnet_doa202_gt203.wav,text_fileid_296_doa203_spk1.txt,0.28125,9,32,3.7224419116973877,4.250419616699219,0.527977705001831,3.6937334537506104,3.189666509628296,-0.5040669441223145,1.1699252128601074,1.256768822669983,0.08684360980987549,THE TARTAR TRIBE WHO DWELT EAST OF THE SEA OF AZOF WITH THIS PRINCE THE EXILE SO INGRATIATED HIMSELF THAT HE RECEIVED IN MARRIAGE HIS SISTER WHO WAS BAPTIZED AND CHRISTENED THEODORA,"The Targer tribe who dwelt east of the Sea of Azon. With this Prince, the exile so engrossiated himself that he received in marriage his sister, who was baptized in christened Theodora. May, Henry. Rejoin the May.",0.2659891109997261,0.02707912599998963,0.6637807330002943,0.95684897000001,0.01676934809641043,0.0017072100746291523,0.04184821750610636,0.06032477567714594,1
297,mic_fileid_297_doa40_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.89175,40,44,3,"44,168,359",0,4.0,beamformed_fileid_297_spk1_ipdnet_doa44_gt40.wav,text_fileid_297_doa40_spk1.txt,0.17391304347826086,8,46,4.241583824157715,2.787119150161743,-1.4544646739959717,4.216712951660156,1.8421937227249146,-2.3745192289352417,1.1634401082992554,1.146517038345337,-0.016923069953918457,THEY HAD HEARD OUR SHOT AND CAME ACROSS TO SEE WHAT LUCK WHAT IVER IS THE MATTER WITH YE ASKED MISSUS O'SHAUGHNESSY MISTER HAYNES TOLD HER THEY HAD HEARD THE NOISE BUT HAD THOUGHT IT THUNDER MISTER HAYNES TOLD ME THAT IF I WOULD CHIRK UP,"They had heard our shot and came across to see what luck. What ever is the matter with you, asked Mrs. O'Shaughnessy. Mr. Haynes told her. They had heard the noise but had thought at thunder. Mr. Haynes told me that if I would cheer, go!",0.27091137200022786,0.16731724999999642,0.9040313989999049,1.3422600210001292,0.016038087942352206,0.009905264404220784,0.05351910838130478,0.07946246072787777,1
298,mic_fileid_298_doa53_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.131,113,114,3,"44,114,172",1,1.0,beamformed_fileid_298_spk1_ipdnet_doa114_gt113.wav,text_fileid_298_doa113_spk1.txt,0.1935483870967742,6,31,6.920991897583008,4.276795864105225,-2.644196033477783,6.900190353393555,2.823850154876709,-4.076340198516846,1.3898980617523193,1.3659440279006958,-0.023954033851623535,WHAT HAVE YOU DONE HAVE YOU GIVEN HIM ANYTHING BROKE IN THE BOY HURRIEDLY I TOOK A BLEEDING FROM HIM LITTLE SHORT OF SIXTEEN OUNCES FROM THE TEMPORIAL SAID BILLY PROUDLY,"What have you done? Have you given him anything? Broke in the way, hardly. I took a bleeding from him, a little short of 16 ounces from the temporeal, said William, proudly.",0.2626181800001177,0.02814941299993734,0.5143919049996839,0.805159497999739,0.016280340958410373,0.0017450507098095184,0.031888407724238045,0.049913799392457936,1
299,mic_fileid_299_doa50_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.634375,134,134,3,"52,134,240",1,0.0,beamformed_fileid_299_spk1_ipdnet_doa134_gt134.wav,text_fileid_299_doa134_spk1.txt,0.15384615384615385,6,39,3.8009767532348633,6.448410987854004,2.6474342346191406,3.7826788425445557,5.926003456115723,2.143324613571167,1.175764560699463,1.2574527263641357,0.08168816566467285,INDEED MAMMA YOU ARE MISTAKEN SAID ELIZABETH BLUSHING FOR HER MOTHER YOU QUITE MISTOOK MISTER DARCY HE ONLY MEANT THAT THERE WAS NOT SUCH A VARIETY OF PEOPLE TO BE MET WITH IN THE COUNTRY AS IN THE TOWN,"Indeed, Mama, you are mistaken, says Elizabeth. Bless you for mother. You quite mistook Mr. Darcy. He only meant that there was not such a variety of people to be met with in the country as in the town.",0.2588509699999122,0.08313989899988883,0.6413008950003132,0.9832917640001142,0.015561208040573343,0.004998077715567242,0.03855274965247046,0.05911203540861104,1
300,mic_fileid_300_doa68_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.464375,219,229,3,"64,229,284",1,10.0,beamformed_fileid_300_spk1_ipdnet_doa229_gt219.wav,text_fileid_300_doa219_spk1.txt,0.06666666666666667,2,30,5.2289299964904785,8.21146011352539,2.982530117034912,5.213428020477295,6.675473213195801,1.4620451927185059,1.1209428310394287,1.2871928215026855,0.16624999046325684,UNDER COLOR OF REDRESSING GRIEVANCES WHICH DURING THIS SHORT REIGN COULD NOT BE VERY NUMEROUS THEY WERE TO PROCEED IN REGULATING AND CONTROLLING EVERY PART OF GOVERNMENT WHICH DISPLEASED THEM,"Under the color of redressing grievances, which during this short reign did not be very numerous, they were to proceed in regulating and controlling every part of government which displeased them.",0.2713516549997621,0.1254837490000682,0.6746711910000158,1.0715065949998461,0.016481139126129116,0.007621531275864902,0.04097763753558916,0.06508030793758318,1
301,mic_fileid_301_doa9_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.061,230,223,3,"26,223,268",1,7.0,beamformed_fileid_301_spk1_ipdnet_doa223_gt230.wav,text_fileid_301_doa230_spk1.txt,0.3157894736842105,12,38,5.366682529449463,6.522833824157715,1.156151294708252,5.355651378631592,5.5178046226501465,0.1621532440185547,1.3547295331954956,1.3815151453018188,0.026785612106323242,FIVE WERE TO BE TRIED TOGETHER NEXT AS ENEMIES OF THE REPUBLIC FORASMUCH AS THEY HAD NOT ASSISTED IT BY WORD OR DEED SO QUICK WAS THE TRIBUNAL TO COMPENSATE ITSELF AND THE NATION FOR A CHANCE LOST,"The five were to be tried together, next as enemies of the Republic, for as much as they had not as to sit down by right or to eat. So quick was the terminal to compensate itself and the nation for a chance lost.",0.2618678869998803,0.02684528700001465,0.5377098690000821,0.826423042999977,0.016304581719686215,0.0016714580038611948,0.03347922725858179,0.0514552669821292,1
302,mic_fileid_302_doa36_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.232375,36,36,3,"36,277,343",0,0.0,beamformed_fileid_302_spk1_ipdnet_doa36_gt36.wav,text_fileid_302_doa36_spk1.txt,0.02702702702702703,1,37,5.293177127838135,3.9238343238830566,-1.3693428039550781,5.283583641052246,2.3723626136779785,-2.9112210273742676,1.1985551118850708,1.2874267101287842,0.08887159824371338,SO THAT NOW ALL OUR EXTENUATIONS ABATED AND IT WAS NO MORE TO BE CONCEALED NAY IT QUICKLY APPEARED THAT THE INFECTION HAD SPREAD ITSELF BEYOND ALL HOPES OF ABATEMENT THAT IN THE PARISH OF SAINT GILES,"So that now all our extenuations abated, and it was no more to be concealed. Nay, it quickly appeared that the infection had spread itself beyond all hopes of abatement. That in the parish of St. Giles.",0.2859724290001395,0.027183958000023267,0.5208495930000936,0.8340059800002564,0.01761741143856888,0.0016746753324774265,0.032087084791972434,0.051379171563018744,1
303,mic_fileid_303_doa40_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.790875,40,42,3,"42,105,155",0,2.0,beamformed_fileid_303_spk1_ipdnet_doa42_gt40.wav,text_fileid_303_doa40_spk1.txt,0.1724137931034483,5,29,6.935088634490967,5.758800983428955,-1.1762876510620117,6.9132399559021,4.999490261077881,-1.9137496948242188,1.28269362449646,1.3528205156326294,0.07012689113616943,AND THERE'S ONLY A WAY OUT OF IT FOR ONE OF US MAC DO YOU UNDERSTAND I WAS PUT OUT OF THE WAY ARRESTED I FOUND EM ALONE TOGETHER,"And there's only a way out of it for one of us. Man, do you understand? I was put out of the way, arrested by the police. I found them alone together.",0.2850186539999413,0.13918767399991339,0.7582988089998253,1.18250513699968,0.016974615914890755,0.008289483067434746,0.04516136347866477,0.07042546246099027,1
304,mic_fileid_304_doa128_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.235625,343,343,3,"128,316,343",2,0.0,beamformed_fileid_304_spk1_ipdnet_doa343_gt343.wav,text_fileid_304_doa343_spk1.txt,0.04,2,50,3.7819604873657227,6.0843281745910645,2.302367687225342,3.771211624145508,5.241100311279297,1.469888687133789,1.1966493129730225,1.4950637817382812,0.2984144687652588,THE OLD WOMAN'S FACE BRIGHTENED SHE SHOWED HIM WHERE TO SEEK THE WATER AND WHEN HE RETURNED A FEW MINUTES LATER WITH HIS POT FILLED TO THE BRIM SHE LED THE WAY WITHOUT A WORD AND HE FOLLOWED IN A SHORT WHILE THEY CAME TO A HUT IN THE FOREST,"The old woman's face brightened. She showed him where they seeked the water, and when he returned a few minutes later with his pot filled to the brim, she led the way without a word, and he followed. In a short while, they came to a hut in the forest.",0.23852535299965894,0.025803219999943394,0.5918032399999902,0.8561318129995925,0.015655764236758185,0.0016936108626947298,0.038843384501783824,0.056192759601236736,1
305,mic_fileid_305_doa32_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.938625,276,276,3,"22,200,276",2,0.0,beamformed_fileid_305_spk1_ipdnet_doa276_gt276.wav,text_fileid_305_doa276_spk1.txt,0.0967741935483871,3,31,3.6076459884643555,4.79081916809082,1.1831731796264648,3.5925111770629883,4.079200744628906,0.48668956756591797,1.2464754581451416,1.4194295406341553,0.17295408248901367,THE APPLICATION AND DISBURSEMENT OF THE PUBLIC MONEYS IN CONFORMITY TO THE GENERAL APPROPRIATIONS OF THE LEGISLATURE THE ARRANGEMENT OF THE ARMY AND NAVY THE DIRECTIONS OF THE OPERATIONS OF WAR,The application and disbursement of the public monies conformity to the general appropriations of the legislature. The arrangement of the Army and Navy. The direction of the operations of war.,0.26351763499997105,0.028128001999903063,0.5202730959999826,0.8119187329998567,0.016533272788585657,0.0017647696711543851,0.03264228225458486,0.0509403247143249,1
306,mic_fileid_306_doa57_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.956625,57,57,3,"57,87,113",0,0.0,beamformed_fileid_306_spk1_ipdnet_doa57_gt57.wav,text_fileid_306_doa57_spk1.txt,0.17307692307692307,9,52,7.376377582550049,5.0442891120910645,-2.3320884704589844,7.357792854309082,3.5883030891418457,-3.7694897651672363,1.356429934501648,1.4008281230926514,0.04439818859100342,ABOUT CRISTEL AFTER LOOKING ROUND THE KITCHEN AGAIN I ASKED WHERE SHE WAS SITTING FORLORN IN HER BEDROOM CRYING HER FATHER TOLD ME I WENT OUT FOR A WALK BY THE RIVER AND I SAT DOWN AND BEING SUNDAY I FELL ASLEEP WHEN I WOKE AND GOT HOME AGAIN JUST NOW THAT,"about Crystal. After looking around the kitchen again I asked where she was. Sitting for her on a bedroom crying, the father told me. I went out for a walk by the river and I sat down and it was being Sunday I fell asleep. When I woke and got home again just now that...",0.5218443560002015,0.11587579099978029,0.9239012130001356,1.5616213600001174,0.029061382971477187,0.006453094108708084,0.051451829784279375,0.08696630686446465,1
307,mic_fileid_307_doa86_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.69675,86,84,3,"84,268,354",0,2.0,beamformed_fileid_307_spk1_ipdnet_doa84_gt86.wav,text_fileid_307_doa86_spk1.txt,0.05,2,40,3.1594364643096924,4.65097188949585,1.4915354251861572,3.151106357574463,3.7189481258392334,0.5678417682647705,1.1714179515838623,1.2427806854248047,0.07136273384094238,HE WAS IMMEDIATELY RECOGNIZED AS ONE OF THEM THE HANDKERCHIEF WAS THROWN DOWN AND THE IRON HEELED SHOE REPLACED ON THE FOOT OF THE WRETCH TO WHOM IT BELONGED SOME VOICES WERE HEARD TO SAY THAT THE GENTLEMAN WAS RIGHT,"He was immediately recognized as one of them. The handkerchief was thrown down, and the iron-heeled shoe replaced on the foot of the wretch to whom it belonged. Some voices were heard to say that the gentleman was right.",0.37570087499989313,0.04763714199998503,0.6506085790001634,1.0739465960000416,0.021229936287730407,0.0026918582225541427,0.036764297342741656,0.06068609185302621,1
308,mic_fileid_308_doa107_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.237625,107,103,3,"6,103,158",1,4.0,beamformed_fileid_308_spk1_ipdnet_doa103_gt107.wav,text_fileid_308_doa107_spk1.txt,0.11428571428571428,4,35,4.436539173126221,4.7256669998168945,0.28912782669067383,4.422257423400879,3.655766487121582,-0.7664909362792969,1.0951051712036133,1.095335602760315,0.00023043155670166016,AND YOU STAY YOUNG YOUTH IS GROWTH KEEP GROWING AND YOU KEEP YOUNG A NEW IDEA WILL MAKE YOU FEEL YOUNGER DEVELOP IT AND IT WILL DEVELOP YOU QUICKEN YOUR MENTAL THROB WITH NEW IDEAS,And you stay young. Use this growth to reach. Keep growing and you keep young. A new idea will make you feel younger. Develop it and it will develop you. Quicken your mental throb with new ideas.,0.26715151600001263,0.02675969299980352,0.7859578379998311,1.0798690469996473,0.01645262259720942,0.0016480053579143205,0.04840349730947913,0.06650412526460286,1
309,mic_fileid_309_doa45_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.827125,45,38,3,"38,100,203",0,7.0,beamformed_fileid_309_spk1_ipdnet_doa38_gt45.wav,text_fileid_309_doa45_spk1.txt,0.043478260869565216,2,46,5.430739879608154,5.896174430847168,0.46543455123901367,5.417610168457031,5.233530521392822,-0.18407964706420898,1.4490478038787842,1.5653116703033447,0.11626386642456055,THE SUN SHONE ON THEM AND THE RAIN FELL ON THEM SO IT WAS NOT LONG BEFORE THEY GREW TALL OH HOW PRETTY THEY ARE SAID THE GREAT OAK AND STOOPED HIS CROOKED BOUGHS STILL MORE SO THAT THEY COULD GET A GOOD VIEW OF THEM,"The sun shone on them, and the rain fell on them, so it was not long before they grew tall. But oh, how pretty they are, said the great oak, and stooped his crooked bowels still more, so that they could get a good view of them.",0.28447821199961254,0.1262949669999216,0.6403284049997637,1.0511015839992979,0.016905930870520815,0.007505439402151087,0.0380533457141231,0.06246471598679501,1
310,mic_fileid_310_doa57_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.172375,57,40,3,"40,150,224",0,17.0,beamformed_fileid_310_spk1_ipdnet_doa40_gt57.wav,text_fileid_310_doa57_spk1.txt,0.3,9,30,4.053844451904297,5.18018102645874,1.1263365745544434,4.0470871925354,3.8817501068115234,-0.16533708572387695,1.4054713249206543,1.506427526473999,0.10095620155334473,THOU HAST PUT ALL THINGS UNDER HIS FEET SAYS THE PSALMIST GOD ACCOMPANIED THIS GIFT WITH THESE WORDS ADDRESSED TO OUR FIRST PARENTS AFTER THE CREATION BE FRUITFUL AND MULTIPLY,"God has put all things under His feet, sent the psalms here, God accompanying this gift with these words. Address to our first test is after the creation. Be fruitful and multiply.",0.2662507850000111,0.06520768600012161,0.8438444909997997,1.1753029619999324,0.015504598810590329,0.0037972433050245885,0.04913964964076313,0.06844149175637805,1
311,mic_fileid_311_doa16_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.474125,102,84,3,"15,84,274",1,18.0,beamformed_fileid_311_spk1_ipdnet_doa84_gt102.wav,text_fileid_311_doa102_spk1.txt,0.6857142857142857,24,35,2.2566819190979004,1.6790661811828613,-0.5776157379150391,2.23186993598938,1.0278334617614746,-1.2040364742279053,1.1227879524230957,1.1311917304992676,0.008403778076171875,AND WE CONCLUDED THAT HE HAD PUSHED ON DOWN THE STREAM I DETERMINED TO KEEP OUT FROM THE RIVER ALONG WHICH IT WAS NEARLY IMPRACTICABLE TO TRAVEL WITH ANIMALS UNTIL IT SHOULD FORM A VALLEY,"And we can call it a bit of the interest on the industry, I determined to keep out what was not at all, on which it was nearly impracticable to travel with them, until it should fall about. Windows, Pains, Furniture, and People.",0.250243147999754,0.04982215099971654,1.082720342000357,1.3827856409998276,0.015190072188948061,0.00302426690338434,0.06572247946402962,0.08393681855636202,1
312,mic_fileid_312_doa88_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,14.87775,181,183,3,"95,183,235",1,2.0,beamformed_fileid_312_spk1_ipdnet_doa183_gt181.wav,text_fileid_312_doa181_spk1.txt,0.45161290322580644,14,31,6.392837047576904,7.381216049194336,0.9883790016174316,6.38093376159668,6.548943042755127,0.16800928115844727,1.1587151288986206,1.1707466840744019,0.01203155517578125,ALL ITS LETHARGIES MINGLE THEIR NIGHTMARES ITS SLUMBERS ARE A CROWD AND FROM ITS HUMAN BODIES LYING PRONE THERE ARISES A VAPOUR OF DREAMS SLEEP HAS GLOOMY ASSOCIATES BEYOND THIS LIFE,"All its lethargy is made over night, its slingers are a crowd, and from its human body's light pearl of earth rises the vapor of dreams. Sleep has gloomy associates beyond this life.",0.24345130399979098,0.023750853999899846,0.7314112730000488,0.9986134309997396,0.01636344904302001,0.0015964009342743254,0.049161417082559444,0.06712126705985379,1
313,mic_fileid_313_doa50_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.7145,113,114,3,"51,114,297",1,1.0,beamformed_fileid_313_spk1_ipdnet_doa114_gt113.wav,text_fileid_313_doa113_spk1.txt,0.06,3,50,3.672987937927246,6.622924327850342,2.9499363899230957,3.657783031463623,5.910783767700195,2.2530007362365723,1.3097434043884277,1.5186638832092285,0.20892047882080078,HERE I FEEL UNEASY ABOUT THE NAME OF THIS LILY FOR THE COMPOSITORS HAVE A PERVERSE TRICK OF MAKING ME SAY ALL KINDS OF ABSURD THINGS WHOLLY UNWARRANTED BY PLAIN COPY AND I FEAR THAT THE LILY OF SAN PITCH WILL APPEAR IN PRINT AS THE WIDOW OF SAM PATCH,"Here I feel uneasy about the name of this lily, for the compositors have a perverse trick of making me say all kinds of absurd things, wholly unwarranted by plain copy, and I fear that the lily of Sand Patch will appear in print as the widow of Sand Patch.",0.35475262699992527,0.18549485700032164,0.8444656070000747,1.3847130910003216,0.02002611572440234,0.010471357193277915,0.04767086889271922,0.07816834181039947,1
314,mic_fileid_314_doa25_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.247375,25,24,3,"24,201,289",0,1.0,beamformed_fileid_314_spk1_ipdnet_doa24_gt25.wav,text_fileid_314_doa25_spk1.txt,0.02857142857142857,1,35,6.738459587097168,5.8086700439453125,-0.9297895431518555,6.728133678436279,3.9625353813171387,-2.7655982971191406,1.2268437147140503,1.2801650762557983,0.05332136154174805,NONE I'VE NO MORE VIRTUE TO LOSE JUST AS A COOLING POT GIVES OFF HEAT SO ALL THROUGH YOUTH AND ADOLESCENCE WE GIVE OFF CALORIES OF VIRTUE THAT'S WHAT'S CALLED INGENUOUSNESS QUESTION AN INTERESTING IDEA,"None. I've no more virtue to lose. Just as a cooling pot gives off heat, so all through youth and adolescence we give off calories of virtue. That's what's called ingeniousness. Question. An interesting idea.",0.24473177800018675,0.024141072000020358,0.5357606590000614,0.8046335090002685,0.016050748276354897,0.0015832936489081142,0.0351378948179645,0.052771936743227506,1
