fileid,speaker_id,gt_doa,clean_file,selected_mic_file,selection_strategy,mic_channel,sample_rate,pesq_mode,mic_pesq,pesq_error
236,1,189,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_236_doa189_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_236_doa189_3spk.wav,match_clean_doa,0,16000,wb,1.2269641160964966,
237,1,41,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_237_doa41_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_237_doa41_3spk.wav,match_clean_doa,0,16000,wb,1.5971570014953613,
238,1,155,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_238_doa155_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_238_doa155_3spk.wav,match_clean_doa,0,16000,wb,1.1640615463256836,
239,1,94,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_239_doa94_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_239_doa94_3spk.wav,match_clean_doa,0,16000,wb,1.2603992223739624,
240,1,116,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_240_doa116_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_240_doa116_3spk.wav,match_clean_doa,0,16000,wb,1.3581527471542358,
241,1,314,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_241_doa314_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_241_doa314_3spk.wav,match_clean_doa,0,16000,wb,1.358511209487915,
242,1,182,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_242_doa182_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_242_doa182_3spk.wav,match_clean_doa,0,16000,wb,1.2881547212600708,
243,1,169,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_243_doa169_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_243_doa169_3spk.wav,match_clean_doa,0,16000,wb,1.3337488174438477,
244,1,301,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_244_doa301_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_244_doa301_3spk.wav,match_clean_doa,0,16000,wb,1.6214150190353394,
245,1,25,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_245_doa25_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_245_doa25_3spk.wav,match_clean_doa,0,16000,wb,1.4415980577468872,
246,1,28,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_246_doa28_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_246_doa28_3spk.wav,match_clean_doa,0,16000,wb,1.405700922012329,
247,1,22,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_247_doa22_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_247_doa22_3spk.wav,match_clean_doa,0,16000,wb,1.317690372467041,
248,1,288,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_248_doa288_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_248_doa288_3spk.wav,match_clean_doa,0,16000,wb,1.1983088254928589,
249,1,85,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_249_doa85_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_249_doa85_3spk.wav,match_clean_doa,0,16000,wb,1.4606332778930664,
250,1,95,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_250_doa95_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_250_doa95_3spk.wav,match_clean_doa,0,16000,wb,1.3875644207000732,
251,1,23,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_251_doa23_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_251_doa23_3spk.wav,match_clean_doa,0,16000,wb,1.186819314956665,
252,1,54,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_252_doa54_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_252_doa54_3spk.wav,match_clean_doa,0,16000,wb,1.276543140411377,
253,1,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_253_doa340_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_253_doa340_3spk.wav,match_clean_doa,0,16000,wb,1.6176543235778809,
254,1,304,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_254_doa304_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_254_doa304_3spk.wav,match_clean_doa,0,16000,wb,1.0810368061065674,
255,1,122,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_255_doa122_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_255_doa122_3spk.wav,match_clean_doa,0,16000,wb,1.223117470741272,
256,1,87,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_256_doa87_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_256_doa87_3spk.wav,match_clean_doa,0,16000,wb,1.3705028295516968,
257,1,323,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_257_doa323_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_257_doa323_3spk.wav,match_clean_doa,0,16000,wb,1.3120567798614502,
258,1,233,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_258_doa233_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_258_doa233_3spk.wav,match_clean_doa,0,16000,wb,1.4043940305709839,
259,1,171,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_259_doa171_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_259_doa171_3spk.wav,match_clean_doa,0,16000,wb,1.4337892532348633,
260,1,250,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_260_doa250_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_260_doa250_3spk.wav,match_clean_doa,0,16000,wb,1.1996510028839111,
261,1,176,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_261_doa176_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_261_doa176_3spk.wav,match_clean_doa,0,16000,wb,1.311276912689209,
262,1,226,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_262_doa226_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_262_doa226_3spk.wav,match_clean_doa,0,16000,wb,1.2560361623764038,
263,1,62,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_263_doa62_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_263_doa62_3spk.wav,match_clean_doa,0,16000,wb,1.2570456266403198,
264,1,124,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_264_doa124_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_264_doa124_3spk.wav,match_clean_doa,0,16000,wb,1.1509668827056885,
265,1,292,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_265_doa292_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_265_doa292_3spk.wav,match_clean_doa,0,16000,wb,1.1258411407470703,
266,1,359,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_266_doa359_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_266_doa359_3spk.wav,match_clean_doa,0,16000,wb,1.3148263692855835,
267,1,311,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_267_doa311_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_267_doa311_3spk.wav,match_clean_doa,0,16000,wb,1.3315215110778809,
268,1,354,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_268_doa354_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_268_doa354_3spk.wav,match_clean_doa,0,16000,wb,1.2224397659301758,
269,1,163,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_269_doa163_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_269_doa163_3spk.wav,match_clean_doa,0,16000,wb,1.1765623092651367,
270,1,4,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_270_doa4_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_270_doa4_3spk.wav,match_clean_doa,0,16000,wb,1.1462150812149048,
271,1,191,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_271_doa191_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_271_doa191_3spk.wav,match_clean_doa,0,16000,wb,1.1631312370300293,
272,1,354,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_272_doa354_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_272_doa354_3spk.wav,match_clean_doa,0,16000,wb,1.1499907970428467,
273,1,24,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_273_doa24_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_273_doa24_3spk.wav,match_clean_doa,0,16000,wb,1.230610728263855,
274,1,111,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_274_doa111_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_274_doa111_3spk.wav,match_clean_doa,0,16000,wb,1.3642321825027466,
275,1,2,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_275_doa2_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_275_doa2_3spk.wav,match_clean_doa,0,16000,wb,1.1914504766464233,
276,1,127,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_276_doa127_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_276_doa127_3spk.wav,match_clean_doa,0,16000,wb,1.2090544700622559,
277,1,303,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_277_doa303_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_277_doa303_3spk.wav,match_clean_doa,0,16000,wb,1.5953960418701172,
278,1,102,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_278_doa102_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_278_doa102_3spk.wav,match_clean_doa,0,16000,wb,1.3014240264892578,
279,1,220,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_279_doa220_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_279_doa220_3spk.wav,match_clean_doa,0,16000,wb,1.2243380546569824,
280,1,27,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_280_doa27_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_280_doa27_3spk.wav,match_clean_doa,0,16000,wb,1.455550193786621,
281,1,355,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_281_doa355_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_281_doa355_3spk.wav,match_clean_doa,0,16000,wb,1.202916145324707,
282,1,276,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_282_doa276_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_282_doa276_3spk.wav,match_clean_doa,0,16000,wb,1.3874709606170654,
283,1,302,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_283_doa302_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_283_doa302_3spk.wav,match_clean_doa,0,16000,wb,1.1685724258422852,
284,1,256,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_284_doa256_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_284_doa256_3spk.wav,match_clean_doa,0,16000,wb,1.235158085823059,
285,1,274,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_285_doa274_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_285_doa274_3spk.wav,match_clean_doa,0,16000,wb,1.1733132600784302,
286,1,62,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_286_doa62_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_286_doa62_3spk.wav,match_clean_doa,0,16000,wb,1.3213897943496704,
287,1,147,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_287_doa147_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_287_doa147_3spk.wav,match_clean_doa,0,16000,wb,1.1070669889450073,
288,1,139,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_288_doa139_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_288_doa139_3spk.wav,match_clean_doa,0,16000,wb,1.1931337118148804,
289,1,232,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_289_doa232_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_289_doa232_3spk.wav,match_clean_doa,0,16000,wb,1.1543972492218018,
290,1,137,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_290_doa137_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_290_doa137_3spk.wav,match_clean_doa,0,16000,wb,1.2218108177185059,
291,1,263,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_291_doa263_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_291_doa263_3spk.wav,match_clean_doa,0,16000,wb,1.2600212097167969,
292,1,338,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_292_doa338_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_292_doa338_3spk.wav,match_clean_doa,0,16000,wb,1.161110758781433,
293,1,340,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_293_doa340_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_293_doa340_3spk.wav,match_clean_doa,0,16000,wb,1.2407429218292236,
294,1,296,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_294_doa296_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_294_doa296_3spk.wav,match_clean_doa,0,16000,wb,1.134942889213562,
295,1,80,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_295_doa80_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_295_doa80_3spk.wav,match_clean_doa,0,16000,wb,1.394955039024353,
296,1,203,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_296_doa203_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_296_doa203_3spk.wav,match_clean_doa,0,16000,wb,1.1699252128601074,
297,1,40,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_297_doa40_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_297_doa40_3spk.wav,match_clean_doa,0,16000,wb,1.1634401082992554,
298,1,113,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_298_doa113_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_298_doa113_3spk.wav,match_clean_doa,0,16000,wb,1.3898980617523193,
299,1,134,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_299_doa134_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_299_doa134_3spk.wav,match_clean_doa,0,16000,wb,1.175764560699463,
300,1,219,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_300_doa219_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_300_doa219_3spk.wav,match_clean_doa,0,16000,wb,1.1209428310394287,
301,1,230,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_301_doa230_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_301_doa230_3spk.wav,match_clean_doa,0,16000,wb,1.3547295331954956,
302,1,36,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_302_doa36_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_302_doa36_3spk.wav,match_clean_doa,0,16000,wb,1.1985551118850708,
303,1,40,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_303_doa40_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_303_doa40_3spk.wav,match_clean_doa,0,16000,wb,1.28269362449646,
304,1,343,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_304_doa343_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_304_doa343_3spk.wav,match_clean_doa,0,16000,wb,1.1966493129730225,
305,1,276,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_305_doa276_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_305_doa276_3spk.wav,match_clean_doa,0,16000,wb,1.2464754581451416,
306,1,57,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_306_doa57_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_306_doa57_3spk.wav,match_clean_doa,0,16000,wb,1.356429934501648,
307,1,86,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_307_doa86_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_307_doa86_3spk.wav,match_clean_doa,0,16000,wb,1.1714179515838623,
308,1,107,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_308_doa107_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_308_doa107_3spk.wav,match_clean_doa,0,16000,wb,1.0951051712036133,
309,1,45,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_309_doa45_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_309_doa45_3spk.wav,match_clean_doa,0,16000,wb,1.4490478038787842,
310,1,57,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_310_doa57_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_310_doa57_3spk.wav,match_clean_doa,0,16000,wb,1.4054713249206543,
311,1,102,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_311_doa102_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_311_doa102_3spk.wav,match_clean_doa,0,16000,wb,1.1227879524230957,
312,1,181,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_312_doa181_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_312_doa181_3spk.wav,match_clean_doa,0,16000,wb,1.1587151288986206,
313,1,113,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_313_doa113_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_313_doa113_3spk.wav,match_clean_doa,0,16000,wb,1.3097434043884277,
314,1,25,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/clean/clean_fileid_314_doa25_spk1.wav,/mnt/d/邵鹏远/UCL/博1/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_314_doa25_3spk.wav,match_clean_doa,0,16000,wb,1.2268437147140503,
