fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,convtasnet_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,convtasnet_sec,whisper_sec,metrics_sec,total_sec,convtasnet_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
340,mic_fileid_340_doa68_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.468,68,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.3200490197189687,,text_fileid_340_doa68_spk1.txt,0.14634146341463414,6,41,4.28644236922962,4.2695912569904495,-0.016851112239170796,4.655601103179916,3.320049212022575,-1.335551891157341,1.3819793462753296,1.3274991512298584,-0.05448019504547119,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of God, and may the objects be held, yet in other respects he appeared so different that she durst not imagine it was he that lay before her, unable, however, to withstand the earnest desire of being satisfied.",0.11331855800005997,0.42466163099993537,0.3185381060000054,0.8565182950000008,0.006881136628616709,0.025787079851829934,0.019342853169784152,0.0520110696502308,1
341,mic_fileid_341_doa16_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.56025,196,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,0.2073015992550396,,text_fileid_341_doa196_spk1.txt,0.8823529411764706,30,34,4.516002050097168,2.8920610389778547,-1.6239410111193129,4.31305754495258,0.20746402946757508,-4.105593515485005,1.1413739919662476,1.163971185684204,0.022597193717956543,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,"Charles the prisoner, sharp as she had a grippy head, with a fringe of finch, the long, slouch, and another fringe of her belly, the position of her chest, a breeze through very small gill, a vision that would pass the heart.",0.12802563100001407,0.4682273500000065,0.26856314799999836,0.8648161290000189,0.007290649677539561,0.026664048063097422,0.015293811192892947,0.04924850893352993,1
342,mic_fileid_342_doa2_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.911375,60,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,1.8076634335955013,,text_fileid_342_doa60_spk1.txt,0.5666666666666667,34,60,6.432818129849341,2.9455897639503146,-3.4872283658990266,5.898977677958969,1.8076634335955013,-4.091314244363468,1.6134486198425293,1.314241647720337,-0.2992069721221924,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"It hasn't been long since my heart has been broken well and with thoughts in my condition, that I should have 12 years at a nation which I have not. I work on earnestly and treat the Lord, and serve my Lord of State, and show me the talking for good, and if it were His blessed will.",0.12034436900000856,0.5445366980000017,0.3237472360000311,0.9886283030000413,0.007116178844121697,0.03219943369477655,0.019143755963074032,0.058459368501972274,1
343,mic_fileid_343_doa17_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.14975,53,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,1.1831736472969618,,text_fileid_343_doa53_spk1.txt,0.5,27,54,6.001400534145123,2.5394368324695393,-3.4619637016755838,5.112369028437868,1.1831737314181014,-3.929195297019767,1.177721381187439,1.148255467414856,-0.029465913772583008,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Down the end of the end of the elderly who are scarcely ever visited, so long as she has chosen herself, she says, present our regards to the miscarriages I hear, and say I regret that my house does not forget me to accompany her. I will take friction by the way, as my lady was looking her best.",0.094600593999985,0.5673889939999981,0.3447008759999335,1.0066904639999166,0.0058577125961692894,0.03513298930323987,0.021344037895319336,0.0623347397947285,1
344,mic_fileid_344_doa9_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.27225,314,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,5.397552245426207,,text_fileid_344_doa314_spk1.txt,0.15384615384615385,6,39,4.673570682307105,5.92944251130759,1.255871829000485,3.9030359257720186,5.417827835874634,1.5147919101026157,1.3274869918823242,1.5878047943115234,0.2603178024291992,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"One string after they had been in that land for four years. Eric said, My eyes are hungry for the sight of men in green fields again. My son is sick of seal and whale and bear. And it froze.",0.12394684900004904,0.411662156000034,0.23183279800002765,0.7674418030001107,0.007176068491369049,0.023833730753088565,0.013422269710085696,0.04443206895454331,1
345,mic_fileid_345_doa61_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.96025,61,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,6.234511576888103,,text_fileid_345_doa61_spk1.txt,0.18181818181818182,6,33,4.966147548205921,6.7799750719891705,1.8138275237832495,4.702670006558828,6.23479730506176,1.5321272985029326,1.296114444732666,1.3263791799545288,0.030264735221862793,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any piece of experience within unequivocally, when active, it would figure in the physical, and when inactive, it is the mental symbol.",0.11932021199993414,0.3585023809999939,0.23049810699990303,0.708320699999831,0.0070352861543865304,0.021137800504119567,0.013590489939706258,0.04176357659821236,1
346,mic_fileid_346_doa62_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.81725,292,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,7.139323765862922,,text_fileid_346_doa292_spk1.txt,0.14285714285714285,7,49,4.622749963526685,7.18575113687101,2.5630011733443254,3.4742418131431894,7.13935830363196,3.6651164904887708,1.2234156131744385,1.530073642730713,0.3066580295562744,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"It was that same day that the three boys from Brighton moved for the first time assigned to a regular unit of the city spread. Also, with a real thrill, they learned that they were almost immediately deceived by our service for American troops who were already in the trenches.",0.10043041400001584,0.4435143790000211,0.32929700900001535,0.8732418020000523,0.0059718690035538416,0.026372586421681374,0.019580907044850694,0.05192536247008591,1
347,mic_fileid_347_doa18_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.064625,18,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,3.2478036501119445,,text_fileid_347_doa18_spk1.txt,0.6363636363636364,21,33,5.574437957899649,4.009875865119264,-1.5645620927803847,5.45399399471046,3.251896776687257,-2.2020972180232032,1.236470103263855,1.3051939010620117,0.06872379779815674,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"You remembered having heard from some old, old people who died that there was a calf that led to the land of souls. Then if you sought to carefully get out of this good fun, you would find the vibrations of the opposite structure.",0.12049147000004723,0.4096517279999716,0.24151417799998853,0.7716573760000074,0.007060891757073316,0.024005902737386356,0.01415291446486451,0.04521970895932418,1
348,mic_fileid_348_doa57_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.426125,173,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.5131918533450506,,text_fileid_348_doa173_spk1.txt,0.45652173913043476,21,46,3.720221299322113,4.200549492640596,0.48032819331848353,3.562404866742755,2.513192118541146,-1.049212748201609,1.451119303703308,1.316169261932373,-0.13495004177093506,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,"only to find every single one of the road. I've lost more than half the day's precious time, so I can't destroy any of them. Thus, I'm convinced the longsaw train. The next incident that I remember vividly was when I attempt to cross the Columbia.",0.12548416300001008,0.49020537499995953,0.34194637499990677,0.9576359129998764,0.0072009217769303325,0.028130486553950437,0.01962262838123259,0.05495403671211336,1
349,mic_fileid_349_doa87_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.440875,166,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,1.7481876902693747,,text_fileid_349_doa166_spk1.txt,1.1875,38,32,3.334194199716367,3.0844996764374737,-0.2496945232788934,1.5725959364076825,1.7482518741881692,0.17565593778048672,1.1072484254837036,1.1529685258865356,0.04572010040283203,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,"But if you want to although you do Report the Chantons for the Shift, then in case some leaders are interested in taking part is there women. Such forward Judah encourage and get set to be an technologically hesitating Deciniz.",0.11089446899995892,2.2561514840000427,0.29096812400007366,2.6580140770000753,0.00674504665961872,0.13722818791579178,0.017697849050009425,0.1616710836254199,1
350,mic_fileid_350_doa97_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.88575,216,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.9723435142405146,,text_fileid_350_doa216_spk1.txt,0.7954545454545454,35,44,6.105175910009142,5.027469426584461,-1.0777064834246808,5.328170109436363,3.972367280444807,-1.355802828991556,1.2204251289367676,1.2181141376495361,-0.0023109912872314453,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,There is no such a wonder. And the great flower is called a classic. It's horribly modified about the most important sauce I've ever seen. You have it probably featured on a TV show. And there was half a single egg with a kitchen full of sauce left over.,0.10580170299999736,1.0662300500000583,0.2696802890000072,1.4417120420000629,0.006660164172292612,0.06711864721527522,0.01697623901924726,0.0907550504068151,1
351,mic_fileid_351_doa35_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.55575,35,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,4.297037094515476,,text_fileid_351_doa35_spk1.txt,0.42857142857142855,12,28,5.252960584807859,4.2697061978635835,-0.9832543869442754,4.633125763180762,4.302871789194237,-0.3302539739865251,1.3834114074707031,1.519963026046753,0.1365516185760498,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,but was resolved to marry her. Her thought is such an extraordinary story that the order of his story after Virg committed to writing with all its certain senses.,0.1027457110000114,0.31182896000007077,0.20814406199997393,0.6227187330000561,0.006604998858943567,0.020045896854865294,0.01338052244346778,0.04003141815727664,1
352,mic_fileid_352_doa234_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.027625,234,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.6917959544192946,,text_fileid_352_doa234_spk1.txt,0.6578947368421053,25,38,3.907786237931474,4.581800344478626,0.6740141065471525,3.215390914265109,3.6918139230552693,0.4764230087901602,1.2783585786819458,1.3924880027770996,0.11412942409515381,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"and to show us a greater consistency and discussion. Moved by this example, the housing here is a little rouse and there ends a different clarity from the world of the current that we've been lately confined in this house.",0.10873216499999216,0.39446903999998995,0.26324779900005524,0.7664490040000373,0.006784047230952319,0.024611821152540687,0.01642462928849753,0.047820497671990536,1
353,mic_fileid_353_doa27_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.324,354,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.0517125833284213,,text_fileid_353_doa354_spk1.txt,0.717948717948718,28,39,4.5445965918896665,3.3675065072904937,-1.1770900845991727,3.2440005351823946,2.052146516071565,-1.1918540191108296,1.1983577013015747,1.1771467924118042,-0.021210908889770508,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,"To many times that, Otto John, I feel God's will is best if I mutually own a token seed and attract it in women as a right boss in life at Sunday. I dare you to deny it, Phil.",0.1290498179999986,0.39408219899996766,0.2762493689999701,0.7993813859999364,0.007449192911567685,0.022747760274761466,0.015946049930730205,0.04614300311705936,1
354,mic_fileid_354_doa100_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.23375,331,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.3022500281234364,,text_fileid_354_doa331_spk1.txt,0.4807692307692308,25,52,4.211949674200957,3.9370594152243,-0.2748902589766571,4.43023060356122,2.302250209053421,-2.1279803945077984,1.305077314376831,1.2271244525909424,-0.07795286178588867,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,"A picture to break the heart of the achmokers of envy or sympathy reminds its nature that there was only one on the coast, a man aboard the Arakas, who took a strict instance under the great state of the castle and took in the full charge from making it as a scene.",0.12868235800010552,0.5227677679999942,0.362052421000044,1.0135025470001437,0.007466880858786133,0.030333953318343033,0.021008336606951127,0.05880917078408029,1
355,mic_fileid_355_doa22_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.643125,285,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,4.834563925584211,,text_fileid_355_doa285_spk1.txt,1.0,38,38,4.1113278291146305,5.493264611749062,1.3819367826344315,3.10161946915998,4.8345766703795485,1.7329572012195684,1.1818069219589233,1.2641184329986572,0.08231151103973389,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,Scheme droll sounds,0.11945288799995524,2.697573186999989,0.3669745580000381,3.1840006329999824,0.007177311232112672,0.1620833339291743,0.02204961856622708,0.19131026372751403,1
356,mic_fileid_356_doa17_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.634375,181,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.607881741350458,,text_fileid_356_doa181_spk1.txt,0.4864864864864865,18,37,4.746079966769314,3.872478168253852,-0.8736017985154625,4.024089359169714,3.7127547866519413,-0.3113345725177732,1.2369850873947144,1.2597057819366455,0.022720694541931152,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"But to whom they had labored the advanced morning. The letters printed out the other consultancy of this medical insurance. They had urged the correspondents to get them into the convulse, and this morning's letter had broadened.",0.11730946199998016,0.43493801600004645,0.2546850449999738,0.8069325230000004,0.007052231418371906,0.026146940657526745,0.01531076731166478,0.048509939387563435,1
357,mic_fileid_357_doa155_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.672625,234,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,5.646350794326116,,text_fileid_357_doa234_spk1.txt,0.4864864864864865,18,37,5.202740084384633,6.343845741213444,1.1411056568288114,4.979462305342979,5.646394933198565,0.6669326278555854,1.2404757738113403,1.2258574962615967,-0.014618277549743652,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,"I think possibly there is something I ought to do and ought not to do, and that is why you cannot miss. I think Jesus would give me all those exact innumerable vermin of him. So I'll slow-ceased.",0.1078921859999582,0.469462558000032,0.27502359400000387,0.8523783379999941,0.006884117115030711,0.029954302996468812,0.017548023639945693,0.05438644375144522,1
358,mic_fileid_358_doa96_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.0745,326,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.2389549934714434,,text_fileid_358_doa326_spk1.txt,0.9666666666666667,29,30,3.343624116631325,5.2328903178878905,1.8892662012565653,2.752082157638926,4.243798670280391,1.491716512641465,1.124954342842102,1.2058357000350952,0.08088135719299316,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,"And the one who can take me further, So shine above and never bend you, Come and spy on us, Tommy, And bear me for seeing a lad as a feather Thanks for your kind words, like that.",0.10070232099997156,0.41099736700004996,0.27011980200006747,0.781819490000089,0.0066803091976497765,0.027264411224256192,0.01791898915387359,0.05186370957577956,1
359,mic_fileid_359_doa92_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.17175,291,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,1.4107167946567298,,text_fileid_359_doa291_spk1.txt,0.25,11,44,4.316768315396468,3.5893146121130526,-0.7274537032834152,4.312533892948121,1.4142491605853282,-2.898284732362793,1.3172215223312378,1.3449807167053223,0.027759194374084473,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"and a storm of laughter rippled around the throne of heads. She heard an in-draw fist behind her chair, and the next instant, an exclamation from me, what was that? There was a sharp crack, and a tiny gesticulating figure stacked in back of her chest.",0.12512613299998065,0.5134326390000297,0.2887429490000386,0.9273017210000489,0.007286743226519176,0.029899843580300765,0.01681499841309352,0.05400158521991346,1
360,mic_fileid_360_doa3_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.78425,104,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.932686709350652,,text_fileid_360_doa104_spk1.txt,0.35294117647058826,12,34,5.0547820057632995,3.9769805186348295,-1.07780148712847,4.061131266066779,2.9326912095026225,-1.1284400565641564,1.3852643966674805,1.3535531759262085,-0.03171122074127197,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"whose eyes were closed, his countenance pale, his figure in vain for the tears. She gazed fernestly on him, her heart bleeped, and she fancied to be held gunned, but yet she would not believe her eyes.",0.11878587199998947,0.4869063820000292,0.3496911170000203,0.955383371000039,0.00707722251515495,0.02900971934998759,0.02083447976525733,0.05692142163039987,1
361,mic_fileid_361_doa8_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.306875,230,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,1.4988126786431413,,text_fileid_361_doa230_spk1.txt,0.8717948717948718,34,39,4.9041509358733935,2.9663092299317158,-1.9378417059416777,3.7651280361206774,1.4988481743911302,-2.266279861729547,1.213366985321045,1.2146952152252197,0.0013282299041748047,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,One piece of完美調整 about strength in the process of the flame. Putting the oysters in,0.1019850550000001,2.8226494089999505,0.28399802399997043,3.208632487999921,0.006662696010779477,0.18440402818994409,0.01855362534808512,0.2096203495488087,1
362,mic_fileid_362_doa47_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.986,265,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,2.90246432544161,,text_fileid_362_doa265_spk1.txt,0.5,24,48,7.796241990520744,2.353770223357531,-5.442471767163212,7.009578609265503,2.9024644075563266,-4.107114201709177,1.3284977674484253,1.240296483039856,-0.08820128440856934,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"Mr. Weiss, with my form, I have entertained it from the first and then with facts that you have gathered, increased its probability. I would like to remind you, remember I said that short high probabilities were possible that the rate of breaches is committed either by real and by well-chord, by John Ford's or by some other person.",0.12203319000002466,0.672062862999951,0.3501356259999966,1.1442316789999722,0.0071843394560240584,0.03956569310019728,0.020613188861415083,0.06736322141763641,1
363,mic_fileid_363_doa95_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.91775,336,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,2.1139470402731946,,text_fileid_363_doa336_spk1.txt,0.68,17,25,2.8669688030679215,3.332587881282629,0.4656190782147074,1.7994118500293217,2.147314953316288,0.34790310328696616,1.184772253036499,1.2051866054534912,0.020414352416992188,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,Charles Gatwin writes a similar quiet answer to all the announcements he has on the night of his heart. It's extremely adverse to these fearless men.,0.11999202999993486,0.2947042409999767,0.26750572499997816,0.6822019959998897,0.007092670715664604,0.017419824799395706,0.015812133705721987,0.040324629220782296,1
364,mic_fileid_364_doa50_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.970625,345,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,1.2211101632559718,,text_fileid_364_doa345_spk1.txt,1.28125,41,32,4.834621744316882,2.9144207244753675,-1.9202010198415147,3.375964955636561,1.2237221804183467,-2.1522427752182143,1.3257536888122559,1.2137322425842285,-0.11202144622802734,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"It is a pity that I am not in retirement, for she is very unhappy with me to work for another generation of love and care. So, who will do you best for my father? Who is the father of the dear, dear? She is the most honest and her favorite.",0.12006176299996696,0.5077807019999909,0.29389417799995954,0.9217366429999174,0.00707468128015126,0.029921155054689556,0.01731781699259512,0.054313653327435936,1
365,mic_fileid_365_doa174_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.051875,212,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,7.583414907283521,,text_fileid_365_doa212_spk1.txt,0.4634146341463415,19,41,5.9880374873852285,7.865506268624301,1.877468781239073,6.047715809963389,7.583415117356964,1.5356993073935747,1.2826874256134033,1.4199717044830322,0.1372842788696289,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"Please, sir, the story of ancient iron age civilization is in simply mind-bending and account for the condition of the country in the origin of America. But as we see it speak for itself, I need not describe it further.",0.12162742099997104,0.4158896659999982,0.33604234399990673,0.873559430999876,0.0071327886815949005,0.02438967362826658,0.019707061188280278,0.05122952349814176,1
366,mic_fileid_366_doa75_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.865125,180,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,0.8811833435732392,,text_fileid_366_doa180_spk1.txt,1.0,38,38,4.384199138852763,2.6531265270464544,-1.7310726118063084,3.949559178280567,0.8811846580215095,-3.0683745202590575,1.278933048248291,1.220752477645874,-0.05818057060241699,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,Over☀️,0.10455207999996219,4.0777742200000375,0.27098678499999096,4.453313084999991,0.006590057122144464,0.2570275506811347,0.017080658677444453,0.2806982664807236,1
